time	Id(M1)
0.000000000000000e+000	1.012523e-010
6.835937523506919e-013	-6.265878e-007
1.367187504701384e-012	-8.234019e-007
2.734375009402768e-012	-6.662878e-007
5.468750018805535e-012	-3.238904e-007
1.093750003761107e-011	-3.917821e-007
2.187500007522214e-011	-9.855356e-007
4.375000015044428e-011	-1.951736e-006
8.750000030088856e-011	-3.677053e-006
1.750000006017771e-010	-7.025487e-006
3.500000012035542e-010	-1.362697e-005
7.000000024071085e-010	-2.625434e-005
1.296088552011700e-009	-4.614132e-005
2.159287766555046e-009	-7.083877e-005
3.389852816634077e-009	-9.555525e-005
5.039763903305985e-009	-1.024567e-004
7.257167105226884e-009	-4.676132e-005
1.016138732358097e-008	1.762981e-004
1.402120296741638e-008	8.020725e-004
1.916159674040563e-008	2.316077e-003
2.625245426497341e-008	5.796713e-003
3.642691558427103e-008	1.373949e-002
5.229294958455907e-008	3.333727e-002
8.039422296801665e-008	9.033404e-002
1.365967697349318e-007	2.701913e-001
2.049561447349318e-007	5.900617e-001
2.733155197349318e-007	1.024484e+000
3.416748947349318e-007	1.573138e+000
4.100342697349317e-007	2.230413e+000
4.783936447349317e-007	2.991003e+000
5.467530197349317e-007	3.849839e+000
6.151123947349316e-007	4.802025e+000
6.834717697349316e-007	5.842775e+000
7.518311447349316e-007	6.967344e+000
8.201905197349315e-007	8.170950e+000
8.885498947349315e-007	9.448707e+000
9.569092697349315e-007	1.079558e+001
1.025268644734931e-006	1.220637e+001
1.093628019734931e-006	1.367586e+001
1.161987394734931e-006	1.519895e+001
1.230346769734931e-006	1.677099e+001
1.298706144734931e-006	1.838797e+001
1.367065519734931e-006	2.004655e+001
1.435424894734931e-006	2.174364e+001
1.503784269734931e-006	2.347540e+001
1.572143644734931e-006	2.523549e+001
1.640503019734931e-006	2.701126e+001
1.708862394734931e-006	2.877305e+001
1.777221769734931e-006	3.042928e+001
1.845581144734931e-006	3.169471e+001
1.888613168480989e-006	3.175639e+001
1.918260663845395e-006	2.985510e+001
1.942639797971826e-006	2.510890e+001
1.955744345692012e-006	2.118954e+001
1.971952964055437e-006	1.658639e+001
1.985693783589806e-006	1.389774e+001
1.999405932225522e-006	1.227981e+001
2.015185471264341e-006	1.121791e+001
2.031844795121846e-006	1.062851e+001
2.052002034054891e-006	1.029633e+001
2.075792901942970e-006	1.013643e+001
2.107768060418149e-006	1.006691e+001
2.150699128571597e-006	1.004411e+001
2.218358271523887e-006	1.003749e+001
2.286717646523887e-006	1.003477e+001
2.355077021523887e-006	1.003242e+001
2.423436396523887e-006	1.003030e+001
2.491795771523887e-006	1.002838e+001
2.560155146523888e-006	1.002665e+001
2.628514521523888e-006	1.002508e+001
2.696873896523888e-006	1.002364e+001
2.833592646523888e-006	1.002113e+001
2.970311396523889e-006	1.001900e+001
3.107030146523889e-006	1.001719e+001
3.243748896523889e-006	1.001563e+001
3.380467646523890e-006	1.001428e+001
3.517186396523890e-006	1.001309e+001
3.653905146523890e-006	1.001205e+001
3.858983271523891e-006	1.001071e+001
4.064061396523890e-006	1.000959e+001
4.269139521523889e-006	1.000863e+001
4.474217646523888e-006	1.000781e+001
4.679295771523888e-006	1.000710e+001
4.931640625000001e-006	1.000636e+001
5.000000000000000e-006	1.000566e+001
5.006835937500001e-006	1.000550e+001
5.020507812500001e-006	1.000427e+001
5.047851562500001e-006	1.000194e+001
5.102539062500001e-006	1.000018e+001
5.170898437500000e-006	9.999952e+000
5.239257812500000e-006	9.999992e+000
5.307617187500000e-006	9.999979e+000
5.375976562500000e-006	9.999983e+000
5.444335937499999e-006	9.999982e+000
5.512695312499999e-006	9.999983e+000
5.581054687499999e-006	9.999983e+000
5.649414062499999e-006	9.999983e+000
5.717773437499998e-006	9.999983e+000
5.786132812499998e-006	9.999983e+000
5.854492187499998e-006	9.999983e+000
1.815917968750009e-005	9.999983e+000
3.866699218750026e-005	9.999983e+000
5.493652343750041e-005	9.999983e+000
5.500000000000000e-005	9.999983e+000
5.500634765624996e-005	9.999555e+000
5.501904296874988e-005	9.998264e+000
5.504443359374971e-005	9.995965e+000
5.509521484374939e-005	9.993987e+000
5.516357421874939e-005	9.993488e+000
5.523193359374939e-005	9.993336e+000
5.533935546874939e-005	9.993018e+000
5.544677734374940e-005	9.992669e+000
5.555419921874940e-005	9.992290e+000
5.566162109374940e-005	9.991881e+000
5.576904296874940e-005	9.991441e+000
5.587646484374940e-005	9.990970e+000
5.598388671874940e-005	9.990469e+000
5.618896484374940e-005	9.989364e+000
5.639404296874940e-005	9.988050e+000
5.653076171874941e-005	9.987034e+000
5.666748046874941e-005	9.985878e+000
5.680419921874941e-005	9.984559e+000
5.694091796874941e-005	9.983042e+000
5.707763671874941e-005	9.981285e+000
5.721435546874941e-005	9.979233e+000
5.735107421874941e-005	9.976815e+000
5.741943359374941e-005	9.975441e+000
5.748779296874941e-005	9.973937e+000
5.755615234374941e-005	9.972286e+000
5.762451171874942e-005	9.970469e+000
5.769287109374942e-005	9.968462e+000
5.776123046874942e-005	9.966234e+000
5.782958984374942e-005	9.963753e+000
5.789794921874942e-005	9.960978e+000
5.796630859374942e-005	9.957856e+000
5.803466796874942e-005	9.954327e+000
5.810302734374942e-005	9.950313e+000
5.817138671874942e-005	9.945715e+000
5.823974609374942e-005	9.940410e+000
5.830810546874942e-005	9.934236e+000
5.837646484374942e-005	9.926979e+000
5.844482421874942e-005	9.918355e+000
5.851318359374942e-005	9.907969e+000
5.858154296874942e-005	9.895264e+000
5.864990234374942e-005	9.879428e+000
5.871826171874942e-005	9.859227e+000
5.878662109374943e-005	9.832693e+000
5.885498046874943e-005	9.796475e+000
5.892333984374943e-005	9.744363e+000
5.899169921874943e-005	9.663328e+000
5.906005859374943e-005	9.520117e+000
5.912841796874943e-005	9.238214e+000
5.917663549531794e-005	8.825754e+000
5.921856241984856e-005	8.253551e+000
5.925809556604677e-005	7.626406e+000
5.932645494104677e-005	6.531340e+000
5.939481431604677e-005	5.455800e+000
5.946317369104677e-005	4.440096e+000
5.953153306604677e-005	3.512910e+000
5.959989244104677e-005	2.685214e+000
5.966825181604677e-005	1.961663e+000
5.973661119104677e-005	1.345688e+000
5.980497056604677e-005	8.416899e-001
5.987332994104678e-005	4.504879e-001
5.993164062500000e-005	2.184143e-001
6.000000000000000e-005	3.785750e-002
6.000192806975699e-005	3.599723e-002
6.000578420927096e-005	3.337688e-002
6.001349648829890e-005	3.049931e-002
6.001992485355778e-005	2.941906e-002
6.002926017662030e-005	2.885329e-002
6.003933883863637e-005	2.856856e-002
6.005851492131951e-005	2.825159e-002
6.008434743654472e-005	2.789708e-002
6.013601246699516e-005	2.726603e-002
6.020437184199516e-005	2.652358e-002
6.027273121699516e-005	2.585322e-002
6.034109059199516e-005	2.520539e-002
6.040944996699516e-005	2.450719e-002
6.047780934199516e-005	2.364754e-002
6.054616871699516e-005	2.245455e-002
6.061452809199516e-005	2.069052e-002
6.068288746699516e-005	1.811528e-002
6.075124684199516e-005	1.467194e-002
6.081960621699516e-005	1.070809e-002
6.088796559199516e-005	6.936205e-003
6.095632496699516e-005	4.008293e-003
6.102434558318637e-005	2.118301e-003
6.108702349021969e-005	1.118470e-003
6.114508336006980e-005	6.021276e-004
6.118540419635915e-005	3.916777e-004
6.122432875579264e-005	2.661273e-004
6.126935079104411e-005	1.703447e-004
6.131049635777837e-005	1.126578e-004
6.135315431763265e-005	7.359167e-005
6.139183154123447e-005	5.003125e-005
6.143295513258013e-005	3.330762e-005
6.147131957580403e-005	2.277013e-005
6.151237696270833e-005	1.527248e-005
6.155809113669662e-005	9.831828e-006
6.161188206324427e-005	5.879866e-006
6.167593552076710e-005	3.162986e-006
6.174429489576710e-005	1.597621e-006
6.181265427076711e-005	7.988248e-007
6.188101364576711e-005	3.994543e-007
6.194937302076711e-005	1.997763e-007
6.201773239576711e-005	9.993823e-008
6.208609177076711e-005	5.002016e-008
6.215445114576711e-005	2.506056e-008
6.222281052076711e-005	1.258138e-008
6.229116989576711e-005	6.340997e-009
6.235952927076711e-005	3.221771e-009
6.242788864576711e-005	1.661306e-009
6.249624802076711e-005	8.816414e-010
6.256460739576711e-005	4.912408e-010
6.263296677076711e-005	2.968363e-010
6.270132614576711e-005	1.988383e-010
6.276968552076711e-005	1.505214e-010
6.283804489576711e-005	1.256240e-010
6.290640427076712e-005	1.141416e-010
6.304312302076712e-005	1.051603e-010
6.342398239576712e-005	1.035825e-010
6.380484177076712e-005	1.023465e-010
6.418570114576712e-005	1.014525e-010
6.456656052076714e-005	1.009003e-010
6.494741989576714e-005	1.006900e-010
6.532827927076714e-005	1.008215e-010
6.570913864576714e-005	1.012950e-010
6.994741989576718e-005	4.309800e-010
6.999999999999999e-005	1.529543e-009
