time	V(N143)*Id(M1)+V(N145)*Ig(M1)
1.095416498970356e-006	4.898382e+002
1.127643061470355e-006	5.018208e+002
1.159869623970355e-006	5.117080e+002
1.192096186470354e-006	5.193453e+002
1.224322748970354e-006	5.245767e+002
1.233948865041783e-006	5.254892e+002
1.243574981113211e-006	5.261246e+002
1.253201097184639e-006	5.264774e+002
1.262827213256068e-006	5.265422e+002
1.272453329327496e-006	5.263134e+002
1.282079445398925e-006	5.257856e+002
1.291705561470353e-006	5.249535e+002
1.300494623970353e-006	5.239138e+002
1.309283686470353e-006	5.226053e+002
1.318072748970353e-006	5.210224e+002
1.326861811470353e-006	5.191597e+002
1.335650873970353e-006	5.170115e+002
1.344439936470353e-006	5.145725e+002
1.353228998970352e-006	5.118371e+002
1.362018061470352e-006	5.087997e+002
1.370807123970352e-006	5.054548e+002
1.379596186470352e-006	5.017969e+002
1.388385248970352e-006	4.978204e+002
1.397174311470352e-006	4.935195e+002
1.405963373970352e-006	4.888889e+002
1.414752436470352e-006	4.839227e+002
1.420611811470352e-006	4.804229e+002
1.426471186470352e-006	4.767698e+002
1.432330561470352e-006	4.729617e+002
1.438189936470351e-006	4.689971e+002
1.444049311470351e-006	4.648743e+002
1.449908686470351e-006	4.605915e+002
1.455768061470351e-006	4.561473e+002
1.461627436470351e-006	4.515398e+002
1.467486811470351e-006	4.467676e+002
1.473346186470351e-006	4.418288e+002
1.479205561470351e-006	4.367221e+002
1.485064936470351e-006	4.314456e+002
1.490924311470351e-006	4.259979e+002
1.496783686470351e-006	4.203773e+002
1.502643061470351e-006	4.145823e+002
1.508502436470351e-006	4.086113e+002
1.514361811470351e-006	4.024629e+002
1.520221186470351e-006	3.961354e+002
1.526080561470350e-006	3.896276e+002
1.531939936470350e-006	3.829379e+002
1.537799311470350e-006	3.760649e+002
1.543658686470350e-006	3.690074e+002
1.549518061470350e-006	3.617640e+002
1.555377436470350e-006	3.543334e+002
1.561236811470350e-006	3.467146e+002
1.567096186470350e-006	3.389064e+002
1.572955561470350e-006	3.309077e+002
1.578814936470350e-006	3.227178e+002
1.584674311470350e-006	3.143358e+002
1.590533686470350e-006	3.057609e+002
1.593463373970350e-006	3.014011e+002
1.596393061470350e-006	2.969929e+002
1.599322748970350e-006	2.925362e+002
1.602252436470350e-006	2.880311e+002
1.605182123970350e-006	2.834776e+002
1.608111811470349e-006	2.788756e+002
1.611041498970349e-006	2.742252e+002
1.613971186470349e-006	2.695264e+002
1.616900873970349e-006	2.647793e+002
1.619830561470349e-006	2.599839e+002
1.622760248970349e-006	2.551404e+002
1.625689936470349e-006	2.502488e+002
1.628619623970349e-006	2.453094e+002
1.631549311470349e-006	2.403222e+002
1.634478998970349e-006	2.352876e+002
1.637408686470349e-006	2.302058e+002
1.640338373970349e-006	2.250770e+002
1.643268061470349e-006	2.199017e+002
1.646197748970349e-006	2.146801e+002
1.649127436470349e-006	2.094127e+002
1.652057123970349e-006	2.041001e+002
1.654986811470349e-006	1.987427e+002
1.657916498970349e-006	1.933413e+002
1.660846186470349e-006	1.878965e+002
1.663775873970349e-006	1.824092e+002
1.666705561470349e-006	1.768804e+002
1.669635248970349e-006	1.713110e+002
1.672564936470349e-006	1.657022e+002
1.675494623970349e-006	1.600555e+002
1.678424311470349e-006	1.543724e+002
1.681353998970349e-006	1.486546e+002
1.684283686470349e-006	1.429042e+002
1.687213373970349e-006	1.371234e+002
1.690143061470349e-006	1.313148e+002
1.693072748970348e-006	1.254815e+002
1.696002436470348e-006	1.196270e+002
1.698932123970348e-006	1.137553e+002
1.701861811470348e-006	1.078711e+002
1.704791498970348e-006	1.019799e+002
1.707721186470348e-006	9.608813e+001
1.710650873970348e-006	9.020347e+001
1.713580561470348e-006	8.433489e+001
1.716510248970348e-006	7.849312e+001
1.719439936470348e-006	7.269095e+001
1.722369623970348e-006	6.694369e+001
1.725299311470348e-006	6.126964e+001
1.728228998970348e-006	5.569055e+001
1.731158686470348e-006	5.023197e+001
1.734088373970348e-006	4.492321e+001
1.737018061470348e-006	3.979658e+001
1.739947748970348e-006	3.488537e+001
1.742877436470348e-006	3.022034e+001
1.745807123970348e-006	2.582505e+001
1.748736811470348e-006	2.167579e+001
1.751666498970348e-006	1.778836e+001
1.754596186470348e-006	1.433992e+001
1.757525873970348e-006	1.150663e+001
1.760455561470348e-006	9.305155e+000
1.763385248970348e-006	7.645294e+000
1.766314936470348e-006	6.412586e+000
1.769244623970348e-006	5.502470e+000
1.772174311470348e-006	4.830620e+000
1.775103998970347e-006	4.333020e+000
1.778033686470347e-006	3.962542e+000
1.780963373970347e-006	3.684986e+000
1.783893061470347e-006	3.475654e+000
1.786822748970347e-006	3.316692e+000
1.789752436470347e-006	3.195148e+000
1.792682123970347e-006	3.101569e+000
1.795611811470347e-006	3.029016e+000
1.798541498970347e-006	2.972362e+000
1.801471186470347e-006	2.927797e+000
1.804400873970347e-006	2.892471e+000
1.807330561470347e-006	2.864244e+000
1.810260248970347e-006	2.841498e+000
1.813189936470347e-006	2.823003e+000
1.816119623970347e-006	2.807821e+000
1.819049311470347e-006	2.795231e+000
1.821978998970347e-006	2.784678e+000
1.824908686470347e-006	2.775732e+000
1.827838373970347e-006	2.768061e+000
1.830768061470347e-006	2.761401e+000
1.833697748970347e-006	2.755549e+000
1.836627436470347e-006	2.750344e+000
1.839557123970347e-006	2.745657e+000
1.842486811470347e-006	2.741388e+000
1.845416498970347e-006	2.737458e+000
1.848346186470347e-006	2.733801e+000
1.851275873970347e-006	2.730367e+000
1.854205561470347e-006	2.727114e+000
1.857135248970347e-006	2.724010e+000
1.860064936470346e-006	2.721028e+000
1.865924311470346e-006	2.715350e+000
1.871783686470346e-006	2.709953e+000
1.880572748970346e-006	2.702211e+000
1.886850650756060e-006	2.696894e+000
1.893128552541775e-006	2.691645e+000
1.899406454327489e-006	2.686464e+000
1.905684356113203e-006	2.681351e+000
1.911962257898917e-006	2.676307e+000
1.918240159684632e-006	2.671330e+000
1.924518061470346e-006	2.666422e+000
1.973485695398917e-006	2.629822e+000
2.022453329327488e-006	2.595017e+000
2.071420963256058e-006	2.562008e+000
2.120388597184629e-006	2.530791e+000
2.169356231113200e-006	2.501368e+000
2.218323865041771e-006	2.473736e+000
2.267291498970342e-006	2.447896e+000
2.311655338256055e-006	2.425423e+000
2.356019177541769e-006	2.403803e+000
2.400383016827483e-006	2.383036e+000
2.444746856113197e-006	2.363122e+000
2.489110695398911e-006	2.344060e+000
2.533474534684624e-006	2.325850e+000
2.577838373970338e-006	2.308492e+000
2.580768061470338e-006	2.307361e+000
2.640198865041766e-006	2.285221e+000
2.699629668613194e-006	2.264013e+000
2.759060472184622e-006	2.243739e+000
2.818491275756049e-006	2.224397e+000
2.877922079327478e-006	2.205988e+000
2.937352882898905e-006	2.188511e+000
2.996783686470333e-006	2.171966e+000
2.999713373970333e-006	2.171161e+000
3.000000000000000e-006	2.171083e+000
