time	Id(M1)
5.531921983117971e-005	9.992945e+000
5.561424946256770e-005	9.992032e+000
5.617357998214253e-005	9.988909e+000
5.715014248214253e-005	9.976877e+000
5.812670498214253e-005	9.940716e+000
5.857419370231349e-005	9.884138e+000
5.884653671688482e-005	9.782977e+000
5.900766903231616e-005	9.612741e+000
5.910801692907877e-005	9.307514e+000
5.917822834030482e-005	8.769064e+000
5.922815548959296e-005	8.102312e+000
5.927479288706830e-005	7.357851e+000
5.934425543992212e-005	6.248435e+000
5.941871111114392e-005	5.102381e+000
5.951383513453575e-005	3.794323e+000
5.966454948583565e-005	2.104085e+000
5.981951558399538e-005	8.981879e-001
6.000000000000000e-005	3.726459e-002
6.000130224163065e-005	3.613184e-002
6.000390672489193e-005	3.419423e-002
6.000911569141449e-005	3.165850e-002
6.001560512194811e-005	3.002702e-002
6.002361499380534e-005	2.917093e-002
6.003301724720940e-005	2.875728e-002
6.004669621948644e-005	2.846568e-002
6.006702386516114e-005	2.815936e-002
6.010500019670408e-005	2.766577e-002
6.018095285978995e-005	2.680447e-002
6.033285818596169e-005	2.518856e-002
6.052181333167622e-005	2.254790e-002
6.064961224579620e-005	1.912896e-002
6.076758456996958e-005	1.381109e-002
6.090753300314807e-005	6.323865e-003
6.096521500788269e-005	3.790033e-003
6.101686989095594e-005	2.343955e-003
6.107778162721559e-005	1.310032e-003
6.114303732617819e-005	6.499451e-004
6.117565665158617e-005	4.548805e-004
6.121778235966564e-005	2.999101e-004
6.125403486492958e-005	2.084449e-004
6.129590860314726e-005	1.377101e-004
6.133351068556288e-005	9.462023e-005
6.137480723958007e-005	6.305955e-005
6.141590540886051e-005	4.186826e-005
6.145484431980595e-005	2.845245e-005
6.149562870850417e-005	1.900100e-005
6.153363036808769e-005	1.304615e-005
6.157487263669595e-005	8.733705e-006
6.161963121580371e-005	5.671219e-006
6.167304967422383e-005	3.403954e-006
6.173554951514200e-005	1.883064e-006
6.181599817367467e-005	8.868778e-007
6.191669539414576e-005	3.512234e-007
6.206546104371301e-005	9.374868e-008
6.228296422111784e-005	1.290081e-008
6.271253112237196e-005	-1.879622e-010
6.357166492488022e-005	1.305779e-010
6.454822742488022e-005	9.367795e-011
6.552478992488022e-005	1.065246e-010
6.650135242488022e-005	9.833911e-011
6.747791492488022e-005	1.035687e-010
6.845447742488022e-005	9.993073e-011
7.138416492488022e-005	1.019771e-010
9.940895484976049e-005	1.512975e-010
1.000000000000000e-004	4.266485e-006
1.000013003003866e-004	-3.755630e-005
1.000039009011599e-004	-6.384973e-005
1.000091021027064e-004	1.296099e-004
1.000132588447677e-004	6.397844e-004
1.000175789139842e-004	1.722200e-003
1.000235120731421e-004	4.238546e-003
1.000326641083691e-004	1.042510e-002
1.000465019192423e-004	2.519525e-002
1.000698921653076e-004	6.598559e-002
1.001166726574382e-004	2.055092e-001
1.002102336416993e-004	6.991107e-001
1.003973556102217e-004	2.449210e+000
1.007715995472664e-004	7.715249e+000
1.010358021879021e-004	1.262879e+001
1.012906653089542e-004	1.833179e+001
1.015355604395927e-004	2.434943e+001
1.017090246621322e-004	2.872821e+001
1.018313927338326e-004	3.130948e+001
1.018929325433782e-004	3.110712e+001
1.019277402459964e-004	2.781066e+001
1.019453073045120e-004	2.333720e+001
1.019605994874699e-004	1.858216e+001
1.019773103530338e-004	1.469829e+001
1.019904165667997e-004	1.278306e+001
1.020051359585927e-004	1.155701e+001
1.020208952398295e-004	1.083407e+001
1.020399779620684e-004	1.040217e+001
1.020618571397618e-004	1.018660e+001
1.020905402483073e-004	1.008637e+001
1.021278114413705e-004	1.005019e+001
1.021842594828912e-004	1.003955e+001
1.022742020823724e-004	1.003531e+001
1.024540872813349e-004	1.002982e+001
1.028138576792599e-004	1.002230e+001
1.035333984751099e-004	1.001353e+001
1.041297125171866e-004	1.000957e+001
1.050000000000000e-004	1.000746e+001
1.050870287482814e-004	1.000322e+001
1.052610862448440e-004	1.000021e+001
1.056092012379694e-004	9.999936e+000
1.060921804078430e-004	1.000002e+001
1.070581387475901e-004	9.999980e+000
1.080347012475901e-004	9.999984e+000
1.090112637475901e-004	9.999981e+000
1.099878262475901e-004	9.999983e+000
1.109643887475901e-004	9.999981e+000
1.119409512475901e-004	9.999983e+000
1.129175137475901e-004	9.999981e+000
1.138940762475901e-004	9.999983e+000
1.148706387475901e-004	9.999982e+000
1.158472012475901e-004	9.999983e+000
1.168237637475901e-004	9.999982e+000
1.178003262475902e-004	9.999983e+000
1.187768887475902e-004	9.999982e+000
1.197534512475902e-004	9.999983e+000
1.207300137475902e-004	9.999982e+000
1.217065762475902e-004	9.999983e+000
1.226831387475901e-004	9.999982e+000
1.236597012475901e-004	9.999983e+000
1.246362637475901e-004	9.999982e+000
1.256128262475901e-004	9.999983e+000
1.265893887475901e-004	9.999982e+000
1.275659512475901e-004	9.999983e+000
1.285425137475901e-004	9.999983e+000
1.295190762475901e-004	9.999983e+000
1.304956387475901e-004	9.999983e+000
1.314722012475901e-004	9.999983e+000
1.324487637475901e-004	9.999982e+000
1.334253262475902e-004	9.999983e+000
1.344018887475902e-004	9.999983e+000
1.353784512475902e-004	9.999983e+000
1.363550137475902e-004	9.999982e+000
1.373315762475902e-004	9.999982e+000
1.383081387475902e-004	9.999982e+000
1.392847012475902e-004	9.999983e+000
1.402612637475902e-004	9.999982e+000
1.412378262475902e-004	9.999982e+000
1.422143887475902e-004	9.999982e+000
1.431909512475902e-004	9.999983e+000
1.441675137475902e-004	9.999983e+000
1.451440762475902e-004	9.999983e+000
1.461206387475902e-004	9.999982e+000
1.470972012475902e-004	9.999982e+000
1.480737637475902e-004	9.999982e+000
1.490503262475902e-004	9.999982e+000
1.500268887475902e-004	9.999982e+000
1.510034512475902e-004	9.999982e+000
1.519800137475902e-004	9.999982e+000
1.529565762475902e-004	9.999983e+000
1.539331387475902e-004	9.999975e+000
1.540234375000000e-004	9.999978e+000
1.542040350048197e-004	9.999984e+000
1.545652300144591e-004	9.999982e+000
1.550000000000000e-004	9.999958e+000
1.550434769985541e-004	9.997198e+000
1.551304309956623e-004	9.994278e+000
1.553043389898786e-004	9.992989e+000
1.555904766148043e-004	9.992126e+000
1.561193121814935e-004	9.989271e+000
1.570958746814935e-004	9.977970e+000
1.580724371814935e-004	9.944088e+000
1.585638934652034e-004	9.885687e+000
1.588419274569477e-004	9.784673e+000
1.590092521072098e-004	9.606320e+000
1.591127871081392e-004	9.274031e+000
1.591835917645081e-004	8.700549e+000
1.592348376393496e-004	7.998396e+000
1.592829157441823e-004	7.227278e+000
1.593529232411164e-004	6.111225e+000
1.594282041703493e-004	4.962517e+000
1.595278898005291e-004	3.621660e+000
1.596916190426044e-004	1.828985e+000
1.598169905111804e-004	8.828002e-001
1.600000000000000e-004	3.709311e-002
1.600012826426465e-004	3.600988e-002
1.600038479279394e-004	3.413309e-002
1.600089784985252e-004	3.165847e-002
1.600155262175719e-004	3.002192e-002
1.600235219693215e-004	2.916887e-002
1.600329929607035e-004	2.875457e-002
1.600466163855273e-004	2.846486e-002
1.600670942871188e-004	2.815675e-002
1.601050437127481e-004	2.766367e-002
1.601809425640068e-004	2.680324e-002
1.603327402665241e-004	2.518848e-002
1.605217606034145e-004	2.254621e-002
1.606495868011064e-004	1.912532e-002
1.607675595909217e-004	1.380632e-002
1.609074816269951e-004	6.320917e-003
1.609651854344077e-004	3.787036e-003
1.610168467376043e-004	2.341736e-003
1.610777452359620e-004	1.309104e-003
1.611431465573862e-004	6.485411e-004
1.611758103158647e-004	4.535944e-004
1.612179285128469e-004	2.990625e-004
1.612541488814241e-004	2.079191e-004
1.612959811244679e-004	1.374197e-004
1.613335421983136e-004	9.446354e-005
1.613748360104280e-004	6.296107e-005
1.614159537752201e-004	4.179454e-005
1.614548783511427e-004	2.840615e-005
1.614956821989204e-004	1.896637e-005
1.615336560073739e-004	1.302606e-005
1.615749422495979e-004	8.724529e-006
1.616208195558255e-004	5.612936e-006
1.616758935098842e-004	3.318585e-006
1.617406938825033e-004	1.797886e-006
1.618245440331984e-004	8.218137e-007
1.619306230609117e-004	3.108958e-007
1.620896727660242e-004	7.636268e-008
1.623275686836462e-004	8.277159e-009
1.628033605188903e-004	-3.096071e-010
1.637549441893783e-004	1.303622e-010
1.647315066893783e-004	8.651568e-011
1.657080691893783e-004	1.116405e-010
1.666846316893783e-004	9.504220e-011
1.676611941893783e-004	1.058424e-010
1.686377566893783e-004	9.879386e-011
1.696143191893783e-004	1.034550e-010
1.705908816893783e-004	1.003855e-010
1.995510267575134e-004	4.073842e-011
2.000000000000000e-004	-4.387236e-006
2.000009877420742e-004	-3.360978e-005
2.000029632262224e-004	-8.185824e-005
2.000049301148415e-004	-1.007995e-004
2.000068263394162e-004	-6.390677e-005
2.000096683495525e-004	1.249138e-004
2.000131786257876e-004	6.331978e-004
2.000182395382245e-004	1.984843e-003
2.000247448604247e-004	4.919336e-003
2.000344501014445e-004	1.191045e-002
2.000487043657586e-004	2.812175e-002
2.000741449097864e-004	7.550068e-002
2.001250259978420e-004	2.380890e-001
2.002267881739533e-004	8.143560e-001
2.004303125261757e-004	2.851157e+000
2.008373612306207e-004	8.906885e+000
2.010997641169333e-004	1.398805e+001
2.013455223102173e-004	1.963673e+001
2.015789609994490e-004	2.545062e+001
2.017356377966613e-004	2.938653e+001
2.018372781862337e-004	3.142450e+001
2.018932999415810e-004	3.115758e+001
2.019272663149590e-004	2.797179e+001
2.019442758134493e-004	2.365794e+001
2.019593265807762e-004	1.891120e+001
2.019757170910891e-004	1.496266e+001
2.019884559062793e-004	1.299486e+001
2.020028560489024e-004	1.170329e+001
2.020186021659841e-004	1.091325e+001
2.020372069314752e-004	1.044525e+001
2.020585936473591e-004	1.020731e+001
2.020860971801280e-004	1.009521e+001
2.021219331573903e-004	1.005304e+001
2.021749533287295e-004	1.004034e+001
2.022585913441600e-004	1.003588e+001
2.024258673750210e-004	1.003060e+001
2.027604194367431e-004	1.002321e+001
2.034295235601873e-004	1.001452e+001
2.041305399827096e-004	1.000963e+001
2.050000000000000e-004	1.000756e+001
2.050869460017291e-004	1.000326e+001
2.052608380051872e-004	1.000021e+001
2.056086220121033e-004	9.999936e+000
2.060911934547702e-004	1.000002e+001
2.070563363401038e-004	9.999981e+000
2.080328988401038e-004	9.999984e+000
2.090094613401038e-004	9.999981e+000
2.099860238401038e-004	9.999984e+000
2.109625863401038e-004	9.999981e+000
2.119391488401038e-004	9.999983e+000
2.129157113401038e-004	9.999981e+000
2.138922738401038e-004	9.999983e+000
2.148688363401038e-004	9.999982e+000
2.158453988401038e-004	9.999983e+000
2.168219613401038e-004	9.999982e+000
2.177985238401038e-004	9.999983e+000
2.187750863401038e-004	9.999982e+000
2.197516488401038e-004	9.999983e+000
2.207282113401038e-004	9.999982e+000
2.217047738401038e-004	9.999983e+000
2.226813363401038e-004	9.999982e+000
2.236578988401038e-004	9.999983e+000
2.246344613401039e-004	9.999982e+000
2.256110238401039e-004	9.999983e+000
2.265875863401039e-004	9.999982e+000
2.275641488401039e-004	9.999983e+000
2.285407113401039e-004	9.999983e+000
2.295172738401039e-004	9.999983e+000
2.304938363401039e-004	9.999983e+000
2.314703988401039e-004	9.999983e+000
2.324469613401039e-004	9.999983e+000
2.334235238401039e-004	9.999983e+000
2.344000863401039e-004	9.999982e+000
2.353766488401039e-004	9.999982e+000
2.363532113401039e-004	9.999982e+000
2.373297738401039e-004	9.999982e+000
2.383063363401039e-004	9.999982e+000
2.392828988401039e-004	9.999983e+000
2.402594613401039e-004	9.999982e+000
2.412360238401039e-004	9.999982e+000
2.422125863401039e-004	9.999982e+000
2.431891488401039e-004	9.999983e+000
2.441657113401039e-004	9.999983e+000
2.451422738401039e-004	9.999983e+000
2.461188363401039e-004	9.999983e+000
2.470953988401039e-004	9.999983e+000
2.480719613401039e-004	9.999983e+000
2.490485238401039e-004	9.999983e+000
2.500250863401039e-004	9.999983e+000
2.510016488401039e-004	9.999983e+000
2.519782113401039e-004	9.999983e+000
2.529547738401039e-004	9.999983e+000
2.539313363401039e-004	9.999975e+000
2.540234375000000e-004	9.999979e+000
2.542076398197923e-004	9.999985e+000
2.545760444593769e-004	9.999982e+000
2.550000000000000e-004	9.999958e+000
2.550423955540624e-004	9.997228e+000
2.551271866621870e-004	9.994312e+000
2.552967688784362e-004	9.993011e+000
2.555783933402357e-004	9.992173e+000
2.560918985726344e-004	9.989448e+000
2.570684610726344e-004	9.978492e+000
2.580450235726344e-004	9.945756e+000
2.585560917136014e-004	9.887150e+000
2.588372260814073e-004	9.787314e+000
2.590074222931619e-004	9.608746e+000
2.591124634699248e-004	9.273564e+000
2.591839472168835e-004	8.694631e+000
2.592355679743408e-004	7.986831e+000
2.592839907614427e-004	7.209989e+000
2.593541285825780e-004	6.092210e+000
2.594296256202684e-004	4.941716e+000
2.595299340831977e-004	3.597038e+000
2.596957600624937e-004	1.788112e+000
2.598166551951655e-004	8.800398e-001
2.600000000000000e-004	3.707023e-002
2.600012802010348e-004	3.599412e-002
2.600038406031043e-004	3.412541e-002
2.600089614072433e-004	3.165847e-002
2.600155166326431e-004	3.002132e-002
2.600235107007413e-004	2.916870e-002
2.600329906284911e-004	2.875433e-002
2.600466074439572e-004	2.846486e-002
2.600671053314688e-004	2.815650e-002
2.601050534364849e-004	2.766345e-002
2.601809496465171e-004	2.680309e-002
2.603327420665814e-004	2.518839e-002
2.605217597024847e-004	2.254609e-002
2.606495863743126e-004	1.912506e-002
2.607675596093478e-004	1.380596e-002
2.609074796622615e-004	6.320722e-003
2.609651886511066e-004	3.786706e-003
2.610168511504452e-004	2.341475e-003
2.610777486511173e-004	1.308970e-003
2.611431550588039e-004	6.484524e-004
2.611758304188066e-004	4.534744e-004
2.612179518471708e-004	2.989697e-004
2.612541706506913e-004	2.078567e-004
2.612959994381496e-004	1.373830e-004
2.613335561296228e-004	9.444269e-005
2.613748488078389e-004	6.294836e-005
2.614159695489249e-004	4.178486e-005
2.614548912584208e-004	2.840036e-005
2.614956992783432e-004	1.896171e-005
2.615336674710643e-004	1.302360e-005
2.615749629494272e-004	8.723726e-006
2.616210686319854e-004	5.601846e-006
2.616764821509665e-004	3.301822e-006
2.617417545931944e-004	1.781163e-006
2.618263078106833e-004	8.091646e-007
2.619335056587871e-004	3.032186e-007
2.620947260769386e-004	7.317978e-008
2.623369958111805e-004	7.498026e-009
2.628215352796641e-004	-3.129420e-010
2.637906142166315e-004	1.275575e-010
2.647671767166315e-004	8.503775e-011
2.657437392166315e-004	1.118678e-010
2.667203017166315e-004	9.447376e-011
2.676968642166315e-004	1.059561e-010
2.686734267166315e-004	9.856649e-011
2.696499892166315e-004	1.034550e-010
2.706265517166315e-004	1.002718e-010
2.747488839285714e-004	1.116658e-010
2.788712161405113e-004	1.156987e-010
2.829935483524513e-004	1.123706e-010
2.871158805643913e-004	1.016814e-010
2.912382127763312e-004	8.363120e-011
2.953605449882711e-004	5.821995e-011
2.994828772002111e-004	2.544767e-011
3.000000000000000e-004	-4.415820e-006
3.000011376712150e-004	-3.713755e-005
3.000034130136450e-004	-8.430542e-005
3.000059446903794e-004	-8.332213e-005
3.000083121087144e-004	1.275953e-005
3.000115060325311e-004	3.461431e-004
3.000156237804754e-004	1.188498e-003
3.000214966893235e-004	3.281976e-003
3.000293997199610e-004	7.880032e-003
3.000413381867008e-004	1.883378e-002
3.000601554430176e-004	4.649385e-002
3.000967308880971e-004	1.366644e-001
3.001698817782563e-004	4.520036e-001
3.003161835585746e-004	1.573054e+000
3.006087871192112e-004	5.218063e+000
3.009972806367379e-004	1.196480e+001
3.012628698221098e-004	1.767681e+001
3.014965742162319e-004	2.335919e+001
3.016834256399901e-004	2.808027e+001
3.018310131312578e-004	3.122410e+001
3.018975007526875e-004	3.052837e+001
3.019327844667090e-004	2.640755e+001
3.019495660776330e-004	2.195826e+001
3.019665863639648e-004	1.705409e+001
3.019845334490417e-004	1.358202e+001
3.019992584428969e-004	1.195130e+001
3.020149893393395e-004	1.103496e+001
3.020314543177840e-004	1.054336e+001
3.020527534481356e-004	1.025191e+001
3.020777784092432e-004	1.011594e+001
3.021122948148726e-004	1.005938e+001
3.021583996142248e-004	1.004214e+001
3.022345672722848e-004	1.003683e+001
3.023667228167481e-004	1.003230e+001
3.026310339056748e-004	1.002563e+001
3.031596560835280e-004	1.001746e+001
3.040383351809225e-004	1.000996e+001
3.040510292609938e-004	1.000978e+001
3.040679547010888e-004	1.000962e+001
3.041018055812789e-004	1.000941e+001
3.041695073416591e-004	1.000908e+001
3.043049108624193e-004	1.000850e+001
3.045757179039399e-004	1.000749e+001
3.050000000000000e-004	1.000460e+001
3.050424282096061e-004	1.000289e+001
3.051272846288181e-004	1.000067e+001
3.052969974672422e-004	9.999875e+000
3.055822029155480e-004	1.000002e+001
3.061128461573126e-004	9.999968e+000
3.070894086573126e-004	9.999983e+000
3.080659711573126e-004	9.999982e+000
3.090425336573126e-004	9.999983e+000
3.100190961573126e-004	9.999982e+000
3.109956586573126e-004	9.999983e+000
3.119722211573126e-004	9.999982e+000
3.129487836573126e-004	9.999983e+000
3.139253461573126e-004	9.999982e+000
3.149019086573126e-004	9.999983e+000
3.158784711573126e-004	9.999982e+000
3.168550336573126e-004	9.999983e+000
3.178315961573126e-004	9.999982e+000
3.188081586573126e-004	9.999983e+000
3.197847211573126e-004	9.999982e+000
3.207612836573126e-004	9.999983e+000
3.217378461573126e-004	9.999982e+000
3.227144086573126e-004	9.999983e+000
3.236909711573126e-004	9.999982e+000
3.246675336573126e-004	9.999983e+000
3.256440961573126e-004	9.999983e+000
3.266206586573126e-004	9.999983e+000
3.275972211573126e-004	9.999983e+000
3.285737836573126e-004	9.999983e+000
3.295503461573126e-004	9.999983e+000
3.305269086573126e-004	9.999983e+000
3.315034711573126e-004	9.999983e+000
3.324800336573126e-004	9.999983e+000
3.334565961573126e-004	9.999983e+000
3.344331586573126e-004	9.999983e+000
3.354097211573126e-004	9.999982e+000
3.363862836573126e-004	9.999982e+000
3.373628461573126e-004	9.999982e+000
3.383394086573126e-004	9.999983e+000
3.393159711573126e-004	9.999983e+000
3.402925336573126e-004	9.999983e+000
3.412690961573126e-004	9.999983e+000
3.422456586573126e-004	9.999983e+000
3.432222211573126e-004	9.999983e+000
3.441987836573126e-004	9.999983e+000
3.451753461573126e-004	9.999983e+000
3.461519086573126e-004	9.999983e+000
3.471284711573126e-004	9.999982e+000
3.481050336573126e-004	9.999982e+000
3.490815961573126e-004	9.999983e+000
3.500581586573126e-004	9.999983e+000
3.510347211573127e-004	9.999983e+000
3.520112836573127e-004	9.999983e+000
3.529878461573127e-004	9.999983e+000
3.539644086573127e-004	9.999998e+000
3.540234375000001e-004	9.999991e+000
3.541414951853749e-004	9.999979e+000
3.543776105561246e-004	9.999981e+000
3.545277692585008e-004	9.999982e+000
3.546996825952477e-004	9.999983e+000
3.550000000000000e-004	9.999991e+000
3.550300317404753e-004	9.997680e+000
3.550900952214258e-004	9.994831e+000
3.552102221833267e-004	9.993288e+000
3.554413854459024e-004	9.992660e+000
3.557893187426234e-004	9.991214e+000
3.564851853360652e-004	9.986446e+000
3.574617478360652e-004	9.969758e+000
3.583137191749339e-004	9.924331e+000
3.586639373581313e-004	9.863690e+000
3.588869618532166e-004	9.758367e+000
3.590206578411609e-004	9.597897e+000
3.591061334312761e-004	9.335732e+000
3.591714085254648e-004	8.855483e+000
3.592192454533412e-004	8.237761e+000
3.592642836724757e-004	7.527044e+000
3.593335920693655e-004	6.418018e+000
3.594071252866672e-004	5.275578e+000
3.594976693719278e-004	4.000004e+000
3.596344069519348e-004	2.417368e+000
3.598122886238247e-004	9.760684e-001
3.600000000000000e-004	3.743028e-002
3.600013029248543e-004	3.625832e-002
3.600039087745628e-004	3.427884e-002
3.600091204739798e-004	3.170162e-002
3.600155664661610e-004	3.005453e-002
3.600235501169750e-004	2.918678e-002
3.600328828415908e-004	2.876882e-002
3.600464890241915e-004	2.847543e-002
3.600665863637996e-004	2.817100e-002
3.601040968437174e-004	2.768193e-002
3.601791178035529e-004	2.682845e-002
3.603291597232240e-004	2.522983e-002
3.605217976253583e-004	2.254452e-002
3.606506397551271e-004	1.910300e-002
3.607684190392624e-004	1.379204e-002
3.609082655277473e-004	6.309682e-003
3.609658374605033e-004	3.782914e-003
3.610173862952523e-004	2.341470e-003
3.610781710112981e-004	1.313776e-003
3.611458070791625e-004	6.352505e-004
3.611779639499891e-004	4.452198e-004
3.612195298261527e-004	2.952048e-004
3.612553217670745e-004	2.061894e-004
3.612967892203717e-004	1.368065e-004
3.613340989932940e-004	9.432171e-005
3.613754916942011e-004	6.282553e-005
3.614166148102528e-004	4.170048e-005
3.614556289129373e-004	2.831398e-005
3.614962814174447e-004	1.893357e-005
3.615344288337896e-004	1.298074e-005
3.615754006460699e-004	8.663850e-006
3.616134303263233e-004	5.956361e-006
3.616568177146008e-004	3.920718e-006
3.617059618838522e-004	2.450849e-006
3.617666471207146e-004	1.377139e-006
3.618382898536496e-004	7.016511e-007
3.619343240744826e-004	2.889017e-007
3.620584602421438e-004	9.372540e-008
3.622566856121747e-004	1.681888e-008
3.625720657217725e-004	3.825941e-010
3.632028259409682e-004	5.890228e-011
3.641793884409682e-004	1.045350e-010
3.651559509409682e-004	9.964651e-011
3.661325134409682e-004	1.026024e-010
3.708312168779727e-004	9.915642e-011
3.755299203149773e-004	9.765767e-011
3.802286237519818e-004	9.810612e-011
3.849273271889864e-004	1.005018e-010
3.896260306259909e-004	1.048446e-010
3.943247340629955e-004	1.111346e-010
3.990234375000000e-004	1.193719e-010
4.000000000000000e-004	2.927472e-006
4.000021484392367e-004	-4.541249e-005
4.000064453177101e-004	7.396787e-005
4.000150390746569e-004	1.182582e-003
4.000206907928370e-004	2.860430e-003
4.000272173911796e-004	6.238304e-003
4.000362230425038e-004	1.356290e-002
4.000542343451524e-004	3.682697e-002
4.000854067056972e-004	1.039659e-001
4.001477514267868e-004	3.387114e-001
4.002724408689661e-004	1.174339e+000
4.005218197533246e-004	4.098803e+000
4.010205775220417e-004	1.262070e+001
4.013243155910692e-004	1.915750e+001
4.015531166623074e-004	2.478716e+001
4.017151901649045e-004	2.888036e+001
4.018250718586747e-004	3.122258e+001
4.018849051890213e-004	3.136777e+001
4.019204250783582e-004	2.863209e+001
4.019398757519956e-004	2.404771e+001
4.019542572109067e-004	1.953984e+001
4.019706366637573e-004	1.539917e+001
4.019835848907134e-004	1.324988e+001
4.019977317414146e-004	1.186932e+001
4.020134783441413e-004	1.100254e+001
4.020314801421696e-004	1.049746e+001
4.020524636681618e-004	1.023248e+001
4.020787457766689e-004	1.010646e+001
4.021132715758313e-004	1.005683e+001
4.021628194890970e-004	1.004147e+001
4.022413642085450e-004	1.003654e+001
4.023938559287892e-004	1.003151e+001
4.026988393692778e-004	1.002433e+001
4.033088062502549e-004	1.001575e+001
4.040904301624760e-004	1.000992e+001
4.050000000000000e-004	1.000709e+001
4.050909569837524e-004	1.000307e+001
4.052728709512572e-004	1.000019e+001
4.056366988862669e-004	9.999939e+000
4.061371329099654e-004	1.000002e+001
4.071136954099654e-004	9.999981e+000
4.080902579099654e-004	9.999984e+000
4.090668204099654e-004	9.999981e+000
4.100433829099654e-004	9.999983e+000
4.110199454099654e-004	9.999981e+000
4.119965079099654e-004	9.999984e+000
4.129730704099654e-004	9.999982e+000
4.139496329099654e-004	9.999983e+000
4.149261954099654e-004	9.999982e+000
4.159027579099654e-004	9.999983e+000
4.168793204099654e-004	9.999981e+000
4.178558829099654e-004	9.999983e+000
4.188324454099654e-004	9.999982e+000
