time	Id(M1)
0.000000000000000e+000	1.012523e-010
9.765624452758720e-014	6.951968e-007
1.953124890551744e-013	9.109787e-007
3.906249781103488e-013	8.339258e-007
7.812499562206976e-013	4.071618e-007
1.562499912441395e-012	-3.663651e-007
3.124999824882790e-012	-6.246314e-007
3.515624802993139e-012	-7.431606e-007
4.296874759213837e-012	-8.376142e-007
5.859374671655232e-012	-4.739869e-007
8.984374496538022e-012	-3.712293e-007
1.523437414630360e-011	-6.885215e-007
1.679687405874500e-011	-8.081089e-007
1.992187388362779e-011	-9.818143e-007
2.617187353339337e-011	-1.196897e-006
3.867187283292453e-011	-1.753139e-006
6.367187143198685e-011	-2.755907e-006
1.136718686301115e-010	-4.669506e-006
2.136718630263608e-010	-8.511706e-006
4.136718518188594e-010	-1.598086e-005
8.136718294038565e-010	-3.021400e-005
1.458136082651208e-009	-5.116835e-005
2.402010738016187e-009	-7.678485e-005
3.712253457699339e-009	-9.952748e-005
5.482929837150398e-009	-9.795654e-005
7.831495647597203e-009	-1.738489e-005
1.093041770222144e-008	2.689317e-004
1.503020458965401e-008	1.035421e-003
2.054315956022025e-008	2.864909e-003
2.817969617781479e-008	6.951985e-003
3.794532117781479e-008	1.460268e-002
4.771094617781479e-008	2.495850e-002
5.747657117781479e-008	3.812753e-002
6.724219617781478e-008	5.407035e-002
7.700782117781478e-008	7.275779e-002
8.677344617781478e-008	9.416449e-002
9.653907117781478e-008	1.182667e-001
1.063046961778148e-007	1.450415e-001
1.160703211778148e-007	1.744666e-001
1.258359461778148e-007	2.065206e-001
1.356015711778148e-007	2.411821e-001
1.453671961778148e-007	2.784307e-001
1.551328211778148e-007	3.182459e-001
1.648984461778148e-007	3.606082e-001
1.746640711778148e-007	4.054978e-001
1.844296961778148e-007	4.528957e-001
2.039609461778148e-007	5.551412e-001
2.234921961778148e-007	6.671972e-001
2.430234461778147e-007	7.889199e-001
2.625546961778148e-007	9.201691e-001
2.918515711778149e-007	1.134606e+000
3.211484461778149e-007	1.369716e+000
3.504453211778150e-007	1.625062e+000
3.839274640349580e-007	1.942592e+000
4.174096068921010e-007	2.283876e+000
4.508917497492439e-007	2.648913e+000
4.843738926063868e-007	3.037705e+000
5.178560354635298e-007	3.450250e+000
5.513381783206727e-007	3.886549e+000
5.848203211778156e-007	4.346602e+000
6.169073747492443e-007	4.807730e+000
6.489944283206730e-007	5.287116e+000
6.810814818921017e-007	5.784759e+000
7.131685354635303e-007	6.300661e+000
7.452555890349590e-007	6.834820e+000
7.773426426063876e-007	7.387237e+000
8.094296961778162e-007	7.957911e+000
8.401216604635305e-007	8.519228e+000
8.708136247492450e-007	9.094050e+000
9.015055890349593e-007	9.682377e+000
9.321975533206736e-007	1.028421e+001
9.628895176063880e-007	1.089955e+001
9.935814818921025e-007	1.152839e+001
1.024273446177817e-006	1.217074e+001
1.052175231892102e-006	1.276473e+001
1.080077017606388e-006	1.336732e+001
1.107978803320674e-006	1.397849e+001
1.135880589034960e-006	1.459825e+001
1.163782374749246e-006	1.522659e+001
1.191684160463532e-006	1.586352e+001
1.219585946177817e-006	1.650904e+001
1.239117196177817e-006	1.696484e+001
