0.000000000000000e+000	1.930823e-012
9.765624940649698e-012	-4.398029e-007
1.953124988129940e-011	-1.043711e-006
3.906249976259879e-011	-2.641078e-006
7.812499952519758e-011	-6.365830e-006
1.540945636206174e-010	-1.392527e-005
3.060336918114572e-010	-2.870347e-005
5.825643970914521e-010	-5.423822e-005
1.031696573779397e-009	-9.246738e-005
1.664229778800195e-009	-1.402066e-004
2.549519845752209e-009	-1.967201e-004
3.723344919655288e-009	-2.565566e-004
5.292589417450102e-009	-3.159828e-004
7.347292919942131e-009	-3.687648e-004
1.009323667060934e-008	-4.112224e-004
1.379400324181791e-008	-4.406009e-004
1.900893373275867e-008	-4.576253e-004
2.675660107332540e-008	-4.653690e-004
6.465274742988955e-008	-4.712251e-004
2.151940398346892e-007	-4.875832e-004
4.159157630410888e-007	-5.109964e-004
8.173592094538881e-007	-5.633648e-004
1.620246102279487e-006	-6.844889e-004
2.596808602279487e-006	1.796572e-001
3.573371102279487e-006	2.919575e+000
4.023212501120001e-006	9.452193e+000
4.524536991315123e-006	2.280830e+001
4.710245279787534e-006	2.704151e+001
5.000000000000000e-006	3.102003e+001
5.028975472021247e-006	3.104404e+001
5.086926416063741e-006	3.103381e+001
5.202828304148727e-006	3.095586e+001
5.382755640645701e-006	3.083272e+001
5.742610313639649e-006	3.059641e+001
6.462319659627546e-006	3.014054e+001
7.438882159627546e-006	2.954491e+001
8.415444659627546e-006	2.896882e+001
9.392007159627547e-006	2.840920e+001
1.036856965962755e-005	2.786401e+001
1.134513215962755e-005	2.733253e+001
1.232169465962755e-005	2.681438e+001
1.329825715962755e-005	2.630938e+001
1.427481965962755e-005	2.581731e+001
1.525138215962755e-005	2.533800e+001
1.622794465962755e-005	2.487126e+001
1.720450715962755e-005	2.441689e+001
1.818106965962755e-005	2.397466e+001
1.915763215962756e-005	2.354439e+001
2.013419465962756e-005	2.312584e+001
2.111075715962756e-005	2.271877e+001
2.208731965962756e-005	2.232297e+001
2.306388215962756e-005	2.193819e+001
2.404044465962756e-005	2.156421e+001
2.501700715962756e-005	2.120077e+001
2.599356965962756e-005	2.084764e+001
2.697013215962756e-005	2.050460e+001
2.794669465962756e-005	2.017139e+001
2.892325715962756e-005	1.984779e+001
2.989981965962757e-005	1.953355e+001
3.087638215962757e-005	1.922846e+001
3.185294465962757e-005	1.893227e+001
3.282950715962757e-005	1.864477e+001
3.380606965962757e-005	1.836573e+001
3.478263215962757e-005	1.809492e+001
3.575919465962757e-005	1.783214e+001
3.673575715962757e-005	1.757717e+001
3.771231965962757e-005	1.732980e+001
3.868888215962757e-005	1.708983e+001
3.966544465962757e-005	1.685705e+001
4.064200715962757e-005	1.663127e+001
4.161856965962758e-005	1.641229e+001
4.259513215962758e-005	1.619993e+001
4.357169465962758e-005	1.599399e+001
4.454825715962758e-005	1.579431e+001
4.552481965962758e-005	1.560069e+001
4.650138215962758e-005	1.541298e+001
4.747794465962758e-005	1.523099e+001
4.845450715962758e-005	1.505457e+001
4.943106965962758e-005	1.488355e+001
5.040763215962758e-005	1.471778e+001
5.138419465962758e-005	1.455710e+001
5.236075715962759e-005	1.440137e+001
5.333731965962759e-005	1.425010e+001
5.402343750000000e-005	1.414686e+001
5.500000000000000e-005	1.400335e+001
5.508587637133941e-005	1.375231e+001
5.525762911401823e-005	1.311277e+001
5.560113459937587e-005	1.063223e+001
5.618219739118666e-005	4.124687e+000
5.652208306317119e-005	1.200093e+000
5.695713190471063e-005	5.298816e-002
5.726881026218358e-005	1.086606e-003
5.760690917749417e-005	1.039519e-003
5.828310700811536e-005	9.353038e-004
5.902343750000000e-005	8.076400e-004
6.000000000000000e-005	5.257092e-004
6.000223772783746e-005	4.119845e-004
6.000671318351237e-005	1.951708e-004
6.000940600515148e-005	1.072252e-004
6.001059637143001e-005	8.654991e-005
6.001246091347802e-005	6.504531e-005
6.001426951606621e-005	5.005418e-005
6.001616678714579e-005	3.934844e-005
6.001821783447303e-005	3.152531e-005
6.002025573544904e-005	2.636134e-005
6.002239192232594e-005	2.282279e-005
6.002455484596943e-005	2.051012e-005
6.002692101999677e-005	1.891005e-005
6.002938485550848e-005	1.788863e-005
6.003222641106342e-005	1.719535e-005
6.003527095046395e-005	1.678525e-005
6.003906869112053e-005	1.652357e-005
6.004328350165554e-005	1.639300e-005
6.004916236294059e-005	1.632240e-005
6.005602696833503e-005	1.629841e-005
6.011235598308999e-005	1.628313e-005
6.219030425383639e-005	1.606113e-005
6.426825252458278e-005	1.584328e-005
6.634620079532918e-005	1.562958e-005
6.842414906607557e-005	1.542004e-005
7.050209733682196e-005	1.521465e-005
7.258004560756837e-005	1.501341e-005
7.465799387831476e-005	1.481633e-005
7.661111887831476e-005	1.463442e-005
7.758768137831476e-005	1.454472e-005
7.856424387831476e-005	1.445585e-005
7.954080637831476e-005	1.436779e-005
8.051736887831476e-005	1.428054e-005
8.149393137831476e-005	1.419409e-005
8.247049387831477e-005	1.410842e-005
8.344705637831477e-005	1.402354e-005
8.442361887831477e-005	1.393943e-005
8.540018137831477e-005	1.385609e-005
8.637674387831477e-005	1.377351e-005
8.735330637831477e-005	1.369167e-005
8.832986887831477e-005	1.361058e-005
8.930643137831477e-005	1.353022e-005
9.028299387831477e-005	1.345059e-005
9.125955637831477e-005	1.337167e-005
9.223611887831477e-005	1.329347e-005
9.321268137831478e-005	1.321597e-005
9.418924387831478e-005	1.313915e-005
9.516580637831478e-005	1.306302e-005
9.614236887831478e-005	1.298756e-005
9.711893137831478e-005	1.291275e-005
9.809549387831478e-005	1.283857e-005
9.907205637831478e-005	1.276499e-005
1.000000000000000e-004	1.300023e-005
1.000020421574402e-004	-1.268748e-004
1.000061264723206e-004	-3.203305e-004
1.000115545761204e-004	-4.479856e-004
1.000156273759186e-004	-4.826055e-004
1.000203546368692e-004	-4.943538e-004
1.000282101885773e-004	-5.004184e-004
1.000749752306893e-004	-5.076259e-004
1.002615997119382e-004	-5.303115e-004
1.005104323536035e-004	-5.629323e-004
1.010080976369341e-004	-6.351730e-004
1.019846601369341e-004	-7.894246e-004
1.029612226369341e-004	4.689161e-001
1.036743956646977e-004	3.321348e+000
1.040234375000000e-004	8.675766e+000
1.045184629158509e-004	2.059880e+001
1.047165605550505e-004	2.409869e+001
1.050000000000000e-004	2.678569e+001
1.050283439444950e-004	2.680774e+001
1.050850318334849e-004	2.680329e+001
1.051984076114647e-004	2.674619e+001
1.053758998578242e-004	2.665325e+001
1.057308843505433e-004	2.647067e+001
1.064408533359814e-004	2.610998e+001
1.074174158359814e-004	2.562396e+001
1.083939783359814e-004	2.514969e+001
1.093705408359814e-004	2.468793e+001
1.103471033359814e-004	2.423844e+001
1.113236658359814e-004	2.380104e+001
1.123002283359814e-004	2.337547e+001
1.132767908359814e-004	2.296155e+001
1.142533533359814e-004	2.255902e+001
1.152299158359814e-004	2.216766e+001
1.162064783359814e-004	2.178723e+001
1.171830408359814e-004	2.141749e+001
1.181596033359814e-004	2.105821e+001
1.191361658359814e-004	2.070915e+001
1.201127283359814e-004	2.037007e+001
1.210892908359814e-004	2.004074e+001
1.220658533359814e-004	1.972091e+001
1.230424158359814e-004	1.941036e+001
1.240189783359814e-004	1.910886e+001
1.249955408359814e-004	1.881618e+001
1.259721033359814e-004	1.853208e+001
1.269486658359814e-004	1.825636e+001
1.279252283359814e-004	1.798880e+001
1.289017908359814e-004	1.772917e+001
1.298783533359814e-004	1.747726e+001
1.308549158359814e-004	1.723288e+001
1.318314783359814e-004	1.699581e+001
1.328080408359814e-004	1.676586e+001
1.337846033359814e-004	1.654282e+001
1.347611658359814e-004	1.632651e+001
1.357377283359814e-004	1.611674e+001
1.367142908359814e-004	1.591333e+001
1.376908533359814e-004	1.571609e+001
1.386674158359814e-004	1.552486e+001
1.396439783359814e-004	1.533946e+001
1.406205408359814e-004	1.515972e+001
1.415971033359814e-004	1.498548e+001
1.425736658359814e-004	1.481658e+001
1.435502283359814e-004	1.465287e+001
1.445267908359814e-004	1.449419e+001
1.455033533359814e-004	1.434040e+001
1.464799158359814e-004	1.419135e+001
1.474564783359814e-004	1.404691e+001
1.484330408359814e-004	1.390693e+001
1.494096033359814e-004	1.377129e+001
1.503861658359814e-004	1.363985e+001
1.513627283359814e-004	1.351250e+001
1.523392908359814e-004	1.338910e+001
1.533158533359814e-004	1.326929e+001
1.540234375000000e-004	1.318499e+001
1.550000000000000e-004	1.307150e+001
1.550870754429364e-004	1.283898e+001
1.552612263288091e-004	1.224640e+001
1.556095281005546e-004	9.930886e+000
1.561992231344569e-004	3.836670e+000
1.565512151938650e-004	1.069226e+000
1.570037661302433e-004	3.044019e-002
1.573277837779168e-004	1.087098e-003
1.576803720338082e-004	1.038187e-003
1.583855485455911e-004	9.288109e-004
1.590234375000000e-004	8.186778e-004
1.600000000000000e-004	5.535203e-004
1.600022303936655e-004	4.279967e-004
1.600066911809966e-004	2.020252e-004
1.600094228919556e-004	1.105856e-004
1.600106236645586e-004	8.913856e-005
1.600125047906161e-004	6.687659e-005
1.600143168949634e-004	5.146626e-005
1.600162204446943e-004	4.044397e-005
1.600182829345304e-004	3.236624e-005
1.600203344101205e-004	2.702638e-005
1.600224805369587e-004	2.337496e-005
1.600246580118940e-004	2.098309e-005
1.600270313202207e-004	1.933438e-005
1.600295150657899e-004	1.827586e-005
1.600323586858251e-004	1.756269e-005
1.600354338276605e-004	1.713627e-005
1.600392208010331e-004	1.686771e-005
1.600434898316438e-004	1.673113e-005
1.600493206574814e-004	1.665887e-005
1.600563005771027e-004	1.663340e-005
