time	V(N141)*Id(M1)+V(N144)*Ig(M1)
4.050000000000000e-004	1.857772e+000
4.050909569837524e-004	1.849386e+000
4.052728709512572e-004	1.844134e+000
4.056366988862669e-004	1.843912e+000
4.061371329099654e-004	1.843991e+000
4.071136954099654e-004	1.843951e+000
4.080902579099654e-004	1.843953e+000
4.090668204099654e-004	1.843951e+000
4.100433829099654e-004	1.843953e+000
4.110199454099654e-004	1.843951e+000
4.119965079099654e-004	1.843953e+000
4.129730704099654e-004	1.843951e+000
4.139496329099654e-004	1.843953e+000
4.149261954099654e-004	1.843952e+000
4.159027579099654e-004	1.843953e+000
4.168793204099654e-004	1.843952e+000
4.178558829099654e-004	1.843953e+000
4.188324454099654e-004	1.843952e+000
4.198090079099654e-004	1.843953e+000
4.207855704099654e-004	1.843952e+000
4.217621329099654e-004	1.843953e+000
4.227386954099654e-004	1.843952e+000
4.237152579099654e-004	1.843953e+000
4.246918204099654e-004	1.843952e+000
4.256683829099654e-004	1.843953e+000
4.266449454099654e-004	1.843952e+000
4.276215079099654e-004	1.843953e+000
4.285980704099654e-004	1.843952e+000
4.295746329099654e-004	1.843953e+000
4.305511954099654e-004	1.843952e+000
4.315277579099654e-004	1.843952e+000
4.325043204099654e-004	1.843952e+000
4.334808829099654e-004	1.843952e+000
4.344574454099654e-004	1.843952e+000
4.354340079099654e-004	1.843952e+000
4.364105704099654e-004	1.843952e+000
4.373871329099654e-004	1.843952e+000
4.383636954099654e-004	1.843952e+000
4.393402579099654e-004	1.843952e+000
4.403168204099654e-004	1.843952e+000
4.412933829099654e-004	1.843952e+000
4.422699454099654e-004	1.843952e+000
4.432465079099654e-004	1.843952e+000
4.442230704099654e-004	1.843952e+000
4.451996329099654e-004	1.843952e+000
4.461761954099654e-004	1.843952e+000
4.471527579099654e-004	1.843952e+000
4.481293204099654e-004	1.843952e+000
4.491058829099654e-004	1.843952e+000
4.500824454099654e-004	1.843952e+000
4.510590079099654e-004	1.843952e+000
4.520355704099654e-004	1.843952e+000
4.530121329099654e-004	1.843952e+000
4.539886954099654e-004	1.843969e+000
4.540234375000001e-004	1.843964e+000
4.540929216800694e-004	1.843952e+000
4.542318900402080e-004	1.843952e+000
4.545098267604852e-004	1.843952e+000
4.550000000000000e-004	1.843952e+000
4.550490173239515e-004	1.840917e+000
4.551470519718544e-004	1.845014e+000
4.553431212676604e-004	1.864919e+000
4.556527027489390e-004	1.902621e+000
4.562623431421795e-004	2.002999e+000
4.572389056421795e-004	2.281670e+000
4.582154681421795e-004	2.800053e+000
4.585947332858337e-004	3.211875e+000
4.588388450526002e-004	3.700066e+000
4.589842521267989e-004	4.169894e+000
4.590760898362072e-004	4.623478e+000
4.591473012505913e-004	5.113898e+000
4.591985099654719e-004	5.580615e+000
4.592453521723156e-004	6.159078e+000
4.592972626924278e-004	7.001126e+000
4.593686976137317e-004	8.212460e+000
4.594460225622491e-004	9.271117e+000
4.595554769523737e-004	9.892279e+000
4.597230730028225e-004	7.430519e+000
4.598037980782569e-004	4.993678e+000
4.598385498491312e-004	4.012664e+000
4.599080533908798e-004	2.366336e+000
4.600000000000000e-004	3.311637e-001
4.600016654642113e-004	3.183841e-001
4.600049963926338e-004	2.992320e-001
4.600116582494788e-004	2.775373e-001
4.600180489312957e-004	2.688952e-001
4.600268406120599e-004	2.665276e-001
4.600365343087542e-004	2.676482e-001
4.600531040949587e-004	2.718626e-001
4.600760642044840e-004	2.783473e-001
4.601219844235346e-004	2.914959e-001
4.602138248616358e-004	3.170549e-001
4.603975057378382e-004	3.597081e-001
4.605503580267719e-004	3.722826e-001
4.606668422615545e-004	3.398149e-001
4.607933324657244e-004	2.454178e-001
4.609313368008607e-004	1.083675e-001
4.609817589477196e-004	6.745185e-002
4.610366985650195e-004	4.056449e-002
4.610969916136597e-004	2.270769e-002
4.611646793649479e-004	1.100995e-002
4.611975201203433e-004	7.706659e-003
4.612468878449126e-004	4.739485e-003
4.612829123168944e-004	3.272469e-003
4.613225087401128e-004	2.209551e-003
4.613578456113101e-004	1.555708e-003
4.613976258969522e-004	1.057372e-003
4.614410447641766e-004	6.883106e-004
4.614807974727221e-004	4.649636e-004
4.615274509429374e-004	2.965707e-004
4.615789573968813e-004	1.812501e-004
4.616449590476391e-004	9.714426e-005
4.617225998864861e-004	4.687849e-005
4.618303510653489e-004	1.750718e-005
4.619724179275094e-004	4.850011e-006
4.622110119609689e-004	6.133344e-007
4.626166401022506e-004	-2.762316e-008
4.634278963848139e-004	5.026956e-009
4.644044588848139e-004	1.221121e-009
4.653810213848139e-004	2.829666e-009
4.663575838848139e-004	1.775284e-009
4.673341463848139e-004	2.461858e-009
4.683107088848139e-004	2.015585e-009
4.692872713848139e-004	2.309831e-009
4.702638338848139e-004	2.118571e-009
4.712403963848139e-004	2.241174e-009
4.722169588848139e-004	2.152900e-009
4.731935213848139e-004	2.201941e-009
4.985841463848139e-004	5.786572e-009
4.991214177696279e-004	-1.246295e-008
4.996080789214886e-004	-3.576964e-010
5.000000000000000e-004	-2.223931e-004
5.000008622273074e-004	-6.975544e-004
5.000025866819222e-004	-1.640573e-003
5.000043572481698e-004	-2.213748e-003
5.000059743803478e-004	-1.911060e-003
5.000086541840724e-004	8.081664e-004
5.000117741261499e-004	8.453970e-003
5.000164492320353e-004	3.055226e-002
5.000221819684327e-004	7.763991e-002
5.000308514476455e-004	1.929166e-001
5.000429355880262e-004	4.465937e-001
5.000639165299136e-004	1.154679e+000
5.001030518204027e-004	3.369776e+000
5.001813224013808e-004	1.110037e+001
5.003378635633372e-004	3.820448e+001
5.006509458872499e-004	1.198766e+002
5.009942177298995e-004	2.251094e+002
5.012442130572663e-004	2.879735e+002
5.014788368454785e-004	2.991142e+002
5.016741681818237e-004	2.408982e+002
5.018211433621243e-004	1.393839e+002
5.018908591972232e-004	7.126179e+001
5.019284735874327e-004	3.234864e+001
5.019472348911499e-004	1.707853e+001
5.019630302713836e-004	9.553738e+000
5.019804075789387e-004	5.605615e+000
5.019942003043341e-004	4.154544e+000
5.020106289324542e-004	3.344341e+000
5.020259912396480e-004	2.975029e+000
5.020467517876945e-004	2.747406e+000
5.020692715447486e-004	2.638142e+000
5.021018184614483e-004	2.574396e+000
5.021420600542475e-004	2.536511e+000
5.022093886178847e-004	2.494631e+000
5.023150416999204e-004	2.438903e+000
5.025263478639916e-004	2.346501e+000
5.029489601921341e-004	2.209519e+000
5.037941848484190e-004	2.014022e+000
5.041198323355331e-004	1.958124e+000
5.043487050257719e-004	1.927471e+000
5.045422546195225e-004	1.904181e+000
5.046129008124988e-004	1.896315e+000
5.047541931984514e-004	1.881726e+000
5.050000000000000e-004	1.857822e+000
5.050245806801549e-004	1.851191e+000
5.050737420404645e-004	1.845377e+000
5.051720647610840e-004	1.843800e+000
5.053687102023229e-004	1.843981e+000
5.056577674316772e-004	1.843932e+000
5.062358818903859e-004	1.843959e+000
5.072124443903859e-004	1.843952e+000
5.081890068903859e-004	1.843952e+000
5.091655693903859e-004	1.843952e+000
5.101421318903859e-004	1.843952e+000
5.111186943903859e-004	1.843952e+000
5.120952568903859e-004	1.843953e+000
5.130718193903859e-004	1.843952e+000
5.140483818903859e-004	1.843953e+000
5.150249443903859e-004	1.843952e+000
5.160015068903859e-004	1.843952e+000
5.169780693903859e-004	1.843952e+000
5.179546318903859e-004	1.843952e+000
5.189311943903859e-004	1.843952e+000
5.199077568903859e-004	1.843952e+000
5.208843193903859e-004	1.843952e+000
5.218608818903859e-004	1.843952e+000
5.228374443903859e-004	1.843952e+000
5.238140068903859e-004	1.843952e+000
5.247905693903859e-004	1.843952e+000
5.257671318903859e-004	1.843952e+000
5.267436943903859e-004	1.843952e+000
5.277202568903859e-004	1.843952e+000
5.286968193903859e-004	1.843952e+000
5.296733818903859e-004	1.843952e+000
5.306499443903859e-004	1.843952e+000
5.316265068903859e-004	1.843952e+000
5.326030693903859e-004	1.843952e+000
5.335796318903859e-004	1.843952e+000
5.345561943903859e-004	1.843952e+000
5.355327568903859e-004	1.843952e+000
5.365093193903859e-004	1.843952e+000
5.374858818903859e-004	1.843952e+000
5.384624443903859e-004	1.843952e+000
5.394390068903859e-004	1.843952e+000
5.404155693903859e-004	1.843952e+000
5.413921318903859e-004	1.843952e+000
5.423686943903859e-004	1.843952e+000
5.433452568903859e-004	1.843952e+000
5.443218193903859e-004	1.843952e+000
5.452983818903859e-004	1.843952e+000
5.462749443903859e-004	1.843952e+000
5.472515068903859e-004	1.843952e+000
5.482280693903859e-004	1.843952e+000
5.492046318903859e-004	1.843952e+000
5.501811943903859e-004	1.843952e+000
5.511577568903859e-004	1.843952e+000
5.521343193903859e-004	1.843952e+000
5.531108818903859e-004	1.843952e+000
5.540874443903859e-004	1.843952e+000
5.550000000000001e-004	1.843945e+000
5.550912555609615e-004	1.844376e+000
5.552737666828843e-004	1.857986e+000
5.556387889267299e-004	1.900505e+000
5.561264304204008e-004	1.976750e+000
5.571017134077426e-004	2.228449e+000
5.580782759077426e-004	2.700231e+000
5.585625657752229e-004	3.182877e+000
5.588380948718387e-004	3.717735e+000
5.590040244063872e-004	4.282839e+000
5.591068425278604e-004	4.850183e+000
5.591795644400712e-004	5.426901e+000
5.592312040725141e-004	5.985823e+000
5.592804453729053e-004	6.727626e+000
5.593493927804689e-004	7.907613e+000
5.594240641673924e-004	9.015333e+000
5.595221976064151e-004	9.866802e+000
5.596802093110782e-004	8.584976e+000
5.598179062611516e-004	5.519402e+000
5.600000000000001e-004	3.262167e-001
5.600012898034958e-004	3.172415e-001
5.600038694104873e-004	3.018478e-001
5.600090286244703e-004	2.822204e-001
5.600155544130311e-004	2.705758e-001
5.600235550482526e-004	2.663662e-001
5.600329999579152e-004	2.666453e-001
5.600466427409001e-004	2.697584e-001
5.600670624947682e-004	2.754408e-001
5.601050156719864e-004	2.863101e-001
5.601809220264227e-004	3.077804e-001
5.603327347352956e-004	3.459686e-001
5.605217662564815e-004	3.715996e-001
5.606495922830313e-004	3.484636e-001
5.607675634319638e-004	2.701010e-001
5.609074917498302e-004	1.312122e-001
5.609651925917488e-004	7.985087e-002
5.610168518838580e-004	4.978521e-002
5.610777528030146e-004	2.800064e-002
5.611431297323138e-004	1.393209e-002
5.611757863624753e-004	9.757645e-003
5.612179056171764e-004	6.440113e-003
5.612541315941841e-004	4.479979e-003
5.612959711588757e-004	2.962194e-003
5.613335395993584e-004	2.036692e-003
5.613748340756911e-004	1.357759e-003
5.614159480022034e-004	9.014741e-004
5.614548757456281e-004	6.127380e-004
5.614956750446011e-004	4.091629e-004
5.615336553403087e-004	2.810056e-004
5.615749309344732e-004	1.882061e-004
5.616206174028657e-004	1.212760e-004
5.616753982268238e-004	7.189587e-005
5.617398049355216e-004	3.909027e-005
5.618230509022726e-004	1.796329e-005
5.619281971979992e-004	6.849736e-006
5.620854026272473e-004	1.707672e-006
5.623196709984697e-004	1.938019e-007
5.627882077409145e-004	-6.504472e-009
5.637252812258040e-004	2.847903e-009
5.647018437258040e-004	1.878271e-009
5.656784062258040e-004	2.390749e-009
5.666549687258040e-004	2.057270e-009
5.676315312258040e-004	2.277955e-009
5.686080937258040e-004	2.133284e-009
5.695846562258040e-004	2.228914e-009
5.705612187258040e-004	2.167612e-009
5.996826246128634e-004	3.214250e-009
6.000000000000001e-004	9.354473e-005
6.000006982264376e-004	-4.912297e-004
6.000020946793126e-004	-1.437401e-003
6.000034116227704e-004	-2.065948e-003
6.000046449888640e-004	-2.233151e-003
6.000069669917046e-004	-1.254447e-003
6.000095451632639e-004	2.500023e-003
6.000135187374191e-004	1.505080e-002
6.000181775917631e-004	4.238691e-002
6.000252239094947e-004	1.118437e-001
6.000344782851087e-004	2.578097e-001
6.000497067768081e-004	6.360511e-001
6.000745549383404e-004	1.636602e+000
6.001242512614051e-004	5.041337e+000
6.002236439075345e-004	1.698038e+001
6.004224291997933e-004	5.830533e+001
6.008199997843109e-004	1.716522e+002
6.010786515295776e-004	2.493331e+002
6.013286703511288e-004	2.991359e+002
6.015673349993490e-004	2.826388e+002
6.017263933725365e-004	2.130401e+002
6.018327232316932e-004	1.299791e+002
6.018906449664611e-004	7.197126e+001
6.019252866074577e-004	3.539394e+001
6.019433344124136e-004	1.946757e+001
6.019580242903611e-004	1.123979e+001
6.019743414402731e-004	6.526289e+000
6.019869820010703e-004	4.727107e+000
6.020011545325449e-004	3.727958e+000
6.020168940015548e-004	3.165079e+000
6.020351267651601e-004	2.852318e+000
6.020562001538420e-004	2.690097e+000
6.020828659501666e-004	2.604442e+000
6.021177457294243e-004	2.556689e+000
6.021683976411864e-004	2.518996e+000
6.022482476902698e-004	2.473351e+000
6.024073965886026e-004	2.396383e+000
6.027256943852682e-004	2.276176e+000
6.033622899785993e-004	2.105510e+000
6.041306047479935e-004	1.967475e+000
6.050000000000001e-004	1.857836e+000
6.050869395252007e-004	1.849446e+000
6.052608185756020e-004	1.844150e+000
6.056085766764047e-004	1.843909e+000
6.060910749903358e-004	1.843994e+000
6.070560716181982e-004	1.843951e+000
6.080326341181982e-004	1.843953e+000
6.090091966181982e-004	1.843951e+000
6.099857591181982e-004	1.843953e+000
6.109623216181982e-004	1.843951e+000
6.119388841181982e-004	1.843953e+000
6.129154466181982e-004	1.843951e+000
6.138920091181982e-004	1.843953e+000
6.148685716181982e-004	1.843952e+000
6.158451341181982e-004	1.843953e+000
6.168216966181982e-004	1.843952e+000
6.177982591181982e-004	1.843953e+000
6.187748216181982e-004	1.843952e+000
6.197513841181982e-004	1.843953e+000
6.207279466181982e-004	1.843952e+000
6.217045091181982e-004	1.843953e+000
6.226810716181982e-004	1.843952e+000
6.236576341181982e-004	1.843953e+000
6.246341966181982e-004	1.843952e+000
6.256107591181982e-004	1.843953e+000
6.265873216181982e-004	1.843952e+000
6.275638841181982e-004	1.843953e+000
6.285404466181982e-004	1.843952e+000
6.295170091181982e-004	1.843953e+000
6.304935716181982e-004	1.843952e+000
6.314701341181982e-004	1.843952e+000
6.324466966181982e-004	1.843952e+000
6.334232591181982e-004	1.843952e+000
6.343998216181982e-004	1.843952e+000
6.353763841181982e-004	1.843952e+000
6.363529466181982e-004	1.843952e+000
6.373295091181982e-004	1.843952e+000
6.383060716181982e-004	1.843952e+000
6.392826341181982e-004	1.843952e+000
6.402591966181982e-004	1.843952e+000
6.412357591181982e-004	1.843952e+000
6.422123216181982e-004	1.843952e+000
6.431888841181982e-004	1.843952e+000
6.441654466181982e-004	1.843952e+000
6.451420091181982e-004	1.843952e+000
6.461185716181982e-004	1.843952e+000
6.470951341181982e-004	1.843952e+000
6.480716966181982e-004	1.843952e+000
6.490482591181982e-004	1.843952e+000
6.500248216181982e-004	1.843952e+000
6.510013841181982e-004	1.843952e+000
6.519779466181982e-004	1.843952e+000
6.529545091181982e-004	1.843952e+000
6.539310716181982e-004	1.843961e+000
6.540234375000001e-004	1.843958e+000
6.542081692636039e-004	1.843951e+000
6.545776327908114e-004	1.843952e+000
6.550000000000001e-004	1.843960e+000
6.550422367209189e-004	1.840481e+000
6.551267101627566e-004	1.843113e+000
6.552956570464321e-004	1.859726e+000
6.555766193290495e-004	1.892598e+000
6.560878835398171e-004	1.970869e+000
6.570644460398171e-004	2.215413e+000
6.580410085398171e-004	2.675723e+000
6.585548697246477e-004	3.175851e+000
6.588364656200604e-004	3.718106e+000
6.590070443047617e-004	4.302883e+000
6.591122889562046e-004	4.891880e+000
6.591838850343365e-004	5.473331e+000
6.592355383497298e-004	6.044329e+000
6.592839839050954e-004	6.786140e+000
6.593541222363294e-004	7.990111e+000
6.594296283199716e-004	9.086497e+000
6.595299256345667e-004	9.901010e+000
6.596957579539125e-004	8.231296e+000
6.598166619280598e-004	5.434411e+000
6.600000000000001e-004	3.254754e-001
6.600012802206035e-004	3.167178e-001
6.600038406618103e-004	3.015815e-001
6.600089615442238e-004	2.822033e-001
6.600155167313897e-004	2.705521e-001
6.600235108268446e-004	2.663545e-001
6.600329907199991e-004	2.666463e-001
6.600466076270416e-004	2.697568e-001
6.600671054809819e-004	2.754629e-001
6.601050538361218e-004	2.863303e-001
6.601809505464017e-004	3.077975e-001
6.603327439669614e-004	3.459784e-001
6.605217594807681e-004	3.715992e-001
6.606495855473768e-004	3.484514e-001
6.607675589082422e-004	2.700758e-001
6.609074789789175e-004	1.311941e-001
6.609651884968652e-004	7.983051e-002
6.610168511318160e-004	4.976930e-002
6.610777486627968e-004	2.799289e-002
6.611431536444430e-004	1.392460e-002
6.611758302946497e-004	9.749980e-003
6.612179524031894e-004	6.434695e-003
6.612541714413235e-004	4.476475e-003
6.612960002787920e-004	2.960187e-003
6.613335568589532e-004	2.035574e-003
6.613748493802590e-004	1.357068e-003
6.614159703295839e-004	9.009507e-004
6.614548917657249e-004	6.124195e-004
6.614957001995873e-004	4.089126e-004
6.615336678675325e-004	2.808698e-004
6.615749642217422e-004	1.881454e-004
6.616210922196464e-004	1.207960e-004
6.616765388873082e-004	7.117897e-005
6.617418575155917e-004	3.838174e-005
6.618264794389174e-004	1.742606e-005
6.619337869963649e-004	6.524031e-006
6.620952204604027e-004	1.571821e-006
6.623379212647246e-004	1.601418e-007
6.628233228733683e-004	-6.752946e-009
6.637941260906559e-004	2.755179e-009
6.647706885906559e-004	1.846394e-009
6.657472510906559e-004	2.425078e-009
6.667238135906559e-004	2.045010e-009
6.677003760906559e-004	2.290215e-009
6.686769385906559e-004	2.125928e-009
6.696535010906559e-004	2.228914e-009
6.706300635906559e-004	2.160256e-009
6.747488839285715e-004	2.452318e-009
6.788677042664871e-004	2.556779e-009
6.829865246044027e-004	2.473639e-009
6.871053449423182e-004	2.202897e-009
6.912241652802338e-004	1.744554e-009
6.953429856181494e-004	1.098609e-009
6.994618059560650e-004	2.650631e-010
7.000000000000001e-004	-9.530471e-005
7.000011840279876e-004	-8.224658e-004
7.000035520839628e-004	-1.806640e-003
7.000063247831432e-004	-1.537430e-003
7.000088824807597e-004	1.183437e-003
7.000122071670606e-004	9.785105e-003
7.000165543627834e-004	3.121671e-002
7.000227517358808e-004	8.358450e-002
7.000312312601222e-004	1.994492e-001
7.000441314160670e-004	4.770283e-001
7.000650340573816e-004	1.203417e+000
7.001068393400109e-004	3.663867e+000
7.001904499052697e-004	1.230674e+001
7.003576710357870e-004	4.266600e+001
7.006921132968218e-004	1.318306e+002
7.010006054217198e-004	2.268184e+002
7.012457485071696e-004	2.883981e+002
7.014833162160567e-004	2.986506e+002
7.016782138808490e-004	2.389260e+002
7.018256135831830e-004	1.354965e+002
7.018941643490778e-004	6.792046e+001
7.019308096488514e-004	3.044510e+001
7.019486699755123e-004	1.643366e+001
7.019649372899247e-004	9.094952e+000
7.019824967659516e-004	5.382109e+000
7.019967251523751e-004	4.008140e+000
7.020127931618602e-004	3.284917e+000
7.020286229125315e-004	2.939216e+000
7.020495225585410e-004	2.730761e+000
7.020730670972364e-004	2.628039e+000
7.021062796992019e-004	2.569100e+000
7.021488190763476e-004	2.531797e+000
7.022192654849107e-004	2.489061e+000
7.023345143555877e-004	2.429453e+000
7.025650120969419e-004	2.331674e+000
7.030260075796503e-004	2.188954e+000
7.039265003579099e-004	1.989347e+000
7.041065262063680e-004	1.959724e+000
7.044665779032843e-004	1.915262e+000
7.050000000000000e-004	1.857353e+000
7.050533422096716e-004	1.849769e+000
7.051600266290148e-004	1.844398e+000
7.053733954677010e-004	1.843856e+000
7.057062142818696e-004	1.844012e+000
7.063718519102066e-004	1.843936e+000
7.073484144102066e-004	1.843953e+000
7.083249769102066e-004	1.843951e+000
7.093015394102066e-004	1.843953e+000
7.102781019102066e-004	1.843951e+000
7.112546644102066e-004	1.843953e+000
7.122312269102066e-004	1.843951e+000
7.132077894102066e-004	1.843953e+000
7.141843519102066e-004	1.843952e+000
7.151609144102066e-004	1.843953e+000
7.161374769102066e-004	1.843952e+000
7.171140394102066e-004	1.843953e+000
7.180906019102066e-004	1.843952e+000
7.190671644102066e-004	1.843953e+000
7.200437269102066e-004	1.843952e+000
7.210202894102066e-004	1.843953e+000
7.219968519102066e-004	1.843952e+000
7.229734144102066e-004	1.843953e+000
7.239499769102066e-004	1.843952e+000
7.249265394102066e-004	1.843953e+000
7.259031019102066e-004	1.843952e+000
7.268796644102066e-004	1.843953e+000
7.278562269102066e-004	1.843952e+000
7.288327894102066e-004	1.843953e+000
7.298093519102066e-004	1.843952e+000
7.307859144102066e-004	1.843952e+000
7.317624769102066e-004	1.843952e+000
7.327390394102066e-004	1.843952e+000
7.337156019102066e-004	1.843952e+000
7.346921644102066e-004	1.843952e+000
7.356687269102066e-004	1.843952e+000
7.366452894102066e-004	1.843952e+000
7.376218519102066e-004	1.843952e+000
7.385984144102066e-004	1.843952e+000
7.395749769102066e-004	1.843952e+000
7.405515394102066e-004	1.843952e+000
7.415281019102066e-004	1.843952e+000
7.425046644102066e-004	1.843952e+000
7.434812269102066e-004	1.843952e+000
7.444577894102066e-004	1.843952e+000
7.454343519102066e-004	1.843952e+000
7.464109144102066e-004	1.843952e+000
7.473874769102066e-004	1.843952e+000
7.483640394102066e-004	1.843952e+000
7.493406019102066e-004	1.843952e+000
7.503171644102066e-004	1.843952e+000
7.512937269102066e-004	1.843952e+000
7.522702894102066e-004	1.843952e+000
7.532468519102066e-004	1.843952e+000
7.540234375000000e-004	1.843953e+000
7.550000000000000e-004	1.843980e+000
7.550976562500000e-004	1.844973e+000
7.552929687500000e-004	1.860083e+000
7.556835937500000e-004	1.906445e+000
7.561962908455272e-004	1.989146e+000
7.571728533455272e-004	2.255073e+000
7.581494158455272e-004	2.747300e+000
7.585699739265775e-004	3.182372e+000
7.588336552654081e-004	3.695263e+000
7.589903208257030e-004	4.207080e+000
7.590882756104789e-004	4.711501e+000
7.591612333657255e-004	5.241210e+000
7.592123991085032e-004	5.741815e+000
7.592602358126224e-004	6.412670e+000
7.593288993093991e-004	7.584079e+000
7.594065067788937e-004	8.784407e+000
7.594938222361236e-004	9.692743e+000
7.596296289857418e-004	9.441698e+000
7.598056245337692e-004	6.194697e+000
7.600000000000000e-004	3.283863e-001
7.600012907711719e-004	3.187895e-001
7.600038723135155e-004	3.027818e-001
7.600090353982026e-004	2.825875e-001
7.600154894771097e-004	2.706975e-001
7.600234466410544e-004	2.663061e-001
7.600327766248725e-004	2.664774e-001
7.600462989091481e-004	2.695186e-001
7.600663375185533e-004	2.750807e-001
7.601035229018298e-004	2.857302e-001
7.601778936683831e-004	3.067922e-001
7.603266352014896e-004	3.443960e-001
7.605217332826207e-004	3.712442e-001
7.606512737038956e-004	3.478625e-001
7.607689455697453e-004	2.694757e-001
7.609086832138897e-004	1.306519e-001
7.609661733719310e-004	7.955628e-002
7.610176606557850e-004	4.966309e-002
7.610783388334310e-004	2.812112e-002
7.611479280550149e-004	1.337064e-002
7.611797487145098e-004	9.388791e-003
7.612208765488167e-004	6.258757e-003
7.612562818289045e-004	4.392075e-003
7.612973946599245e-004	2.926416e-003
7.613344441026885e-004	2.024346e-003
7.613759127020774e-004	1.348140e-003
7.614170635947810e-004	8.946803e-004
7.614561322058252e-004	6.071467e-004
7.614966901888683e-004	4.064099e-004
7.615349359373323e-004	2.783696e-004
7.615757266666713e-004	1.861032e-004
7.616137271436752e-004	1.277802e-004
7.616546772924379e-004	8.550058e-005
7.616951112913739e-004	5.759964e-005
7.617422117781490e-004	3.663598e-005
7.617960436095819e-004	2.194350e-005
7.618641489081539e-004	1.153187e-005
7.619455542358660e-004	5.393975e-006
7.620600069999077e-004	1.905101e-006
7.622128253994715e-004	4.827679e-007
7.624792463304587e-004	4.866818e-008
7.629446002296673e-004	-1.478586e-009
7.638753080280845e-004	2.514639e-009
7.648518705280845e-004	2.013133e-009
7.658284330280845e-004	2.301249e-009
7.668049955280845e-004	2.113667e-009
7.677815580280845e-004	2.238722e-009
7.687581205280845e-004	2.157804e-009
7.697346830280845e-004	2.210523e-009
7.990315580280845e-004	2.191974e-009
8.000000000000000e-004	-4.339249e-005
8.000021305741226e-004	-1.015516e-003
8.000063917223675e-004	1.491841e-003
8.000149140188574e-004	2.478101e-002
8.000205081035369e-004	6.009807e-002
8.000269973687389e-004	1.316448e-001
8.000359101252287e-004	2.862439e-001
8.000537356382082e-004	7.766442e-001
8.000842368988854e-004	2.172389e+000
8.001452394202399e-004	7.037969e+000
8.002672444629487e-004	2.424900e+001
8.005112545483664e-004	8.266590e+001
8.009992747192018e-004	2.276413e+002
8.012978523523493e-004	2.937405e+002
8.015297126510022e-004	2.898433e+002
8.016998158495935e-004	2.262823e+002
8.018243291154852e-004	1.348422e+002
8.018874270560701e-004	7.281639e+001
8.019235013292749e-004	3.501425e+001
8.019422584677623e-004	1.878727e+001
8.019571939132374e-004	1.077236e+001
8.019738819100459e-004	6.244480e+000
8.019864172203794e-004	4.584077e+000
8.020006946073285e-004	3.651304e+000
8.020164701209897e-004	3.127726e+000
8.020351422808972e-004	2.831743e+000
8.020565660930050e-004	2.680162e+000
8.020840884544449e-004	2.599535e+000
8.021199648047974e-004	2.554051e+000
8.021730861917833e-004	2.516035e+000
8.022572685190694e-004	2.468582e+000
8.024256331736416e-004	2.388421e+000
8.027623624827860e-004	2.264480e+000
8.034358211010749e-004	2.088602e+000
8.041333507263025e-004	1.965668e+000
8.050000000000001e-004	1.857799e+000
8.050866649273698e-004	1.849434e+000
8.052599947821093e-004	1.844150e+000
8.056066544915884e-004	1.843909e+000
8.060879569869683e-004	1.843994e+000
8.070505619777282e-004	1.843951e+000
8.080271244777282e-004	1.843953e+000
8.090036869777282e-004	1.843951e+000
8.099802494777282e-004	1.843953e+000
8.109568119777282e-004	1.843951e+000
8.119333744777282e-004	1.843953e+000
8.129099369777282e-004	1.843951e+000
8.138864994777282e-004	1.843953e+000
8.148630619777282e-004	1.843951e+000
8.158396244777282e-004	1.843953e+000
8.168161869777282e-004	1.843952e+000
8.177927494777282e-004	1.843953e+000
8.187693119777282e-004	1.843952e+000
8.197458744777282e-004	1.843953e+000
8.207224369777282e-004	1.843952e+000
8.216989994777282e-004	1.843953e+000
8.226755619777282e-004	1.843952e+000
8.236521244777282e-004	1.843953e+000
8.246286869777282e-004	1.843952e+000
8.256052494777282e-004	1.843953e+000
8.265818119777282e-004	1.843952e+000
8.275583744777282e-004	1.843953e+000
8.285349369777282e-004	1.843952e+000
8.295114994777282e-004	1.843953e+000
8.304880619777282e-004	1.843952e+000
8.314646244777282e-004	1.843952e+000
8.324411869777282e-004	1.843952e+000
8.334177494777282e-004	1.843952e+000
8.343943119777282e-004	1.843952e+000
8.353708744777282e-004	1.843952e+000
8.363474369777282e-004	1.843952e+000
8.373239994777282e-004	1.843952e+000
8.383005619777282e-004	1.843952e+000
8.392771244777282e-004	1.843952e+000
8.402536869777282e-004	1.843952e+000
8.412302494777282e-004	1.843952e+000
8.422068119777282e-004	1.843952e+000
8.431833744777282e-004	1.843952e+000
8.441599369777282e-004	1.843952e+000
8.451364994777282e-004	1.843952e+000
8.461130619777282e-004	1.843952e+000
8.470896244777282e-004	1.843952e+000
8.480661869777282e-004	1.843952e+000
8.490427494777282e-004	1.843952e+000
8.500193119777282e-004	1.843952e+000
8.509958744777282e-004	1.843952e+000
8.519724369777282e-004	1.843952e+000
8.529489994777282e-004	1.843952e+000
8.539255619777282e-004	1.843961e+000
8.540234375000001e-004	1.843958e+000
8.542191885445438e-004	1.843951e+000
8.546106906336313e-004	1.843952e+000
8.550000000000001e-004	1.843961e+000
8.550389309366369e-004	1.840290e+000
8.551167928099107e-004	1.842216e+000
8.552725165564581e-004	1.857242e+000
8.555397410158525e-004	1.887933e+000
8.560049871074831e-004	1.956174e+000
8.569354792907441e-004	2.171351e+000
8.579120417907441e-004	2.592379e+000
8.585065365910495e-004	3.111773e+000
8.588027926024932e-004	3.630111e+000
8.589850578059276e-004	4.205031e+000
