time	V(n143)
5.509765625000001e-005	1.852132e-001
5.529296875000000e-005	1.871497e-001
5.568359375000000e-005	1.917807e-001
5.619659413171165e-005	2.000669e-001
5.717315663171165e-005	2.270583e-001
5.814971913171165e-005	2.772796e-001
5.853887669636606e-005	3.186326e-001
5.878528518539325e-005	3.678153e-001
5.892879626377189e-005	4.162170e-001
5.901593656557810e-005	4.636160e-001
5.907562700963122e-005	5.146487e-001
5.911814659403785e-005	5.721783e-001
5.914820940266158e-005	6.381621e-001
5.917083771967555e-005	7.166600e-001
5.919214477274177e-005	8.291740e-001
5.922988668796423e-005	1.128651e+000
5.928638292282314e-005	1.782023e+000
5.933877242466182e-005	2.658457e+000
5.941321512442283e-005	4.398471e+000
5.951816079130270e-005	7.636353e+000
5.964179482794716e-005	1.249235e+001
5.980344594417485e-005	2.020368e+001
6.000000000000000e-005	3.068984e+001
6.000411115253535e-005	3.092848e+001
6.001233345760606e-005	3.140526e+001
6.002877806774747e-005	3.235648e+001
6.004553327568644e-005	3.332135e+001
6.006375807701218e-005	3.435982e+001
6.010020767966365e-005	3.635789e+001
6.017310688496660e-005	3.996603e+001
6.024080051509304e-005	4.265143e+001
6.029228840320059e-005	4.407829e+001
6.031605073527011e-005	4.448767e+001
6.034734953111258e-005	4.480891e+001
6.038015661792548e-005	4.502282e+001
6.040267911334659e-005	4.511331e+001
6.042006324244604e-005	4.515749e+001
6.044050528268016e-005	4.519250e+001
6.046361031723408e-005	4.521940e+001
6.048494959144229e-005	4.523584e+001
6.050573030947398e-005	4.524634e+001
6.052555632812657e-005	4.525303e+001
6.054555236511996e-005	4.525757e+001
6.056554234621815e-005	4.526064e+001
6.058515616735614e-005	4.526268e+001
6.060541547990944e-005	4.526410e+001
6.062440909185650e-005	4.526502e+001
6.064240884525981e-005	4.526561e+001
6.066173140810628e-005	4.526605e+001
6.067863350278366e-005	4.526632e+001
6.069757686271395e-005	4.526654e+001
6.071645476140488e-005	4.526668e+001
6.073447795744401e-005	4.526678e+001
6.075706076536364e-005	4.526686e+001
6.077756837853216e-005	4.526691e+001
6.080654455663411e-005	4.526695e+001
6.083313512376105e-005	4.526697e+001
6.087649015285287e-005	4.526699e+001
6.091744451403849e-005	4.526700e+001
6.099935323640973e-005	4.526701e+001
6.108303731494847e-005	4.526701e+001
6.125040547202592e-005	4.526701e+001
6.150602148011432e-005	4.526701e+001
6.201725349629112e-005	4.526701e+001
6.299381599629112e-005	4.526701e+001
9.902343750000000e-005	4.526701e+001
1.000000000000000e-004	4.526701e+001
1.000021484398612e-004	4.526701e+001
1.000064453195837e-004	4.526700e+001
1.000150390790287e-004	4.526695e+001
1.000207018180425e-004	4.526685e+001
1.000272000283390e-004	4.526659e+001
1.000362149690623e-004	4.526588e+001
1.000542448505090e-004	4.526281e+001
1.000860833611907e-004	4.525058e+001
1.001497603825541e-004	4.519483e+001
1.002771144252808e-004	4.494191e+001
1.005318225107343e-004	4.373095e+001
1.009168800560850e-004	3.989308e+001
1.011420098257712e-004	3.524329e+001
1.013343927871485e-004	2.807048e+001
1.015063865046682e-004	1.861654e+001
1.016244732298590e-004	1.037127e+001
1.016887840457114e-004	5.318368e+000
1.017236191963511e-004	2.582626e+000
1.017423692096668e-004	1.281219e+000
1.017518957070143e-004	7.754344e-001
1.017575977114550e-004	5.820588e-001
1.017645388223969e-004	4.461065e-001
1.017708241726993e-004	3.751808e-001
1.017787551266236e-004	3.272635e-001
1.017859886131900e-004	3.041447e-001
1.017951816135088e-004	2.897708e-001
1.018057575446493e-004	2.817102e-001
1.018198738039646e-004	2.768086e-001
1.018395655158865e-004	2.734791e-001
1.018661256676794e-004	2.707487e-001
1.019108572325287e-004	2.670649e-001
1.019837429179343e-004	2.617081e-001
1.021295142887455e-004	2.525392e-001
1.024210570303678e-004	2.383522e-001
1.030041425136125e-004	2.188203e-001
1.038979854717052e-004	1.981115e-001
1.040234375000000e-004	1.959696e-001
1.042743415565897e-004	1.925667e-001
1.044981918868207e-004	1.897714e-001
1.046605142449725e-004	1.879663e-001
1.047835701891309e-004	1.866981e-001
1.050000000000000e-004	1.845543e-001
1.050216429810869e-004	1.844841e-001
1.050649289432607e-004	1.844149e-001
1.051515008676084e-004	1.843935e-001
1.053246447163037e-004	1.843962e-001
1.055810804800852e-004	1.843954e-001
1.060939520076483e-004	1.843958e-001
1.070705145076483e-004	1.843957e-001
1.080470770076483e-004	1.843957e-001
1.090236395076483e-004	1.843957e-001
1.100002020076483e-004	1.843957e-001
1.109767645076483e-004	1.843957e-001
1.119533270076483e-004	1.843957e-001
1.129298895076483e-004	1.843957e-001
1.139064520076483e-004	1.843957e-001
1.148830145076483e-004	1.843957e-001
1.158595770076483e-004	1.843957e-001
1.168361395076483e-004	1.843957e-001
1.178127020076483e-004	1.843957e-001
1.187892645076484e-004	1.843957e-001
1.197658270076484e-004	1.843957e-001
1.207423895076484e-004	1.843957e-001
1.217189520076484e-004	1.843957e-001
1.226955145076484e-004	1.843957e-001
1.236720770076484e-004	1.843957e-001
1.246486395076484e-004	1.843957e-001
1.256252020076484e-004	1.843957e-001
1.266017645076484e-004	1.843957e-001
1.275783270076484e-004	1.843957e-001
1.285548895076484e-004	1.843957e-001
1.295314520076484e-004	1.843957e-001
1.305080145076484e-004	1.843957e-001
1.314845770076484e-004	1.843957e-001
1.324611395076484e-004	1.843957e-001
1.334377020076484e-004	1.843957e-001
1.344142645076484e-004	1.843957e-001
1.353908270076484e-004	1.843957e-001
1.363673895076484e-004	1.843957e-001
1.373439520076484e-004	1.843957e-001
1.383205145076484e-004	1.843957e-001
1.392970770076484e-004	1.843957e-001
1.402736395076484e-004	1.843957e-001
1.412502020076484e-004	1.843957e-001
1.422267645076484e-004	1.843957e-001
1.432033270076484e-004	1.843957e-001
1.441798895076484e-004	1.843957e-001
1.451564520076484e-004	1.843957e-001
1.461330145076484e-004	1.843957e-001
1.471095770076484e-004	1.843957e-001
1.480861395076484e-004	1.843957e-001
1.490627020076484e-004	1.843957e-001
1.500392645076484e-004	1.843957e-001
1.510158270076484e-004	1.843957e-001
1.519923895076484e-004	1.843957e-001
1.529689520076484e-004	1.843957e-001
1.539455145076484e-004	1.843957e-001
1.540234375000000e-004	1.843957e-001
1.541792834847033e-004	1.843957e-001
1.544909754541098e-004	1.843957e-001
1.550000000000000e-004	1.843955e-001
1.550509024545890e-004	1.847674e-001
1.551527073637670e-004	1.856803e-001
1.553563171821231e-004	1.877975e-001
1.556736259562575e-004	1.916749e-001
1.563082435045263e-004	2.023724e-001
1.572848060045263e-004	2.317774e-001
1.582613685045263e-004	2.886029e-001
1.586286245547456e-004	3.352264e-001
1.588642082651192e-004	3.947382e-001
1.590009974383998e-004	4.583686e-001
1.590834854561069e-004	5.293290e-001
1.591348649810908e-004	6.127219e-001
1.591668078704298e-004	7.097710e-001
1.591956472222625e-004	8.540250e-001
1.592258465352668e-004	1.084733e+000
1.592763845629579e-004	1.645375e+000
1.593289915643022e-004	2.478190e+000
1.593987915674420e-004	4.034537e+000
1.595047681908624e-004	7.179431e+000
1.596203252372196e-004	1.161730e+001
1.598070135256347e-004	2.043393e+001
1.600000000000000e-004	3.068376e+001
1.600041910960265e-004	3.092704e+001
1.600125732880796e-004	3.141307e+001
1.600293376721856e-004	3.238271e+001
1.600462099990029e-004	3.335417e+001
1.600644106263917e-004	3.439098e+001
1.601008118811695e-004	3.638529e+001
1.601736143907250e-004	3.998533e+001
1.602410997303875e-004	4.266055e+001
1.602920742398641e-004	4.407322e+001
1.603158412086032e-004	4.448335e+001
1.603472798378946e-004	4.480722e+001
1.603802007947720e-004	4.502279e+001
1.604022827679554e-004	4.511199e+001
1.604195579727024e-004	4.515620e+001
1.604400433066300e-004	4.519166e+001
1.604632133896803e-004	4.521892e+001
1.604845988505678e-004	4.523555e+001
1.605053703297798e-004	4.524615e+001
1.605252058784743e-004	4.525291e+001
1.605451888098191e-004	4.525748e+001
1.605652021632372e-004	4.526059e+001
1.605847917503838e-004	4.526264e+001
1.606050921099201e-004	4.526408e+001
1.606240359921766e-004	4.526500e+001
1.606419398441863e-004	4.526559e+001
1.606612362891724e-004	4.526604e+001
1.606786794183887e-004	4.526632e+001
1.606972585944137e-004	4.526653e+001
1.607174769455493e-004	4.526669e+001
1.607368578100556e-004	4.526678e+001
1.607626595509027e-004	4.526687e+001
1.607864688897592e-004	4.526692e+001
1.608229452509189e-004	4.526696e+001
1.608572309282157e-004	4.526698e+001
1.609258022828095e-004	4.526700e+001
1.609896429378304e-004	4.526701e+001
1.611173242478724e-004	4.526701e+001
1.612885031259155e-004	4.526701e+001
1.616308608820018e-004	4.526701e+001
1.623155763941744e-004	4.526701e+001
1.632921388941744e-004	4.526701e+001
1.990234375000000e-004	4.526701e+001
2.000000000000000e-004	4.526701e+001
2.000021484388567e-004	4.526701e+001
2.000064453165700e-004	4.526700e+001
2.000150390719967e-004	4.526695e+001
2.000206987776920e-004	4.526685e+001
2.000271980552331e-004	4.526659e+001
2.000362105673887e-004	4.526588e+001
2.000542355916998e-004	4.526281e+001
2.000860624697184e-004	4.525059e+001
2.001497162257556e-004	4.519489e+001
2.002770237378299e-004	4.494216e+001
2.005316387619785e-004	4.373162e+001
2.009170027932036e-004	3.988976e+001
2.011422261008444e-004	3.523596e+001
2.013346309253929e-004	2.805904e+001
2.015065410199138e-004	1.860601e+001
2.016246581302904e-004	1.035650e+001
2.016889122137301e-004	5.307763e+000
2.017237078124421e-004	2.575726e+000
2.017424212959678e-004	1.277787e+000
2.017519253606955e-004	7.740760e-001
2.017576343844918e-004	5.810106e-001
2.017645766722863e-004	4.454879e-001
2.017708660044798e-004	3.747852e-001
2.017787933899801e-004	3.270782e-001
2.017860319619851e-004	3.040391e-001
2.017952371781254e-004	2.897063e-001
2.018058234032931e-004	2.816747e-001
2.018199769121717e-004	2.767833e-001
2.018396775608617e-004	2.734649e-001
2.018663622812958e-004	2.707277e-001
2.019111376740193e-004	2.670431e-001
2.019844699820085e-004	2.616582e-001
2.021311345979869e-004	2.524474e-001
2.024244638299437e-004	2.382117e-001
2.030111222938573e-004	2.186279e-001
2.039045222485180e-004	1.979921e-001
2.040234375000000e-004	1.959637e-001
2.045243389940721e-004	1.896123e-001
2.050000000000000e-004	1.845914e-001
2.050475661005928e-004	1.844787e-001
2.051426983017784e-004	1.844015e-001
2.053329627041496e-004	1.843944e-001
2.056404942870642e-004	1.843965e-001
2.062519960485210e-004	1.843955e-001
2.072285585485210e-004	1.843957e-001
2.082051210485210e-004	1.843957e-001
2.091816835485210e-004	1.843957e-001
2.101582460485210e-004	1.843957e-001
2.111348085485210e-004	1.843957e-001
2.121113710485210e-004	1.843957e-001
2.130879335485210e-004	1.843957e-001
2.140644960485210e-004	1.843957e-001
2.150410585485210e-004	1.843957e-001
2.160176210485210e-004	1.843957e-001
2.169941835485210e-004	1.843957e-001
2.179707460485210e-004	1.843957e-001
2.189473085485210e-004	1.843957e-001
2.199238710485210e-004	1.843957e-001
2.209004335485210e-004	1.843957e-001
2.218769960485210e-004	1.843957e-001
2.228535585485210e-004	1.843957e-001
2.238301210485210e-004	1.843957e-001
2.248066835485210e-004	1.843957e-001
2.257832460485210e-004	1.843957e-001
2.267598085485210e-004	1.843957e-001
2.277363710485210e-004	1.843957e-001
2.287129335485210e-004	1.843957e-001
2.296894960485210e-004	1.843957e-001
2.306660585485210e-004	1.843957e-001
2.316426210485210e-004	1.843957e-001
2.326191835485210e-004	1.843957e-001
2.335957460485211e-004	1.843957e-001
2.345723085485211e-004	1.843957e-001
2.355488710485211e-004	1.843957e-001
2.365254335485211e-004	1.843957e-001
2.375019960485211e-004	1.843957e-001
2.384785585485211e-004	1.843957e-001
2.394551210485211e-004	1.843957e-001
2.404316835485211e-004	1.843957e-001
2.414082460485211e-004	1.843957e-001
2.423848085485211e-004	1.843957e-001
2.433613710485211e-004	1.843957e-001
2.443379335485211e-004	1.843957e-001
2.453144960485211e-004	1.843957e-001
2.462910585485211e-004	1.843957e-001
2.472676210485211e-004	1.843957e-001
2.482441835485211e-004	1.843957e-001
2.492207460485211e-004	1.843957e-001
2.501973085485211e-004	1.843957e-001
2.511738710485211e-004	1.843957e-001
2.521504335485211e-004	1.843957e-001
2.531269960485211e-004	1.843957e-001
2.541035585485211e-004	1.843957e-001
2.550000000000000e-004	1.843959e-001
2.550896441451479e-004	1.851350e-001
2.552689324354437e-004	1.868874e-001
2.556275090160353e-004	1.910408e-001
2.561071103527023e-004	1.984527e-001
2.570663130260363e-004	2.229708e-001
2.580428755260363e-004	2.703445e-001
2.585389535166425e-004	3.211968e-001
2.588129833556182e-004	3.788155e-001
2.589757504640564e-004	4.445547e-001
2.590726745774153e-004	5.185677e-001
2.591302071150879e-004	6.044831e-001
2.591652640564355e-004	7.073790e-001
2.591972838487338e-004	8.661408e-001
2.592266901198915e-004	1.092384e+000
2.592777916590826e-004	1.665553e+000
2.593305550261150e-004	2.508694e+000
2.594012074326597e-004	4.096298e+000
2.595069525398597e-004	7.254977e+000
2.596238329420795e-004	1.176931e+001
2.598121142207838e-004	2.069058e+001
2.600000000000000e-004	3.068957e+001
2.600042214906323e-004	3.093460e+001
2.600126644718968e-004	3.142414e+001
2.600295504344260e-004	3.240075e+001
2.600465088205254e-004	3.337704e+001
2.600647605721879e-004	3.441650e+001
2.601012640755129e-004	3.641494e+001
2.601742710821630e-004	4.001973e+001
2.602414893579751e-004	4.268016e+001
2.602916139239151e-004	4.406771e+001
2.603153674532886e-004	4.447788e+001
2.603471350251151e-004	4.480619e+001
2.603803005260451e-004	4.502409e+001
2.604016282464175e-004	4.511060e+001
2.604187142999320e-004	4.515462e+001
2.604392895851782e-004	4.519067e+001
2.604625436571570e-004	4.521837e+001
2.604839978748456e-004	4.523524e+001
2.605047469815233e-004	4.524593e+001
2.605245943446522e-004	4.525276e+001
2.605445630645214e-004	4.525739e+001
2.605645974647809e-004	4.526052e+001
2.605841729124787e-004	4.526260e+001
2.606044950343614e-004	4.526405e+001
2.606234170282199e-004	4.526498e+001
2.606412849097254e-004	4.526558e+001
2.606605725515177e-004	4.526603e+001
2.606786276043060e-004	4.526632e+001
2.606969061408326e-004	4.526653e+001
2.607181362779424e-004	4.526669e+001
2.607384748064842e-004	4.526679e+001
2.607666170276134e-004	4.526688e+001
2.607928450402298e-004	4.526693e+001
2.608351320172436e-004	4.526697e+001
2.608754219135813e-004	4.526699e+001
2.609560017062568e-004	4.526700e+001
2.610380078018122e-004	4.526701e+001
2.612020199929227e-004	4.526701e+001
2.614605521492229e-004	4.526701e+001
2.619776164618232e-004	4.526701e+001
2.629541789618232e-004	4.526701e+001
2.922510539618232e-004	4.526701e+001
2.990869914618232e-004	4.526701e+001
3.000000000000000e-004	4.526701e+001
3.000020086214101e-004	4.526701e+001
3.000060258642303e-004	4.526701e+001
3.000140603498707e-004	4.526696e+001
3.000192758050140e-004	4.526688e+001
3.000254826165565e-004	4.526668e+001
3.000337828326819e-004	4.526611e+001
3.000503832649328e-004	4.526371e+001
3.000771641872624e-004	4.525513e+001
3.001307260319215e-004	4.521635e+001
3.002378497212396e-004	4.504251e+001
3.004520970998760e-004	4.415069e+001
3.008805918571489e-004	4.038374e+001
3.011128106823446e-004	3.607863e+001
3.013035983454141e-004	2.947127e+001
3.014825821722663e-004	2.015297e+001
3.016007829974590e-004	1.219116e+001
3.016731652969661e-004	6.579757e+000
3.017132290023039e-004	3.381276e+000
3.017361410853926e-004	1.682890e+000
3.017480759275366e-004	9.498714e-001
3.017545073070251e-004	6.760131e-001
3.017616719786279e-004	4.979036e-001
3.017696227304651e-004	3.881301e-001
3.017771475731184e-004	3.341053e-001
3.017845732618683e-004	3.073250e-001
3.017927484787784e-004	2.925446e-001
3.018037108158851e-004	2.828584e-001
3.018159942920232e-004	2.777761e-001
3.018358745787045e-004	2.739634e-001
3.018578616354952e-004	2.714923e-001
3.019018357490764e-004	2.677696e-001
3.019566329365888e-004	2.636007e-001
3.020662273116135e-004	2.562687e-001
3.022854160616630e-004	2.443489e-001
3.027237935617620e-004	2.273118e-001
3.036005485619598e-004	2.042889e-001
3.040992771039546e-004	1.955848e-001
3.050000000000000e-004	1.845961e-001
3.050900722896046e-004	1.844717e-001
3.052702168688137e-004	1.843976e-001
3.056305060272318e-004	1.843953e-001
3.061270411847896e-004	1.843962e-001
3.071036036847896e-004	1.843957e-001
3.080801661847896e-004	1.843957e-001
3.090567286847896e-004	1.843957e-001
3.100332911847896e-004	1.843957e-001
3.110098536847896e-004	1.843957e-001
3.119864161847896e-004	1.843957e-001
3.129629786847896e-004	1.843957e-001
3.139395411847896e-004	1.843957e-001
3.149161036847896e-004	1.843957e-001
3.158926661847896e-004	1.843957e-001
3.168692286847896e-004	1.843957e-001
3.178457911847896e-004	1.843957e-001
3.188223536847896e-004	1.843957e-001
3.197989161847896e-004	1.843957e-001
3.207754786847896e-004	1.843957e-001
3.217520411847896e-004	1.843957e-001
3.227286036847896e-004	1.843957e-001
3.237051661847896e-004	1.843957e-001
3.246817286847896e-004	1.843957e-001
3.256582911847896e-004	1.843957e-001
3.266348536847896e-004	1.843957e-001
3.276114161847896e-004	1.843957e-001
3.285879786847896e-004	1.843957e-001
3.295645411847896e-004	1.843957e-001
3.305411036847896e-004	1.843957e-001
3.315176661847896e-004	1.843957e-001
3.324942286847896e-004	1.843957e-001
3.334707911847896e-004	1.843957e-001
3.344473536847896e-004	1.843957e-001
3.354239161847896e-004	1.843957e-001
3.364004786847896e-004	1.843957e-001
3.373770411847896e-004	1.843957e-001
3.383536036847896e-004	1.843957e-001
3.393301661847896e-004	1.843957e-001
3.403067286847896e-004	1.843957e-001
3.412832911847896e-004	1.843957e-001
3.422598536847896e-004	1.843957e-001
3.432364161847896e-004	1.843957e-001
3.442129786847896e-004	1.843957e-001
3.451895411847896e-004	1.843957e-001
3.461661036847896e-004	1.843957e-001
3.471426661847896e-004	1.843957e-001
3.481192286847896e-004	1.843957e-001
3.490957911847896e-004	1.843957e-001
3.500723536847896e-004	1.843957e-001
3.510489161847896e-004	1.843957e-001
3.520254786847896e-004	1.843957e-001
3.530020411847896e-004	1.843957e-001
3.539786036847896e-004	1.843959e-001
3.540234375000001e-004	1.843959e-001
3.541131051304210e-004	1.843957e-001
3.542924403912627e-004	1.843957e-001
3.546511109129462e-004	1.843957e-001
3.550000000000000e-004	1.843959e-001
3.550348889087054e-004	1.846232e-001
3.551046667261161e-004	1.852109e-001
3.552442223609377e-004	1.865967e-001
3.554948275188019e-004	1.893785e-001
3.559067422365494e-004	1.950746e-001
3.567305716720443e-004	2.122665e-001
3.577071341720443e-004	2.497796e-001
3.584093335394041e-004	3.040233e-001
3.587244801441400e-004	3.550123e-001
3.589191945535954e-004	4.158297e-001
3.590335822618898e-004	4.812481e-001
3.591028648030942e-004	5.545907e-001
3.591467174919826e-004	6.414484e-001
3.591747608783583e-004	7.403569e-001
3.592008789238418e-004	8.884023e-001
3.592393882749138e-004	1.220333e+000
3.592971615923687e-004	1.943462e+000
3.593513326351228e-004	2.916834e+000
3.594330237316974e-004	4.940231e+000
3.595376684461375e-004	8.338451e+000
3.596736585401049e-004	1.382742e+001
3.597892078935417e-004	1.939932e+001
3.600000000000000e-004	3.068812e+001
3.600039546970009e-004	3.091769e+001
3.600118640910027e-004	3.137638e+001
3.600276828790063e-004	3.229161e+001
3.600441949625399e-004	3.324283e+001
3.600624401462389e-004	3.428318e+001
3.600989305136367e-004	3.628647e+001
3.601719112484325e-004	3.990821e+001
3.602401572718454e-004	4.262156e+001
3.602932078483762e-004	4.409228e+001
3.603169660720569e-004	4.449995e+001
3.603478053703935e-004	4.481330e+001
3.603802431371891e-004	4.502242e+001
3.604040786527575e-004	4.511685e+001
3.604217730951637e-004	4.516098e+001
3.604420755647297e-004	4.519477e+001
3.604650005150953e-004	4.522069e+001
3.604862042814502e-004	4.523659e+001
3.605070217293749e-004	4.524685e+001
3.605268173029180e-004	4.525336e+001
3.605468534836717e-004	4.525780e+001
3.605667768849014e-004	4.526079e+001
3.605864578403531e-004	4.526279e+001
3.606066076985539e-004	4.526417e+001
3.606257342750834e-004	4.526507e+001
3.606439888385079e-004	4.526565e+001
3.606633769573259e-004	4.526608e+001
3.606806790344518e-004	4.526635e+001
3.606997529168023e-004	4.526656e+001
3.607148887836381e-004	4.526667e+001
3.607330039900295e-004	4.526677e+001
3.607476065082702e-004	4.526683e+001
3.607627302677674e-004	4.526688e+001
3.607748648346746e-004	4.526691e+001
3.607884600494784e-004	4.526693e+001
3.608006533972417e-004	4.526694e+001
3.608131390675014e-004	4.526696e+001
3.608251438147959e-004	4.526697e+001
3.608372975980596e-004	4.526698e+001
3.608499269314307e-004	4.526698e+001
3.608619303677669e-004	4.526699e+001
3.608748227683951e-004	4.526699e+001
3.608871090747623e-004	4.526699e+001
3.609000929255212e-004	4.526700e+001
3.609127978829529e-004	4.526700e+001
3.609259637637048e-004	4.526700e+001
3.609390883318786e-004	4.526700e+001
3.609525730042144e-004	4.526700e+001
3.609661346633399e-004	4.526700e+001
3.609800413891203e-004	4.526701e+001
3.609940977251540e-004	4.526701e+001
3.610085084047029e-004	4.526701e+001
3.610231351121814e-004	4.526701e+001
3.610381316188905e-004	4.526701e+001
3.610534097780595e-004	4.526701e+001
3.610690812598062e-004	4.526701e+001
3.610850972101966e-004	4.526701e+001
3.611015405782951e-004	4.526701e+001
3.611183889391147e-004	4.526701e+001
3.611357066160068e-004	4.526701e+001
3.611534901575665e-004	4.526701e+001
3.611717931774202e-004	4.526701e+001
3.611906257384511e-004	4.526701e+001
3.612100350690416e-004	4.526701e+001
3.612300411528931e-004	4.526701e+001
3.612506882187833e-004	4.526701e+001
3.612722214288888e-004	4.526701e+001
3.612952490453739e-004	4.526701e+001
3.613202811998617e-004	4.526701e+001
3.613482223315857e-004	4.526701e+001
3.613803822635084e-004	4.526701e+001
3.614187346031389e-004	4.526701e+001
3.614665441950243e-004	4.526701e+001
3.615293811006633e-004	4.526701e+001
3.616174459993336e-004	4.526701e+001
3.617509286024932e-004	4.526701e+001
3.619734528232553e-004	4.526701e+001
3.990234375000000e-004	4.526701e+001
4.000000000000000e-004	4.526701e+001
4.000021484395512e-004	4.526701e+001
4.000064453186537e-004	4.526700e+001
4.000150390768586e-004	4.526695e+001
4.000207013625815e-004	4.526685e+001
4.000271997315735e-004	4.526659e+001
4.000362143093372e-004	4.526588e+001
4.000542434648646e-004	4.526281e+001
4.000860802415169e-004	4.525058e+001
4.001497537948214e-004	4.519484e+001
4.002771009014304e-004	4.494194e+001
4.005317951146484e-004	4.373104e+001
4.009168983323084e-004	3.989258e+001
4.011420420395887e-004	3.524220e+001
4.013344282579667e-004	2.806878e+001
4.015064095250534e-004	1.861497e+001
4.016245007597254e-004	1.036907e+001
4.016888031252959e-004	5.316789e+000
4.017236323855883e-004	2.581599e+000
4.017423769600027e-004	1.280708e+000
4.017519001204774e-004	7.752321e-001
4.017576031591650e-004	5.819029e-001
4.017645444366438e-004	4.460146e-001
4.017708303839784e-004	3.751219e-001
4.017787607977349e-004	3.272360e-001
4.017859950435183e-004	3.041290e-001
4.017951898438502e-004	2.897612e-001
4.018057673130789e-004	2.817049e-001
4.018198890678520e-004	2.768048e-001
4.018395821307392e-004	2.734770e-001
4.018661606521290e-004	2.707456e-001
4.019108987579321e-004	2.670617e-001
4.019838502824106e-004	2.617007e-001
4.021297533313677e-004	2.525257e-001
4.024215594292817e-004	2.383315e-001
4.030051716251098e-004	2.187918e-001
4.038989484383101e-004	1.980939e-001
4.040234375000000e-004	1.959687e-001
4.042724156233799e-004	1.925931e-001
4.045020437532404e-004	1.897230e-001
