Freq.	Is(M1)
5.89707686916451e+003	-3.47922480505016e+001
5.93809428251631e+003	-3.47325682691769e+001
5.97939699453987e+003	-3.46728813079177e+001
6.02098698964438e+003	-3.46131872639096e+001
6.06286626604171e+003	-3.45534862330504e+001
6.10503683584235e+003	-3.44937783099536e+001
6.14750072515217e+003	-3.44340635879837e+001
6.19025997416968e+003	-3.43743421592588e+001
6.23331663728412e+003	-3.43146141146700e+001
6.27667278317413e+003	-3.42548795438944e+001
6.32033049490714e+003	-3.41951385354156e+001
6.36429187003947e+003	-3.41353911765427e+001
6.40855902071710e+003	-3.40756375534137e+001
6.45313407377714e+003	-3.40158777510172e+001
6.49801917085001e+003	-3.39561118532120e+001
6.54321646846238e+003	-3.38963399427311e+001
6.58872813814071e+003	-3.38365621012033e+001
6.63455636651566e+003	-3.37767784091709e+001
6.68070335542709e+003	-3.37169889460930e+001
6.72717132202985e+003	-3.36571937903691e+001
6.77396249890035e+003	-3.35973930193468e+001
6.82107913414379e+003	-3.35375867093424e+001
6.86852349150217e+003	-3.34777749356451e+001
6.91629785046306e+003	-3.34179577725394e+001
6.96440450636913e+003	-3.33581352933113e+001
7.01284577052842e+003	-3.32983075702651e+001
7.06162397032538e+003	-3.32384746747373e+001
7.11074144933271e+003	-3.31786366771050e+001
7.16020056742393e+003	-3.31187936467990e+001
7.21000370088679e+003	-3.30589456523250e+001
7.26015324253744e+003	-3.29990927612614e+001
7.31065160183536e+003	-3.29392350402821e+001
7.36150120499915e+003	-3.28793725551630e+001
7.41270449512312e+003	-3.28195053707987e+001
7.46426393229462e+003	-3.27596335512089e+001
7.51618199371225e+003	-3.26997571595492e+001
7.56846117380493e+003	-3.26398762581361e+001
7.62110398435166e+003	-3.25799909084363e+001
7.67411295460228e+003	-3.25201011710954e+001
7.72749063139893e+003	-3.24602071059366e+001
7.78123957929845e+003	-3.24003087719836e+001
7.83536238069558e+003	-3.23404062274630e+001
7.88986163594704e+003	-3.22804995298143e+001
7.94473996349646e+003	-3.22205887357031e+001
8.00000000000017e+003	-3.21606739010352e+001
8.05564440045392e+003	-3.21007550809567e+001
