time	V(N143)*Id(M1)+V(N145)*Ig(M1)
5.980344594417485e-005	3.072542e+001
6.000000000000000e-005	7.569655e+000
6.000411115253535e-005	7.384013e+000
6.001233345760606e-005	7.187910e+000
6.002877806774747e-005	7.142290e+000
6.004553327568644e-005	7.232403e+000
6.006375807701218e-005	7.317948e+000
6.010020767966365e-005	7.216866e+000
6.017310688496660e-005	5.913805e+000
6.024080051509304e-005	3.565841e+000
6.029228840320059e-005	1.553575e+000
6.031605073527011e-005	9.007032e-001
6.034734953111258e-005	4.473590e-001
6.038015661792548e-005	1.934331e-001
6.040267911334659e-005	1.055048e-001
6.042006324244604e-005	6.974557e-002
6.044050528268016e-005	4.464698e-002
6.046361031723408e-005	2.703837e-002
6.048494959144229e-005	1.706155e-002
6.050573030947398e-005	1.104173e-002
6.052555632812657e-005	7.348503e-003
6.054555236511996e-005	4.907885e-003
6.056554234621815e-005	3.285096e-003
6.058515616735614e-005	2.222367e-003
6.060541547990944e-005	1.485012e-003
6.062440909185650e-005	1.015123e-003
6.064240884525981e-005	7.114575e-004
6.066173140810628e-005	4.853142e-004
6.067863350278366e-005	3.473139e-004
6.069757686271395e-005	2.402049e-004
6.071645476140488e-005	1.654090e-004
6.073447795744401e-005	1.167126e-004
6.075706076536364e-005	7.522337e-005
6.077756837853216e-005	5.075337e-005
6.080654455663411e-005	2.904838e-005
6.083313512376105e-005	1.766664e-005
6.087649015285287e-005	7.787280e-006
6.091744451403849e-005	3.768958e-006
6.099935323640973e-005	8.641674e-007
6.108303731494847e-005	2.160676e-007
6.125040547202592e-005	-1.940168e-008
6.150602148011432e-005	3.434273e-008
6.201725349629112e-005	-8.294644e-009
6.299381599629112e-005	5.650597e-009
9.902343750000000e-005	3.831951e-009
1.000000000000000e-004	-5.644908e-004
1.000021484398612e-004	-2.163741e-003
1.000064453195837e-004	3.686328e-003
1.000150390790287e-004	5.421468e-002
1.000207018180425e-004	1.302997e-001
1.000272000283390e-004	2.819565e-001
1.000362149690623e-004	6.114076e-001
1.000542448505090e-004	1.657565e+000
1.000860833611907e-004	4.741610e+000
1.001497603825541e-004	1.553010e+001
1.002771144252808e-004	5.369190e+001
1.005318225107343e-004	1.755369e+002
1.009168800560850e-004	3.949906e+002
1.011420098257712e-004	4.923040e+002
1.013343927871485e-004	4.963635e+002
1.015063865046682e-004	3.910214e+002
1.016244732298590e-004	2.390663e+002
1.016887840457114e-004	1.248937e+002
1.017236191963511e-004	5.806336e+001
1.017423692096668e-004	2.616842e+001
1.017518957070143e-004	1.401220e+001
1.017575977114550e-004	9.325298e+000
1.017645388223969e-004	6.101544e+000
1.017708241726993e-004	4.593264e+000
1.017787551266236e-004	3.658529e+000
1.017859886131900e-004	3.239383e+000
1.017951816135088e-004	2.992789e+000
1.018057575446493e-004	2.862262e+000
1.018198738039646e-004	2.789262e+000
1.018395655158865e-004	2.745877e+000
1.018661256676794e-004	2.715585e+000
1.019108572325287e-004	2.678042e+000
1.019837429179343e-004	2.624221e+000
1.021295142887455e-004	2.532241e+000
1.024210570303678e-004	2.390195e+000
1.030041425136125e-004	2.195245e+000
1.038979854717052e-004	1.989347e+000
1.040234375000000e-004	1.968133e+000
1.042743415565897e-004	1.934535e+000
1.044981918868207e-004	1.906981e+000
1.046605142449725e-004	1.889206e+000
1.047835701891309e-004	1.876747e+000
1.050000000000000e-004	1.855915e+000
1.050216429810869e-004	1.850148e+000
1.050649289432607e-004	1.845115e+000
1.051515008676084e-004	1.843811e+000
1.053246447163037e-004	1.843985e+000
1.055810804800852e-004	1.843936e+000
1.060939520076483e-004	1.843964e+000
1.070705145076483e-004	1.843956e+000
1.080470770076483e-004	1.843956e+000
1.090236395076483e-004	1.843956e+000
1.100002020076483e-004	1.843956e+000
1.109767645076483e-004	1.843956e+000
1.119533270076483e-004	1.843956e+000
1.129298895076483e-004	1.843956e+000
1.139064520076483e-004	1.843956e+000
1.148830145076483e-004	1.843956e+000
1.158595770076483e-004	1.843956e+000
1.168361395076483e-004	1.843956e+000
1.178127020076483e-004	1.843956e+000
1.187892645076484e-004	1.843956e+000
1.197658270076484e-004	1.843956e+000
1.207423895076484e-004	1.843956e+000
1.217189520076484e-004	1.843956e+000
1.226955145076484e-004	1.843956e+000
1.236720770076484e-004	1.843956e+000
1.246486395076484e-004	1.843956e+000
1.256252020076484e-004	1.843956e+000
1.266017645076484e-004	1.843956e+000
1.275783270076484e-004	1.843956e+000
1.285548895076484e-004	1.843956e+000
1.295314520076484e-004	1.843956e+000
1.305080145076484e-004	1.843956e+000
1.314845770076484e-004	1.843956e+000
1.324611395076484e-004	1.843956e+000
1.334377020076484e-004	1.843956e+000
1.344142645076484e-004	1.843956e+000
1.353908270076484e-004	1.843956e+000
1.363673895076484e-004	1.843956e+000
1.373439520076484e-004	1.843956e+000
1.383205145076484e-004	1.843956e+000
1.392970770076484e-004	1.843956e+000
1.402736395076484e-004	1.843956e+000
1.412502020076484e-004	1.843956e+000
1.422267645076484e-004	1.843956e+000
1.432033270076484e-004	1.843956e+000
1.441798895076484e-004	1.843956e+000
1.451564520076484e-004	1.843956e+000
1.461330145076484e-004	1.843956e+000
1.471095770076484e-004	1.843956e+000
1.480861395076484e-004	1.843956e+000
1.490627020076484e-004	1.843956e+000
1.500392645076484e-004	1.843956e+000
1.510158270076484e-004	1.843956e+000
1.519923895076484e-004	1.843956e+000
1.529689520076484e-004	1.843956e+000
1.539455145076484e-004	1.843959e+000
1.540234375000000e-004	1.843958e+000
1.541792834847033e-004	1.843956e+000
1.544909754541098e-004	1.843956e+000
1.550000000000000e-004	1.843955e+000
1.550509024545890e-004	1.841842e+000
1.551527073637670e-004	1.847183e+000
1.553563171821231e-004	1.868408e+000
1.556736259562575e-004	1.907829e+000
1.563082435045263e-004	2.015783e+000
1.572848060045263e-004	2.310826e+000
1.582613685045263e-004	2.877272e+000
1.586286245547456e-004	3.338097e+000
1.588642082651192e-004	3.920029e+000
1.590009974383998e-004	4.529195e+000
1.590834854561069e-004	5.181557e+000
1.591348649810908e-004	5.887821e+000
1.591668078704298e-004	6.643966e+000
1.591956472222625e-004	7.720557e+000
1.592258465352668e-004	9.385063e+000
1.592763845629579e-004	1.302011e+001
1.593289915643022e-004	1.755355e+001
1.593987915674420e-004	2.424000e+001
1.595047681908624e-004	3.257696e+001
1.596203252372196e-004	3.699764e+001
1.598070135256347e-004	3.091795e+001
1.600000000000000e-004	7.590052e+000
1.600041910960265e-004	7.395279e+000
1.600125732880796e-004	7.191170e+000
1.600293376721856e-004	7.144642e+000
1.600462099990029e-004	7.235761e+000
1.600644106263917e-004	7.320153e+000
1.601008118811695e-004	7.215003e+000
1.601736143907250e-004	5.903800e+000
1.602410997303875e-004	3.556219e+000
1.602920742398641e-004	1.561628e+000
1.603158412086032e-004	9.073308e-001
1.603472798378946e-004	4.497344e-001
1.603802007947720e-004	1.934096e-001
1.604022827679554e-004	1.065714e-001
1.604195579727024e-004	7.071335e-002
1.604400433066300e-004	4.522826e-002
1.604632133896803e-004	2.734042e-002
1.604845988505678e-004	1.722663e-002
1.605053703297798e-004	1.114736e-002
1.605252058784743e-004	7.416486e-003
1.605451888098191e-004	4.954229e-003
1.605652021632372e-004	3.314361e-003
1.605847917503838e-004	2.243163e-003
1.606050921099201e-004	1.497625e-003
1.606240359921766e-004	1.024472e-003
1.606419398441863e-004	7.193905e-004
1.606612362891724e-004	4.915332e-004
1.606786794183887e-004	3.479315e-004
1.606972585944137e-004	2.425774e-004
1.607174769455493e-004	1.631673e-004
1.607368578100556e-004	1.123975e-004
1.607626595509027e-004	6.825889e-005
1.607864688897592e-004	4.342579e-005
1.608229452509189e-004	2.170947e-005
1.608572309282157e-004	1.167336e-005
1.609258022828095e-004	3.384140e-006
1.609896429378304e-004	9.816599e-007
1.611173242478724e-004	7.894858e-008
1.612885031259155e-004	4.232972e-008
1.616308608820018e-004	-1.660527e-008
1.623155763941744e-004	1.250738e-008
1.632921388941744e-004	5.722644e-009
1.990234375000000e-004	1.733461e-008
2.000000000000000e-004	5.996385e-004
2.000021484388567e-004	-1.773251e-003
2.000064453165700e-004	3.686339e-003
2.000150390719967e-004	5.420630e-002
2.000206987776920e-004	1.302412e-001
2.000271980552331e-004	2.819021e-001
2.000362105673887e-004	6.112082e-001
2.000542355916998e-004	1.656871e+000
2.000860624697184e-004	4.739011e+000
2.001497162257556e-004	1.552050e+001
2.002770237378299e-004	5.365742e+001
2.005316387619785e-004	1.754472e+002
2.009170027932036e-004	3.950574e+002
2.011422261008444e-004	4.923488e+002
2.013346309253929e-004	4.962912e+002
2.015065410199138e-004	3.908534e+002
2.016246581302904e-004	2.387506e+002
2.016889122137301e-004	1.246367e+002
2.017237078124421e-004	5.789287e+001
2.017424212959678e-004	2.608505e+001
2.017519253606955e-004	1.397801e+001
2.017576343844918e-004	9.299153e+000
2.017645766722863e-004	6.087794e+000
2.017708660044798e-004	4.585231e+000
2.017787933899801e-004	3.655080e+000
2.017860319619851e-004	3.237522e+000
2.017952371781254e-004	2.991714e+000
2.018058234032931e-004	2.861707e+000
2.018199769121717e-004	2.788907e+000
2.018396775608617e-004	2.745706e+000
2.018663622812958e-004	2.715366e+000
2.019111376740193e-004	2.677822e+000
2.019844699820085e-004	2.623720e+000
2.021311345979869e-004	2.531321e+000
2.024244638299437e-004	2.388790e+000
2.030111222938573e-004	2.193329e+000
2.039045222485180e-004	1.988164e+000
2.040234375000000e-004	1.968074e+000
2.045243389940721e-004	1.905427e+000
2.050000000000000e-004	1.855812e+000
2.050475661005928e-004	1.849022e+000
2.051426983017784e-004	1.844305e+000
2.053329627041496e-004	1.843873e+000
2.056404942870642e-004	1.844004e+000
2.062519960485210e-004	1.843940e+000
2.072285585485210e-004	1.843957e+000
2.082051210485210e-004	1.843955e+000
2.091816835485210e-004	1.843957e+000
2.101582460485210e-004	1.843955e+000
2.111348085485210e-004	1.843956e+000
2.121113710485210e-004	1.843956e+000
2.130879335485210e-004	1.843956e+000
2.140644960485210e-004	1.843956e+000
2.150410585485210e-004	1.843956e+000
2.160176210485210e-004	1.843956e+000
2.169941835485210e-004	1.843956e+000
2.179707460485210e-004	1.843956e+000
2.189473085485210e-004	1.843956e+000
2.199238710485210e-004	1.843956e+000
2.209004335485210e-004	1.843956e+000
2.218769960485210e-004	1.843956e+000
2.228535585485210e-004	1.843956e+000
2.238301210485210e-004	1.843956e+000
2.248066835485210e-004	1.843956e+000
2.257832460485210e-004	1.843956e+000
2.267598085485210e-004	1.843956e+000
2.277363710485210e-004	1.843956e+000
2.287129335485210e-004	1.843956e+000
2.296894960485210e-004	1.843956e+000
2.306660585485210e-004	1.843956e+000
2.316426210485210e-004	1.843956e+000
2.326191835485210e-004	1.843956e+000
2.335957460485211e-004	1.843956e+000
2.345723085485211e-004	1.843956e+000
2.355488710485211e-004	1.843956e+000
2.365254335485211e-004	1.843956e+000
2.375019960485211e-004	1.843956e+000
2.384785585485211e-004	1.843956e+000
2.394551210485211e-004	1.843956e+000
2.404316835485211e-004	1.843956e+000
2.414082460485211e-004	1.843956e+000
2.423848085485211e-004	1.843956e+000
2.433613710485211e-004	1.843956e+000
2.443379335485211e-004	1.843956e+000
2.453144960485211e-004	1.843956e+000
2.462910585485211e-004	1.843956e+000
2.472676210485211e-004	1.843956e+000
2.482441835485211e-004	1.843956e+000
2.492207460485211e-004	1.843956e+000
2.501973085485211e-004	1.843956e+000
2.511738710485211e-004	1.843956e+000
2.521504335485211e-004	1.843956e+000
2.531269960485211e-004	1.843956e+000
2.541035585485211e-004	1.843956e+000
2.550000000000000e-004	1.843995e+000
2.550896441451479e-004	1.845210e+000
2.552689324354437e-004	1.859302e+000
2.556275090160353e-004	1.901356e+000
2.561071103527023e-004	1.976308e+000
2.570663130260363e-004	2.222669e+000
2.580428755260363e-004	2.695761e+000
2.585389535166425e-004	3.199880e+000
2.588129833556182e-004	3.765072e+000
2.589757504640564e-004	4.398443e+000
2.590726745774153e-004	5.085211e+000
2.591302071150879e-004	5.820286e+000
2.591652640564355e-004	6.628921e+000
2.591972838487338e-004	7.812797e+000
2.592266901198915e-004	9.438829e+000
2.592777916590826e-004	1.314290e+001
2.593305550261150e-004	1.770690e+001
2.594012074326597e-004	2.446282e+001
2.595069525398597e-004	3.271575e+001
2.596238329420795e-004	3.705004e+001
2.598121142207838e-004	3.044471e+001
2.600000000000000e-004	7.595180e+000
2.600042214906323e-004	7.397475e+000
2.600126644718968e-004	7.191891e+000
2.600295504344260e-004	7.146443e+000
2.600465088205254e-004	7.238145e+000
2.600647605721879e-004	7.321733e+000
2.601012640755129e-004	7.211440e+000
2.601742710821630e-004	5.882791e+000
2.602414893579751e-004	3.534160e+000
2.602916139239151e-004	1.570366e+000
2.603153674532886e-004	9.157376e-001
2.603471350251151e-004	4.514704e-001
2.603803005260451e-004	1.919969e-001
2.604016282464175e-004	1.076570e-001
2.604187142999320e-004	7.190767e-002
2.604392895851782e-004	4.591800e-002
2.604625436571570e-004	2.769046e-002
2.604839978748456e-004	1.741083e-002
2.605047469815233e-004	1.126742e-002
2.605245943446522e-004	7.493807e-003
2.605445630645214e-004	5.006835e-003
2.605645974647809e-004	3.347971e-003
2.605841729124787e-004	2.266399e-003
2.606044950343614e-004	1.512440e-003
2.606234170282199e-004	1.034919e-003
2.606412849097254e-004	7.272496e-004
2.606605725515177e-004	4.975404e-004
2.606786276043060e-004	3.478705e-004
2.606969061408326e-004	2.440001e-004
2.607181362779424e-004	1.612761e-004
2.607384748064842e-004	1.092185e-004
2.607666170276134e-004	6.356203e-005
2.607928450402298e-004	3.874801e-005
2.608351320172436e-004	1.749362e-005
2.608754219135813e-004	8.395850e-006
2.609560017062568e-004	2.017281e-006
2.610380078018122e-004	4.055461e-007
2.612020199929227e-004	-1.348712e-008
2.614605521492229e-004	3.486421e-008
2.619776164618232e-004	-8.843182e-009
2.629541789618232e-004	5.630011e-009
2.922510539618232e-004	5.660889e-009
2.990869914618232e-004	6.854669e-009
3.000000000000000e-004	-6.140722e-004
3.000020086214101e-004	-2.190364e-003
3.000060258642303e-004	2.026674e-003
3.000140603498707e-004	4.268536e-002
3.000192758050140e-004	1.050765e-001
3.000254826165565e-004	2.360285e-001
3.000337828326819e-004	5.130073e-001
3.000503832649328e-004	1.384905e+000
3.000771641872624e-004	3.692580e+000
3.001307260319215e-004	1.164842e+001
3.002378497212396e-004	3.966925e+001
3.004520970998760e-004	1.351288e+002
3.008805918571489e-004	3.761691e+002
3.011128106823446e-004	4.839521e+002
3.013035983454141e-004	5.034815e+002
3.014825821722663e-004	4.142414e+002
3.016007829974590e-004	2.767753e+002
3.016731652969661e-004	1.549111e+002
3.017132290023039e-004	7.783436e+001
3.017361410853926e-004	3.610043e+001
3.017480759275366e-004	1.836684e+001
3.017545073070251e-004	1.164177e+001
3.017616719786279e-004	7.266860e+000
3.017696227304651e-004	4.851738e+000
3.017771475731184e-004	3.785935e+000
3.017845732618683e-004	3.295271e+000
3.017927484787784e-004	3.039136e+000
3.018037108158851e-004	2.880305e+000
3.018159942920232e-004	2.802917e+000
3.018358745787045e-004	2.751746e+000
3.018578616354952e-004	2.723360e+000
3.019018357490764e-004	2.685163e+000
3.019566329365888e-004	2.643215e+000
3.020662273116135e-004	2.569638e+000
3.022854160616630e-004	2.450192e+000
3.027237935617620e-004	2.279913e+000
3.036005485619598e-004	2.050684e+000
3.040992771039546e-004	1.964428e+000
3.050000000000000e-004	1.855460e+000
3.050900722896046e-004	1.848389e+000
3.052702168688137e-004	1.844070e+000
3.056305060272318e-004	1.843930e+000
3.061270411847896e-004	1.843983e+000
3.071036036847896e-004	1.843955e+000
3.080801661847896e-004	1.843957e+000
3.090567286847896e-004	1.843955e+000
3.100332911847896e-004	1.843957e+000
3.110098536847896e-004	1.843955e+000
3.119864161847896e-004	1.843956e+000
3.129629786847896e-004	1.843956e+000
3.139395411847896e-004	1.843956e+000
3.149161036847896e-004	1.843956e+000
3.158926661847896e-004	1.843956e+000
3.168692286847896e-004	1.843956e+000
3.178457911847896e-004	1.843956e+000
3.188223536847896e-004	1.843956e+000
3.197989161847896e-004	1.843956e+000
3.207754786847896e-004	1.843956e+000
3.217520411847896e-004	1.843956e+000
3.227286036847896e-004	1.843956e+000
3.237051661847896e-004	1.843956e+000
3.246817286847896e-004	1.843956e+000
3.256582911847896e-004	1.843956e+000
3.266348536847896e-004	1.843956e+000
3.276114161847896e-004	1.843956e+000
3.285879786847896e-004	1.843956e+000
3.295645411847896e-004	1.843956e+000
3.305411036847896e-004	1.843956e+000
3.315176661847896e-004	1.843956e+000
3.324942286847896e-004	1.843956e+000
3.334707911847896e-004	1.843956e+000
3.344473536847896e-004	1.843956e+000
3.354239161847896e-004	1.843956e+000
3.364004786847896e-004	1.843956e+000
3.373770411847896e-004	1.843956e+000
3.383536036847896e-004	1.843956e+000
3.393301661847896e-004	1.843956e+000
3.403067286847896e-004	1.843956e+000
3.412832911847896e-004	1.843956e+000
3.422598536847896e-004	1.843956e+000
3.432364161847896e-004	1.843956e+000
3.442129786847896e-004	1.843956e+000
3.451895411847896e-004	1.843956e+000
3.461661036847896e-004	1.843956e+000
3.471426661847896e-004	1.843956e+000
3.481192286847896e-004	1.843956e+000
3.490957911847896e-004	1.843956e+000
3.500723536847896e-004	1.843956e+000
3.510489161847896e-004	1.843956e+000
3.520254786847896e-004	1.843956e+000
3.530020411847896e-004	1.843956e+000
3.539786036847896e-004	1.843974e+000
3.540234375000001e-004	1.843968e+000
3.541131051304210e-004	1.843955e+000
3.542924403912627e-004	1.843956e+000
3.546511109129462e-004	1.843956e+000
3.550000000000000e-004	1.843956e+000
3.550348889087054e-004	1.840738e+000
3.551046667261161e-004	1.842619e+000
3.552442223609377e-004	1.856159e+000
3.554948275188019e-004	1.884554e+000
3.559067422365494e-004	1.942166e+000
3.567305716720443e-004	2.115309e+000
3.577071341720443e-004	2.490813e+000
3.584093335394041e-004	3.030068e+000
3.587244801441400e-004	3.532537e+000
3.589191945535954e-004	4.123668e+000
3.590335822618898e-004	4.743553e+000
3.591028648030942e-004	5.403524e+000
3.591467174919826e-004	6.117185e+000
3.591747608783583e-004	6.872265e+000
3.592008789238418e-004	7.973525e+000
3.592393882749138e-004	1.032588e+001
3.592971615923687e-004	1.474675e+001
3.593513326351228e-004	1.963328e+001
3.594330237316974e-004	2.721228e+001
3.595376684461375e-004	3.439748e+001
3.596736585401049e-004	3.588078e+001
3.597892078935417e-004	3.098694e+001
3.600000000000000e-004	7.529489e+000
3.600039546970009e-004	7.361439e+000
3.600118640910027e-004	7.180243e+000
3.600276828790063e-004	7.135968e+000
3.600441949625399e-004	7.224204e+000
3.600624401462389e-004	7.312461e+000
3.600989305136367e-004	7.222239e+000
3.601719112484325e-004	5.945060e+000
3.602401572718454e-004	3.597917e+000
3.602932078483762e-004	1.531416e+000
3.603169660720569e-004	8.819488e-001
3.603478053703935e-004	4.411013e-001
3.603802431371891e-004	1.939825e-001
3.604040786527575e-004	1.026775e-001
3.604217730951637e-004	6.713382e-002
3.604420755647297e-004	4.309235e-002
3.604650005150953e-004	2.622970e-002
3.604862042814502e-004	1.662167e-002
3.605070217293749e-004	1.075783e-002
3.605268173029180e-004	7.166095e-003
3.605468534836717e-004	4.783182e-003
3.605667768849014e-004	3.206397e-003
3.605864578403531e-004	2.166470e-003
3.606066076985539e-004	1.450966e-003
3.606257342750834e-004	9.899634e-004
3.606439888385079e-004	6.902860e-004
3.606633769573259e-004	4.703393e-004
3.606806790344518e-004	3.340028e-004
3.606997529168023e-004	2.286693e-004
3.607148887836381e-004	1.693548e-004
3.607330039900295e-004	1.185945e-004
3.607476065082702e-004	8.870874e-005
3.607627302677674e-004	6.556671e-005
3.607748648346746e-004	5.163511e-005
3.607884600494784e-004	3.957463e-005
3.608006533972417e-004	3.118894e-005
3.608131390675014e-004	2.441328e-005
3.608251438147959e-004	1.931342e-005
3.608372975980596e-004	1.529412e-005
3.608499269314307e-004	1.196448e-005
3.608619303677669e-004	9.499482e-006
3.608748227683951e-004	7.374950e-006
3.608871090747623e-004	5.821775e-006
3.609000929255212e-004	4.494906e-006
3.609127978829529e-004	3.529026e-006
3.609259637637048e-004	2.703444e-006
3.609390883318786e-004	2.119449e-006
3.609525730042144e-004	1.602488e-006
3.609661346633399e-004	1.260316e-006
3.609800413891203e-004	9.326594e-007
3.609940977251540e-004	7.410697e-007
3.610085084047029e-004	5.296327e-007
3.610231351121814e-004	4.313318e-007
3.610381316188905e-004	2.911050e-007
3.610534097780595e-004	2.501687e-007
3.610690812598062e-004	1.529702e-007
3.610850972101966e-004	1.463326e-007
3.611015405782951e-004	7.480205e-008
3.611183889391147e-004	8.831178e-008
3.611357066160068e-004	3.187903e-008
3.611534901575665e-004	5.666756e-008
3.611717931774202e-004	9.238473e-009
3.611906257384511e-004	3.995849e-008
3.612100350690416e-004	-2.189495e-009
3.612300411528931e-004	3.108897e-008
3.612506882187833e-004	-1.295756e-008
3.612722214288888e-004	4.334135e-008
3.612952490453739e-004	-3.196577e-008
3.613202811998617e-004	5.402712e-008
3.613482223315857e-004	-4.639901e-008
3.613803822635084e-004	6.235507e-008
3.614187346031389e-004	-5.175233e-008
3.614665441950243e-004	6.148579e-008
3.615293811006633e-004	-4.502201e-008
3.616174459993336e-004	4.858125e-008
3.617509286024932e-004	-2.761973e-008
3.619734528232553e-004	2.890825e-008
3.990234375000000e-004	-1.924581e-010
4.000000000000000e-004	-4.245135e-004
4.000021484395512e-004	-2.116756e-003
4.000064453186537e-004	3.686327e-003
4.000150390768586e-004	5.421342e-002
4.000207013625815e-004	1.302909e-001
4.000271997315735e-004	2.819483e-001
4.000362143093372e-004	6.113777e-001
4.000542434648646e-004	1.657461e+000
4.000860802415169e-004	4.741222e+000
4.001497537948214e-004	1.552867e+001
4.002771009014304e-004	5.368676e+001
4.005317951146484e-004	1.755235e+002
4.009168983323084e-004	3.950005e+002
4.011420420395887e-004	4.923107e+002
4.013344282579667e-004	4.963528e+002
4.015064095250534e-004	3.909964e+002
4.016245007597254e-004	2.390193e+002
4.016888031252959e-004	1.248554e+002
4.017236323855883e-004	5.803798e+001
4.017423769600027e-004	2.615601e+001
4.017519001204774e-004	1.400711e+001
4.017576031591650e-004	9.321408e+000
4.017645444366438e-004	6.099501e+000
4.017708303839784e-004	4.592069e+000
4.017787607977349e-004	3.658017e+000
4.017859950435183e-004	3.239107e+000
4.017951898438502e-004	2.992630e+000
4.018057673130789e-004	2.862180e+000
4.018198890678520e-004	2.789210e+000
4.018395821307392e-004	2.745851e+000
4.018661606521290e-004	2.715553e+000
4.019108987579321e-004	2.678009e+000
4.019838502824106e-004	2.624147e+000
4.021297533313677e-004	2.532105e+000
4.024215594292817e-004	2.389987e+000
4.030051716251098e-004	2.194962e+000
