Freq.	Id(M1)
2.60268371088390e+003	-4.22032459518292e+001
2.62078680771676e+003	-4.21430426713845e+001
2.63901582154582e+003	-4.20828393539262e+001
2.65737162819305e+003	-4.20226359999805e+001
2.67585510957225e+003	-4.19624326101000e+001
2.69446715373141e+003	-4.19022291847080e+001
2.71320865489537e+003	-4.18420257243701e+001
2.73208051350882e+003	-4.17818222295235e+001
2.75108363627952e+003	-4.17216187007011e+001
2.77021893622188e+003	-4.16614151383370e+001
2.78948733270084e+003	-4.16012115429052e+001
2.80888975147603e+003	-4.15410079148821e+001
2.82842712474622e+003	-4.14808042547156e+001
2.84810039119418e+003	-4.14206005628381e+001
2.86791049603169e+003	-4.13603968397259e+001
2.88785839104503e+003	-4.13001930858026e+001
2.90794503464066e+003	-4.12399893014906e+001
2.92817139189129e+003	-4.11797854872068e+001
2.94853843458224e+003	-4.11195816434064e+001
2.96904714125813e+003	-4.10593777704730e+001
2.98969849726991e+003	-4.09991738688392e+001
3.01049349482217e+003	-4.09389699388788e+001
3.03143313302083e+003	-4.08787659810099e+001
3.05251841792116e+003	-4.08185619956236e+001
3.07375036257606e+003	-4.07583579830934e+001
3.09512998708482e+003	-4.06981539438266e+001
3.11665831864204e+003	-4.06379498781773e+001
3.13833639158704e+003	-4.05777457865193e+001
3.16016524745355e+003	-4.05175416692176e+001
3.18214593501972e+003	-4.04573375266451e+001
3.20427951035853e+003	-4.03971333591627e+001
3.22656703688855e+003	-4.03369291671039e+001
3.24900958542499e+003	-4.02767249508178e+001
3.27160823423117e+003	-4.02165207106615e+001
3.29436406907034e+003	-4.01563164469789e+001
3.31727818325781e+003	-4.00961121600741e+001
3.34035167771352e+003	-4.00359078502912e+001
3.36358566101490e+003	-3.99757035179529e+001
3.38698124945015e+003	-3.99154991633943e+001
3.41053956707187e+003	-3.98552947869145e+001
3.43426174575106e+003	-3.97950903888239e+001
3.45814892523151e+003	-3.97348859694522e+001
3.48220225318455e+003	-3.96746815290745e+001
3.50642288526419e+003	-3.96144770680091e+001
3.53081198516267e+003	-3.95542725865393e+001
3.55537072466633e+003	-3.94940680849661e+001
3.58010028371194e+003	-3.94338635635837e+001
3.60500185044337e+003	-3.93736590226613e+001
3.63007662126870e+003	-3.93134544624822e+001
3.65532580091766e+003	-3.92532498833361e+001
3.68075060249955e+003	-3.91930452854740e+001
3.70635224756154e+003	-3.91328406691739e+001
3.73213196614728e+003	-3.90726360347114e+001
3.75809099685610e+003	-3.90124313823252e+001
3.78423058690244e+003	-3.89522267123012e+001
3.81055199217581e+003	-3.88920220248944e+001
3.83705647730112e+003	-3.88318173203375e+001
3.86374531569944e+003	-3.87716125988923e+001
3.89061978964920e+003	-3.87114078607899e+001
3.91768119034777e+003	-3.86512031062916e+001
3.94493081797350e+003	-3.85909983356258e+001
3.97236998174820e+003	-3.85307935490268e+001
4.00000000000006e+003	-3.84705887467348e+001
4.02782220022694e+003	-3.84103839289737e+001
4.05583791916018e+003	-3.83501790959762e+001
4.08404850282884e+003	-3.82899742479679e+001
4.11245530662433e+003	-3.82297693851634e+001
4.14105969536558e+003	-3.81695645077726e+001
4.16986304336455e+003	-3.81093596160306e+001
4.19886673449234e+003	-3.80491547101419e+001
4.22807216224559e+003	-3.79889497903143e+001
4.25748072981351e+003	-3.79287448567604e+001
4.28709385014524e+003	-3.78685399096751e+001
4.31691294601778e+003	-3.78083349492770e+001
4.34693945010430e+003	-3.77481299757483e+001
4.37717480504303e+003	-3.76879249892873e+001
4.40762046350651e+003	-3.76277199901111e+001
4.43827788827145e+003	-3.75675149783878e+001
4.46914855228895e+003	-3.75073099543132e+001
4.50023393875531e+003	-3.74471049180735e+001
4.53153554118327e+003	-3.73868998698582e+001
4.56305486347377e+003	-3.73266948098519e+001
4.59479341998822e+003	-3.72664897382339e+001
4.62675273562123e+003	-3.72062846551752e+001
4.65893434587390e+003	-3.71460795608592e+001
4.69133979692759e+003	-3.70858744554553e+001
4.72397064571820e+003	-3.70256693391403e+001
4.75682846001096e+003	-3.69654642120784e+001
4.78991481847580e+003	-3.69052590744386e+001
4.82323131076312e+003	-3.68450539263901e+001
4.85677953758027e+003	-3.67848487681020e+001
4.89056111076836e+003	-3.67246435997165e+001
4.92457765337975e+003	-3.66644384214100e+001
4.95883079975603e+003	-3.66042332333324e+001
4.99332219560653e+003	-3.65440280356417e+001
5.02805349808740e+003	-3.64838228284943e+001
5.06302637588121e+003	-3.64236176120395e+001
5.09824250927713e+003	-3.63634123864281e+001
5.13370359025170e+003	-3.63032071518078e+001
5.16941132255006e+003	-3.62430019083301e+001
5.20536742176782e+003	-3.61827966561358e+001
5.24157361543354e+003	-3.61225913953700e+001
5.27803164309167e+003	-3.60623861261738e+001
5.31474325638614e+003	-3.60021808486930e+001
5.35171021914454e+003	-3.59419755630573e+001
5.38893430746286e+003	-3.58817702694070e+001
5.42641730979078e+003	-3.58215649678774e+001
5.46416102701768e+003	-3.57613596586068e+001
5.50216727255907e+003	-3.57011543417276e+001
5.54043787244380e+003	-3.56409490173591e+001
5.57897466540172e+003	-3.55807436856435e+001
5.61777950295209e+003	-3.55205383467067e+001
5.65685424949248e+003	-3.54603330006747e+001
5.69620078238839e+003	-3.54001276476720e+001
5.73582099206341e+003	-3.53399222878240e+001
5.77571678209009e+003	-3.52797169212538e+001
5.81589006928135e+003	-3.52195115480765e+001
5.85634278378261e+003	-3.51593061684215e+001
5.89707686916451e+003	-3.50991007824067e+001
5.93809428251631e+003	-3.50388953901459e+001
5.97939699453987e+003	-3.49786899917563e+001
6.02098698964438e+003	-3.49184845873557e+001
6.06286626604171e+003	-3.48582791770549e+001
6.10503683584235e+003	-3.47980737609713e+001
6.14750072515217e+003	-3.47378683392151e+001
6.19025997416968e+003	-3.46776629118955e+001
6.23331663728412e+003	-3.46174574791281e+001
6.27667278317413e+003	-3.45572520410140e+001
6.32033049490714e+003	-3.44970465976648e+001
6.36429187003947e+003	-3.44368411491864e+001
6.40855902071710e+003	-3.43766356956879e+001
6.45313407377714e+003	-3.43164302372725e+001
6.49801917085001e+003	-3.42562247740402e+001
6.54321646846238e+003	-3.41960193060987e+001
6.58872813814071e+003	-3.41358138335486e+001
6.63455636651566e+003	-3.40756083564896e+001
6.68070335542709e+003	-3.40154028750244e+001
6.72717132202985e+003	-3.39551973892509e+001
6.77396249890035e+003	-3.38949918992701e+001
6.82107913414379e+003	-3.38347864051775e+001
6.86852349150217e+003	-3.37745809070696e+001
6.91629785046306e+003	-3.37143754050434e+001
6.96440450636913e+003	-3.36541698991962e+001
7.01284577052842e+003	-3.35939643896209e+001
7.06162397032538e+003	-3.35337588764116e+001
7.11074144933271e+003	-3.34735533596623e+001
7.16020056742393e+003	-3.34133478394670e+001
7.21000370088679e+003	-3.33531423159158e+001
7.26015324253744e+003	-3.32929367891008e+001
7.31065160183536e+003	-3.32327312591120e+001
7.36150120499915e+003	-3.31725257260408e+001
7.41270449512312e+003	-3.31123201899746e+001
7.46426393229462e+003	-3.30521146510061e+001
7.51618199371225e+003	-3.29919091092209e+001
7.56846117380493e+003	-3.29317035647073e+001
7.62110398435166e+003	-3.28714980175544e+001
7.67411295460228e+003	-3.28112924678455e+001
7.72749063139893e+003	-3.27510869156702e+001
7.78123957929845e+003	-3.26908813611130e+001
7.83536238069558e+003	-3.26306758042596e+001
7.88986163594704e+003	-3.25704702451966e+001
7.94473996349646e+003	-3.25102646840036e+001
8.00000000000017e+003	-3.24500591207710e+001
8.05564440045392e+003	-3.23898535555782e+001
8.11167583832041e+003	-3.23296479885109e+001
8.16809700565772e+003	-3.22694424196518e+001
8.22491061324871e+003	-3.22092368490831e+001
8.28211939073120e+003	-3.21490312768871e+001
8.33972608672916e+003	-3.20888257031447e+001
8.39773346898472e+003	-3.20286201279403e+001
8.45614432449123e+003	-3.19684145513543e+001
8.51496145962707e+003	-3.19082089734665e+001
8.57418770029054e+003	-3.18480033943603e+001
8.63382589203561e+003	-3.17877978141140e+001
8.69387890020866e+003	-3.17275922328092e+001
8.75434961008612e+003	-3.16673866505269e+001
8.81524092701309e+003	-3.16071810673457e+001
8.87655577654296e+003	-3.15469754833470e+001
8.93829710457797e+003	-3.14867698986095e+001
9.00046787751068e+003	-3.14265643132138e+001
9.06307108236660e+003	-3.13663587272382e+001
9.12610972694760e+003	-3.13061531407635e+001
9.18958683997649e+003	-3.12459475538683e+001
9.25350547124252e+003	-3.11857419666312e+001
9.31786869174786e+003	-3.11255363791317e+001
9.38267959385525e+003	-3.10653307914495e+001
9.44794129143646e+003	-3.10051252036639e+001
9.51365692002199e+003	-3.09449196158530e+001
9.57982963695165e+003	-3.08847140280964e+001
9.64646262152631e+003	-3.08245084404724e+001
9.71355907516061e+003	-3.07643028530614e+001
9.78112222153678e+003	-3.07040972659414e+001
9.84915530675957e+003	-3.06438916791919e+001
9.91766159951213e+003	-3.05836860928935e+001
9.98664439121314e+003	-3.05234805071229e+001
1.00561069961749e+004	-3.04632749219615e+001
1.01260527517625e+004	-3.04030693374880e+001
1.01964850185543e+004	-3.03428637537824e+001
1.02674071805035e+004	-3.02826581709248e+001
1.03388226451002e+004	-3.02224525889950e+001
1.04107348435357e+004	-3.01622470080724e+001
1.04831472308672e+004	-3.01020414282392e+001
1.05560632861834e+004	-3.00418358495739e+001
1.06294865127724e+004	-2.99816302721587e+001
1.07034204382892e+004	-2.99214246960742e+001
1.07778686149258e+004	-2.98612191214020e+001
1.08528346195816e+004	-2.98010135482227e+001
1.09283220540354e+004	-2.97408079766192e+001
1.10043345451182e+004	-2.96806024066732e+001
1.10808757448877e+004	-2.96203968384677e+001
1.11579493308035e+004	-2.95601912720847e+001
1.12355590059043e+004	-2.94999857076080e+001
1.13137084989851e+004	-2.94397801451209e+001
1.13924015647769e+004	-2.93795745847071e+001
1.14716419841269e+004	-2.93193690264514e+001
1.15514335641803e+004	-2.92591634704381e+001
1.16317801385628e+004	-2.91989579167525e+001
1.17126855675653e+004	-2.91387523654804e+001
1.17941537383291e+004	-2.90785468167077e+001
1.18761885650327e+004	-2.90183412705210e+001
1.19587939890798e+004	-2.89581357270070e+001
1.20419739792889e+004	-2.88979301862539e+001
1.21257325320835e+004	-2.88377246483493e+001
1.22100736716848e+004	-2.87775191133821e+001
1.22950014503044e+004	-2.87173135814413e+001
1.23805199483394e+004	-2.86571080526171e+001
1.24666332745683e+004	-2.85969025269992e+001
1.25533455663483e+004	-2.85366970046792e+001
1.26406609898144e+004	-2.84764914857482e+001
1.27285837400790e+004	-2.84162859702992e+001
1.28171180414343e+004	-2.83560804584245e+001
1.29062681475544e+004	-2.82958749502182e+001
1.29960383417001e+004	-2.82356694457743e+001
1.30864329369249e+004	-2.81754639451880e+001
1.31774562762815e+004	-2.81152584485550e+001
1.32691127330314e+004	-2.80550529559725e+001
1.33614067108543e+004	-2.79948474675371e+001
1.34543426440598e+004	-2.79346419833471e+001
1.35479249978008e+004	-2.78744365035016e+001
1.36421582682877e+004	-2.78142310281003e+001
1.37370469830044e+004	-2.77540255572440e+001
1.38325957009262e+004	-2.76938200910338e+001
1.39288090127384e+004	-2.76336146295730e+001
1.40256915410570e+004	-2.75734091729639e+001
1.41232479406509e+004	-2.75132037213116e+001
1.42214828986655e+004	-2.74529982747208e+001
1.43204011348480e+004	-2.73927928332976e+001
1.44200074017737e+004	-2.73325873971498e+001
1.45203064850750e+004	-2.72723819663854e+001
1.46213032036708e+004	-2.72121765411131e+001
1.47230024099984e+004	-2.71519711214437e+001
1.48254089902464e+004	-2.70917657074880e+001
1.49285278645893e+004	-2.70315602993595e+001
1.50323639874246e+004	-2.69713548971705e+001
1.51369223476100e+004	-2.69111495010371e+001
1.52422079687034e+004	-2.68509441110736e+001
1.53482259092047e+004	-2.67907387273981e+001
1.54549812627980e+004	-2.67305333501295e+001
1.55624791585970e+004	-2.66703279793856e+001
1.56707247613913e+004	-2.66101226152883e+001
1.57797232718942e+004	-2.65499172579601e+001
1.58894799269930e+004	-2.64897119075224e+001
1.60000000000005e+004	-2.64295065641023e+001
1.61112888009080e+004	-2.63693012278240e+001
1.62233516766409e+004	-2.63090958988155e+001
1.63361940113156e+004	-2.62488905772055e+001
1.64498212264976e+004	-2.61886852631254e+001
1.65642387814625e+004	-2.61284799567046e+001
1.66794521734584e+004	-2.60682746580778e+001
1.67954669379696e+004	-2.60080693673793e+001
1.69122886489826e+004	-2.59478640847448e+001
1.70299229192543e+004	-2.58876588103126e+001
1.71483754005812e+004	-2.58274535442217e+001
1.72676517840714e+004	-2.57672482866129e+001
1.73877578004175e+004	-2.57070430376294e+001
1.75086992201724e+004	-2.56468377974144e+001
1.76304818540263e+004	-2.55866325661133e+001
1.77531115530861e+004	-2.55264273438755e+001
1.78765942091561e+004	-2.54662221308493e+001
1.80009357550215e+004	-2.54060169271854e+001
1.81261421647333e+004	-2.53458117330371e+001
1.82522194538953e+004	-2.52856065485588e+001
1.83791736799531e+004	-2.52254013739079e+001
1.85070109424852e+004	-2.51651962092419e+001
1.86357373834959e+004	-2.51049910547215e+001
1.87653591877106e+004	-2.50447859105096e+001
1.88958825828731e+004	-2.49845807767686e+001
1.90273138400441e+004	-2.49243756536672e+001
1.91596592739035e+004	-2.48641705413734e+001
1.92929252430528e+004	-2.48039654400560e+001
1.94271181503214e+004	-2.47437603498880e+001
1.95622444430737e+004	-2.46835552710453e+001
1.96983106135193e+004	-2.46233502037037e+001
1.98353231990244e+004	-2.45631451480422e+001
1.99732887824264e+004	-2.45029401042434e+001
2.01122139923499e+004	-2.44427350724893e+001
2.02521055035251e+004	-2.43825300529664e+001
2.03929700371089e+004	-2.43223250458630e+001
2.05348143610071e+004	-2.42621200513707e+001
2.06776452902006e+004	-2.42019150696807e+001
2.08214696870716e+004	-2.41417101009901e+001
2.09662944617345e+004	-2.40815051454965e+001
2.11121265723670e+004	-2.40213002033994e+001
2.12589730255449e+004	-2.39610952749040e+001
2.14068408765785e+004	-2.39008903602145e+001
2.15557372298518e+004	-2.38406854595387e+001
2.17056692391635e+004	-2.37804805730897e+001
2.18566441080711e+004	-2.37202757010795e+001
2.20086690902366e+004	-2.36600708437272e+001
2.21617514897755e+004	-2.35998660012490e+001
2.23158986616072e+004	-2.35396611738696e+001
2.24711180118087e+004	-2.34794563618129e+001
2.26274169979703e+004	-2.34192515653073e+001
2.27848031295539e+004	-2.33590467845845e+001
2.29432839682540e+004	-2.32988420198776e+001
2.31028671283607e+004	-2.32386372714244e+001
2.32635602771258e+004	-2.31784325394659e+001
2.34253711351308e+004	-2.31182278242446e+001
2.35883074766584e+004	-2.30580231260080e+001
2.37523771300656e+004	-2.29978184450054e+001
2.39175879781598e+004	-2.29376137814906e+001
2.40839479585779e+004	-2.28774091357196e+001
2.42514650641672e+004	-2.28172045079545e+001
2.44201473433698e+004	-2.27569998984559e+001
2.45900029006090e+004	-2.26967953074932e+001
2.47610398966791e+004	-2.26365907353351e+001
2.49332665491369e+004	-2.25763861822572e+001
2.51066911326969e+004	-2.25161816485379e+001
2.52813219796289e+004	-2.24559771344576e+001
2.54571674801583e+004	-2.23957726403017e+001
2.56342360828688e+004	-2.23355681663600e+001
2.58125362951089e+004	-2.22753637129248e+001
2.59920766834004e+004	-2.22151592802947e+001
2.61728658738499e+004	-2.21549548687688e+001
2.63549125525633e+004	-2.20947504786533e+001
2.65382254660631e+004	-2.20345461102581e+001
2.67228134217088e+004	-2.19743417638951e+001
2.69086852881198e+004	-2.19141374398828e+001
2.70958499956018e+004	-2.18539331385421e+001
2.72843165365756e+004	-2.17937288602010e+001
2.74740939660091e+004	-2.17335246051883e+001
2.76651914018527e+004	-2.16733203738406e+001
2.78576180254770e+004	-2.16131161664975e+001
2.80513830821141e+004	-2.15529119835032e+001
2.82464958813020e+004	-2.14927078252051e+001
2.84429657973313e+004	-2.14325036919591e+001
2.86408022696961e+004	-2.13722995841232e+001
2.88400148035476e+004	-2.13120955020599e+001
2.90406129701502e+004	-2.12518914461390e+001
2.92426064073419e+004	-2.11916874167323e+001
2.94460048199971e+004	-2.11314834142216e+001
2.96508179804929e+004	-2.10712794389868e+001
2.98570557291789e+004	-2.10110754914170e+001
3.00647279748495e+004	-2.09508715719094e+001
3.02738446952202e+004	-2.08906676808619e+001
3.04844159374071e+004	-2.08304638186792e+001
3.06964518184096e+004	-2.07702599857728e+001
3.09099625255962e+004	-2.07100561825585e+001
3.11249583171943e+004	-2.06498524094592e+001
3.13414495227828e+004	-2.05896486669006e+001
3.15594465437887e+004	-2.05294449553183e+001
3.17789598539863e+004	-2.04692412751517e+001
3.20000000000012e+004	-2.04090376268450e+001
3.22225776018162e+004	-2.03488340108513e+001
3.24467033532821e+004	-2.02886304276288e+001
3.26723880226314e+004	-2.02284268776408e+001
3.28996424529954e+004	-2.01682233613578e+001
3.31284775629253e+004	-2.01080198792577e+001
3.33589043469171e+004	-2.00478164318245e+001
3.35909338759394e+004	-1.99876130195478e+001
3.38245772979654e+004	-1.99274096429243e+001
3.40598458385088e+004	-1.98672063024589e+001
3.42967508011627e+004	-1.98070029986624e+001
3.45353035681430e+004	-1.97467997320524e+001
3.47755156008352e+004	-1.96865965031535e+001
3.50173984403450e+004	-1.96263933124980e+001
3.52609637080529e+004	-1.95661901606282e+001
3.55062231061724e+004	-1.95059870480885e+001
3.57531884183124e+004	-1.94457839754333e+001
3.60018715100433e+004	-1.93855809432268e+001
3.62522843294670e+004	-1.93253779520385e+001
3.65044389077910e+004	-1.92651750024464e+001
3.67583473599065e+004	-1.92049720950352e+001
3.70140218849706e+004	-1.91447692304018e+001
3.72714747669920e+004	-1.90845664091455e+001
3.75307183754216e+004	-1.90243636318790e+001
3.77917651657464e+004	-1.89641608992207e+001
3.80546276800886e+004	-1.89039582117988e+001
3.83193185478072e+004	-1.88437555702492e+001
3.85858504861058e+004	-1.87835529752166e+001
3.88542363006430e+004	-1.87233504273560e+001
3.91244888861477e+004	-1.86631479273305e+001
3.93966212270389e+004	-1.86029454758116e+001
3.96706463980491e+004	-1.85427430734827e+001
3.99465775648532e+004	-1.84825407210325e+001
4.02244279847001e+004	-1.84223384191642e+001
4.05042110070506e+004	-1.83621361685868e+001
4.07859400742180e+004	-1.83019339700216e+001
4.10696287220146e+004	-1.82417318241987e+001
4.13552905804014e+004	-1.81815297318573e+001
4.16429393741435e+004	-1.81213276937500e+001
4.19325889234693e+004	-1.80611257106351e+001
4.22242531447343e+004	-1.80009237832875e+001
4.25179460510901e+004	-1.79407219124893e+001
4.28136817531573e+004	-1.78805200990306e+001
4.31114744597038e+004	-1.78203183437188e+001
4.34113384783272e+004	-1.77601166473684e+001
4.37132882161424e+004	-1.76999150108062e+001
4.40173381804736e+004	-1.76397134348702e+001
4.43235029795514e+004	-1.75795119204106e+001
4.46317973232148e+004	-1.75193104682896e+001
4.49422360236177e+004	-1.74591090793810e+001
4.52548339959409e+004	-1.73989077545689e+001
4.55696062591082e+004	-1.73387064947541e+001
4.58865679365084e+004	-1.72785053008452e+001
4.62057342567218e+004	-1.72183041737664e+001
4.65271205542519e+004	-1.71581031144534e+001
4.68507422702619e+004	-1.70979021238552e+001
4.71766149533172e+004	-1.70377012029344e+001
4.75047542601315e+004	-1.69775003526674e+001
4.78351759563200e+004	-1.69172995740435e+001
4.81678959171562e+004	-1.68570988680653e+001
4.85029301283348e+004	-1.67968982357503e+001
4.88402946867399e+004	-1.67366976781299e+001
4.91800058012184e+004	-1.66764971962479e+001
4.95220797933585e+004	-1.66162967911661e+001
4.98665330982741e+004	-1.65560964639584e+001
5.02133822653942e+004	-1.64958962157159e+001
5.05626439592583e+004	-1.64356960475426e+001
5.09143349603169e+004	-1.63754959605604e+001
5.12684721657380e+004	-1.63152959559023e+001
5.16250725902183e+004	-1.62550960347224e+001
5.19841533668013e+004	-1.61948961981878e+001
5.23457317477002e+004	-1.61346964474839e+001
5.27098251051269e+004	-1.60744967838092e+001
5.30764509321265e+004	-1.60142972083817e+001
5.34456268434179e+004	-1.59540977224361e+001
5.38173705762400e+004	-1.58938983272232e+001
5.41916999912041e+004	-1.58336990240128e+001
5.45686330731516e+004	-1.57734998140903e+001
5.49481879320186e+004	-1.57133006987620e+001
5.53303828037058e+004	-1.56531016793479e+001
5.57152360509544e+004	-1.55929027571899e+001
5.61027661642287e+004	-1.55327039336490e+001
5.64929917626044e+004	-1.54725052101034e+001
5.68859315946630e+004	-1.54123065879501e+001
5.72816045393927e+004	-1.53521080686074e+001
5.76800296070956e+004	-1.52919096535110e+001
5.80812259403008e+004	-1.52317113441204e+001
5.84852128146842e+004	-1.51715131419107e+001
5.88920096399946e+004	-1.51113150483813e+001
5.93016359609863e+004	-1.50511170650499e+001
5.97141114583583e+004	-1.49909191934574e+001
6.01294559496994e+004	-1.49307214351661e+001
6.05476893904408e+004	-1.48705237917573e+001
6.09688318748147e+004	-1.48103262648384e+001
6.13929036368196e+004	-1.47501288560359e+001
6.18199250511928e+004	-1.46899315670003e+001
6.22499166343890e+004	-1.46297343994051e+001
6.26828990455661e+004	-1.45695373549467e+001
6.31188930875778e+004	-1.45093404353470e+001
6.35579197079731e+004	-1.44491436423479e+001
6.40000000000029e+004	-1.43889469777201e+001
6.44451552036329e+004	-1.43287504432560e+001
6.48934067065648e+004	-1.42685540407737e+001
6.53447760452633e+004	-1.42083577721184e+001
6.57992849059912e+004	-1.41481616391576e+001
6.62569551258511e+004	-1.40879656437867e+001
6.67178086938348e+004	-1.40277697879291e+001
