time	V(out)
3.642064627701761e-006	3.051477e+001
3.646947440201761e-006	3.024118e+001
3.651830252701760e-006	2.996408e+001
3.656713065201760e-006	2.968345e+001
3.661595877701760e-006	2.939929e+001
3.666478690201760e-006	2.911159e+001
3.671361502701760e-006	2.882035e+001
3.676244315201759e-006	2.852556e+001
3.681127127701759e-006	2.822721e+001
3.686009940201759e-006	2.792530e+001
3.690892752701759e-006	2.761983e+001
3.695775565201759e-006	2.731080e+001
3.700658377701758e-006	2.699819e+001
3.705541190201758e-006	2.668201e+001
3.710424002701758e-006	2.636226e+001
3.715306815201758e-006	2.603893e+001
3.720189627701758e-006	2.571202e+001
3.725072440201757e-006	2.538153e+001
3.729955252701757e-006	2.504747e+001
3.734838065201757e-006	2.470983e+001
3.739720877701757e-006	2.436861e+001
3.744603690201757e-006	2.402382e+001
3.749486502701756e-006	2.367547e+001
3.754369315201756e-006	2.332355e+001
3.759252127701756e-006	2.296806e+001
3.764134940201756e-006	2.260903e+001
3.769017752701756e-006	2.224644e+001
3.773900565201755e-006	2.188031e+001
3.778783377701755e-006	2.151065e+001
3.783666190201755e-006	2.113747e+001
3.788549002701755e-006	2.076078e+001
3.793431815201755e-006	2.038058e+001
3.798314627701754e-006	1.999691e+001
3.803197440201754e-006	1.960977e+001
3.808080252701754e-006	1.921917e+001
3.812963065201754e-006	1.882515e+001
3.817845877701754e-006	1.842771e+001
3.822728690201753e-006	1.802689e+001
3.827611502701753e-006	1.762272e+001
3.832494315201753e-006	1.721521e+001
3.837377127701753e-006	1.680442e+001
3.842259940201753e-006	1.639037e+001
3.847142752701753e-006	1.597310e+001
3.852025565201752e-006	1.555266e+001
3.856908377701752e-006	1.512911e+001
3.861791190201752e-006	1.470250e+001
3.866674002701752e-006	1.427289e+001
3.871556815201752e-006	1.384037e+001
3.876439627701751e-006	1.340501e+001
3.881322440201751e-006	1.296691e+001
3.886205252701751e-006	1.252617e+001
3.891088065201751e-006	1.208292e+001
3.895970877701751e-006	1.163729e+001
3.900853690201750e-006	1.118945e+001
3.905736502701750e-006	1.073958e+001
3.910619315201750e-006	1.028789e+001
3.915502127701750e-006	9.834631e+000
3.920384940201750e-006	9.380105e+000
3.925267752701749e-006	8.924658e+000
3.930150565201749e-006	8.468706e+000
3.935033377701749e-006	8.012750e+000
3.939916190201749e-006	7.557395e+000
3.944799002701749e-006	7.103384e+000
3.949681815201748e-006	6.651628e+000
3.954564627701748e-006	6.203265e+000
3.959447440201748e-006	5.759714e+000
3.964330252701748e-006	5.322760e+000
3.969213065201748e-006	4.894639e+000
3.974095877701747e-006	4.478123e+000
3.978978690201747e-006	4.076530e+000
3.983861502701747e-006	3.693562e+000
3.988744315201747e-006	3.332778e+000
3.993627127701747e-006	2.996619e+000
3.998509940201746e-006	2.685313e+000
4.003392752701746e-006	2.396492e+000
4.008275565201746e-006	2.125974e+000
4.013158377701746e-006	1.869146e+000
4.018041190201746e-006	1.621939e+000
4.022924002701745e-006	1.381153e+000
4.027806815201745e-006	1.144414e+000
4.032689627701745e-006	9.102931e-001
4.037572440201745e-006	6.928908e-001
4.042455252701745e-006	5.221871e-001
4.047159433592497e-006	4.126994e-001
4.052042246092497e-006	3.399749e-001
4.056925058592496e-006	2.915471e-001
4.061807871092496e-006	2.584395e-001
4.066690683592496e-006	2.352627e-001
4.071573496092496e-006	2.187636e-001
4.076456308592496e-006	2.068661e-001
4.081339121092495e-006	1.982001e-001
4.086221933592495e-006	1.918303e-001
4.091104746092495e-006	1.871085e-001
4.095987558592495e-006	1.835760e-001
4.100870371092495e-006	1.809068e-001
4.105753183592494e-006	1.788657e-001
4.110635996092494e-006	1.772836e-001
4.115518808592494e-006	1.760371e-001
4.120401621092494e-006	1.750369e-001
4.125284433592494e-006	1.742174e-001
4.130167246092493e-006	1.735310e-001
4.135050058592493e-006	1.729427e-001
4.139932871092493e-006	1.724270e-001
4.144815683592493e-006	1.719649e-001
4.149698496092493e-006	1.715430e-001
4.154581308592492e-006	1.711510e-001
4.159464121092492e-006	1.707816e-001
4.164346933592492e-006	1.704293e-001
4.169229746092492e-006	1.700902e-001
4.174112558592492e-006	1.697613e-001
4.178995371092491e-006	1.694405e-001
4.183878183592491e-006	1.691262e-001
4.188760996092491e-006	1.688172e-001
4.193643808592491e-006	1.685126e-001
4.203409433592490e-006	1.679146e-001
4.213175058592490e-006	1.673287e-001
4.222243138949633e-006	1.667946e-001
4.231311219306775e-006	1.662674e-001
4.240379299663918e-006	1.657472e-001
4.249447380021060e-006	1.652340e-001
4.258515460378203e-006	1.647276e-001
4.267583540735345e-006	1.642282e-001
4.276651621092487e-006	1.637357e-001
4.296182871092487e-006	1.626944e-001
4.347801174663913e-006	1.601064e-001
4.399419478235339e-006	1.576541e-001
4.451037781806766e-006	1.553375e-001
4.502656085378193e-006	1.531566e-001
4.554274388949619e-006	1.511114e-001
4.605892692521045e-006	1.492018e-001
4.657510996092472e-006	1.474279e-001
4.706042494417809e-006	1.458328e-001
4.754573992743146e-006	1.443041e-001
4.803105491068483e-006	1.428418e-001
4.851636989393820e-006	1.414459e-001
4.900168487719156e-006	1.401164e-001
4.948699986044493e-006	1.388533e-001
4.997231484369830e-006	1.376565e-001
4.998539921890511e-006	1.376247e-001
5.000000000000000e-006	1.375886e-001
