4294A REV1.11
"DATE: Apr 21 2016"


"MEASURE PARAMETER: Ls - Rs"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 1"
"SWEEP AVERAGING: OFF"
"POINT AVERAGING: OFF"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
3.27734572000e+05	3.250323e+01	0.000000e+00
3.43343809000e+05	3.294621e+01	0.000000e+00
3.59696477000e+05	3.330992e+01	0.000000e+00
3.76827984000e+05	3.358456e+01	0.000000e+00
3.94775426000e+05	3.392823e+01	0.000000e+00
4.13577662000e+05	3.434236e+01	0.000000e+00
4.33275406000e+05	3.471150e+01	0.000000e+00
4.53911307000e+05	3.515941e+01	0.000000e+00
4.75530048000e+05	3.555347e+01	0.000000e+00
4.98178439000e+05	3.591910e+01	0.000000e+00
5.21905521000e+05	3.651707e+01	0.000000e+00
5.46762669000e+05	3.693407e+01	0.000000e+00
5.72803705000e+05	3.745318e+01	0.000000e+00
6.00085014000e+05	3.799784e+01	0.000000e+00
6.28665670000e+05	3.855722e+01	0.000000e+00
6.58607555000e+05	3.911578e+01	0.000000e+00
6.89975503000e+05	3.966846e+01	0.000000e+00
7.22837433000e+05	4.011903e+01	0.000000e+00
7.57264501000e+05	4.087720e+01	0.000000e+00
7.93331250000e+05	4.167850e+01	0.000000e+00
8.31115775000e+05	4.247552e+01	0.000000e+00
8.70699889000e+05	4.285773e+01	0.000000e+00
9.12169302000e+05	4.387128e+01	0.000000e+00
9.55613807000e+05	4.451466e+01	0.000000e+00
1.00112747200e+06	4.520956e+01	0.000000e+00
1.04880884800e+06	4.617484e+01	0.000000e+00
1.09876117700e+06	4.713710e+01	0.000000e+00
1.15109262000e+06	4.791494e+01	0.000000e+00
1.20591648700e+06	4.906602e+01	0.000000e+00
1.26335148800e+06	4.995943e+01	0.000000e+00
1.32352198500e+06	5.087110e+01	0.000000e+00
1.38655826200e+06	5.149477e+01	0.000000e+00
1.45259681200e+06	5.270514e+01	0.000000e+00
1.52178062300e+06	5.391907e+01	0.000000e+00
1.59425949900e+06	5.485387e+01	0.000000e+00
1.67019037600e+06	5.536389e+01	0.000000e+00
1.74973766400e+06	5.671278e+01	0.000000e+00
1.83307360400e+06	5.796262e+01	0.000000e+00
1.92037864200e+06	5.955392e+01	0.000000e+00
2.01184181500e+06	6.071252e+01	0.000000e+00
2.10766116800e+06	6.188560e+01	0.000000e+00
