V(out)	I(R_load)
7.585271e-011	9.999333e+000
7.942753e-011	9.999333e+000
8.317084e-011	9.999333e+000
8.709056e-011	9.999333e+000
9.119501e-011	9.999333e+000
9.549290e-011	9.999333e+000
9.999334e-011	9.999333e+000
1.047059e-010	9.999333e+000
1.096405e-010	9.999333e+000
1.148077e-010	9.999333e+000
1.202184e-010	9.999333e+000
1.258842e-010	9.999333e+000
1.318169e-010	9.999333e+000
1.380292e-010	9.999333e+000
1.445343e-010	9.999333e+000
1.513460e-010	9.999333e+000
1.584788e-010	9.999333e+000
1.659476e-010	9.999333e+000
1.737685e-010	9.999333e+000
1.819580e-010	9.999333e+000
1.905334e-010	9.999333e+000
1.995129e-010	9.999333e+000
2.089157e-010	9.999333e+000
2.187616e-010	9.999333e+000
2.290715e-010	9.999333e+000
2.398673e-010	9.999333e+000
2.511719e-010	9.999333e+000
2.630093e-010	9.999333e+000
2.754045e-010	9.999333e+000
2.883839e-010	9.999333e+000
3.019751e-010	9.999333e+000
3.162067e-010	9.999333e+000
3.311091e-010	9.999333e+000
3.467137e-010	9.999333e+000
3.630539e-010	9.999333e+000
3.801641e-010	9.999333e+000
3.980807e-010	9.999333e+000
4.168416e-010	9.999333e+000
4.364867e-010	9.999333e+000
4.570577e-010	9.999333e+000
4.785982e-010	9.999333e+000
5.011538e-010	9.999333e+000
5.247725e-010	9.999333e+000
5.495043e-010	9.999333e+000
5.754016e-010	9.999333e+000
6.025194e-010	9.999333e+000
6.309153e-010	9.999333e+000
6.606494e-010	9.999333e+000
6.917849e-010	9.999333e+000
7.243877e-010	9.999333e+000
7.585270e-010	9.999333e+000
7.942753e-010	9.999333e+000
8.317084e-010	9.999333e+000
8.709056e-010	9.999333e+000
9.119501e-010	9.999333e+000
9.549289e-010	9.999333e+000
9.999334e-010	9.999333e+000
1.047059e-009	9.999333e+000
1.096405e-009	9.999333e+000
1.148077e-009	9.999333e+000
1.202184e-009	9.999333e+000
1.258842e-009	9.999333e+000
1.318169e-009	9.999333e+000
1.380292e-009	9.999333e+000
1.445344e-009	9.999333e+000
1.513460e-009	9.999333e+000
1.584788e-009	9.999333e+000
1.659476e-009	9.999333e+000
1.737685e-009	9.999333e+000
1.819580e-009	9.999333e+000
1.905334e-009	9.999333e+000
1.995129e-009	9.999333e+000
2.089157e-009	9.999333e+000
2.187616e-009	9.999333e+000
2.290715e-009	9.999333e+000
2.398673e-009	9.999333e+000
2.511719e-009	9.999333e+000
2.630093e-009	9.999333e+000
2.754045e-009	9.999333e+000
2.883839e-009	9.999333e+000
3.019750e-009	9.999333e+000
3.162067e-009	9.999333e+000
3.311091e-009	9.999333e+000
3.467137e-009	9.999333e+000
3.630539e-009	9.999333e+000
3.801641e-009	9.999333e+000
3.980806e-009	9.999333e+000
4.168416e-009	9.999333e+000
4.364868e-009	9.999333e+000
4.570577e-009	9.999333e+000
4.785982e-009	9.999333e+000
5.011538e-009	9.999333e+000
5.247725e-009	9.999333e+000
5.495043e-009	9.999333e+000
5.754016e-009	9.999333e+000
6.025195e-009	9.999333e+000
6.309153e-009	9.999333e+000
6.606494e-009	9.999333e+000
6.917849e-009	9.999333e+000
7.243877e-009	9.999333e+000
7.585270e-009	9.999333e+000
7.942753e-009	9.999333e+000
8.317084e-009	9.999333e+000
8.709056e-009	9.999333e+000
9.119501e-009	9.999333e+000
9.549289e-009	9.999333e+000
9.999334e-009	9.999333e+000
1.047059e-008	9.999333e+000
1.096405e-008	9.999333e+000
1.148077e-008	9.999333e+000
1.202184e-008	9.999333e+000
1.258842e-008	9.999333e+000
1.318169e-008	9.999333e+000
1.380292e-008	9.999333e+000
1.445343e-008	9.999333e+000
1.513460e-008	9.999333e+000
1.584788e-008	9.999333e+000
1.659476e-008	9.999333e+000
1.737685e-008	9.999333e+000
1.819580e-008	9.999333e+000
1.905334e-008	9.999333e+000
1.995129e-008	9.999333e+000
2.089157e-008	9.999333e+000
2.187616e-008	9.999333e+000
2.290715e-008	9.999333e+000
2.398673e-008	9.999333e+000
2.511719e-008	9.999333e+000
2.630093e-008	9.999333e+000
2.754045e-008	9.999333e+000
2.883839e-008	9.999333e+000
3.019750e-008	9.999333e+000
3.162067e-008	9.999333e+000
3.311090e-008	9.999333e+000
3.467137e-008	9.999333e+000
3.630539e-008	9.999333e+000
3.801641e-008	9.999333e+000
3.980806e-008	9.999333e+000
4.168416e-008	9.999333e+000
4.364868e-008	9.999333e+000
4.570578e-008	9.999333e+000
4.785982e-008	9.999333e+000
5.011539e-008	9.999333e+000
5.247725e-008	9.999333e+000
5.495043e-008	9.999333e+000
5.754016e-008	9.999333e+000
6.025194e-008	9.999333e+000
6.309153e-008	9.999333e+000
6.606494e-008	9.999333e+000
6.917849e-008	9.999333e+000
7.243877e-008	9.999333e+000
7.585270e-008	9.999333e+000
7.942753e-008	9.999333e+000
8.317083e-008	9.999333e+000
8.709056e-008	9.999333e+000
9.119501e-008	9.999333e+000
9.549289e-008	9.999333e+000
9.999334e-008	9.999333e+000
1.047059e-007	9.999333e+000
1.096405e-007	9.999333e+000
1.148077e-007	9.999333e+000
1.202184e-007	9.999333e+000
1.258842e-007	9.999333e+000
1.318169e-007	9.999333e+000
1.380292e-007	9.999333e+000
1.445343e-007	9.999333e+000
1.513460e-007	9.999333e+000
1.584788e-007	9.999333e+000
1.659476e-007	9.999333e+000
1.737685e-007	9.999333e+000
1.819580e-007	9.999333e+000
1.905334e-007	9.999333e+000
1.995129e-007	9.999333e+000
2.089157e-007	9.999333e+000
2.187616e-007	9.999333e+000
2.290715e-007	9.999333e+000
2.398673e-007	9.999333e+000
2.511719e-007	9.999333e+000
2.630093e-007	9.999333e+000
2.754045e-007	9.999333e+000
2.883839e-007	9.999333e+000
3.019751e-007	9.999333e+000
3.162067e-007	9.999333e+000
3.311090e-007	9.999333e+000
3.467138e-007	9.999333e+000
3.630539e-007	9.999333e+000
3.801641e-007	9.999333e+000
3.980807e-007	9.999333e+000
4.168416e-007	9.999333e+000
4.364867e-007	9.999333e+000
4.570577e-007	9.999333e+000
4.785982e-007	9.999333e+000
5.011539e-007	9.999333e+000
5.247725e-007	9.999333e+000
5.495043e-007	9.999333e+000
5.754016e-007	9.999333e+000
6.025194e-007	9.999333e+000
6.309153e-007	9.999333e+000
6.606494e-007	9.999333e+000
6.917849e-007	9.999333e+000
7.243877e-007	9.999333e+000
7.585271e-007	9.999333e+000
7.942753e-007	9.999333e+000
8.317083e-007	9.999333e+000
8.709056e-007	9.999333e+000
9.119501e-007	9.999333e+000
9.549290e-007	9.999333e+000
9.999334e-007	9.999333e+000
1.047059e-006	9.999333e+000
1.096405e-006	9.999333e+000
1.148077e-006	9.999333e+000
1.202184e-006	9.999333e+000
1.258842e-006	9.999333e+000
1.318169e-006	9.999333e+000
1.380292e-006	9.999333e+000
1.445344e-006	9.999333e+000
1.513460e-006	9.999333e+000
1.584788e-006	9.999333e+000
1.659476e-006	9.999333e+000
1.737685e-006	9.999333e+000
1.819580e-006	9.999333e+000
1.905334e-006	9.999333e+000
1.995129e-006	9.999333e+000
2.089157e-006	9.999333e+000
2.187616e-006	9.999333e+000
2.290715e-006	9.999333e+000
2.398673e-006	9.999333e+000
2.511719e-006	9.999333e+000
2.630093e-006	9.999333e+000
2.754045e-006	9.999333e+000
2.883839e-006	9.999333e+000
3.019750e-006	9.999333e+000
3.162067e-006	9.999333e+000
3.311090e-006	9.999333e+000
3.467138e-006	9.999333e+000
3.630539e-006	9.999333e+000
3.801641e-006	9.999333e+000
3.980806e-006	9.999333e+000
4.168416e-006	9.999333e+000
4.364867e-006	9.999333e+000
4.570577e-006	9.999333e+000
4.785982e-006	9.999333e+000
5.011538e-006	9.999333e+000
5.247725e-006	9.999333e+000
5.495042e-006	9.999333e+000
5.754016e-006	9.999333e+000
6.025195e-006	9.999333e+000
6.309153e-006	9.999333e+000
6.606494e-006	9.999333e+000
6.917849e-006	9.999333e+000
7.243877e-006	9.999333e+000
7.585270e-006	9.999333e+000
7.942753e-006	9.999333e+000
8.317083e-006	9.999333e+000
8.709056e-006	9.999333e+000
9.119501e-006	9.999333e+000
9.549290e-006	9.999333e+000
9.999334e-006	9.999333e+000
1.047059e-005	9.999333e+000
1.096405e-005	9.999333e+000
1.148077e-005	9.999333e+000
1.202184e-005	9.999333e+000
1.258842e-005	9.999333e+000
1.318169e-005	9.999333e+000
1.380292e-005	9.999333e+000
1.445343e-005	9.999333e+000
1.513460e-005	9.999333e+000
1.584788e-005	9.999333e+000
1.659476e-005	9.999333e+000
1.737685e-005	9.999333e+000
1.819580e-005	9.999333e+000
1.905334e-005	9.999333e+000
1.995129e-005	9.999333e+000
2.089157e-005	9.999333e+000
2.187616e-005	9.999333e+000
2.290715e-005	9.999333e+000
2.398673e-005	9.999333e+000
2.511719e-005	9.999333e+000
2.630093e-005	9.999333e+000
2.754045e-005	9.999333e+000
2.883839e-005	9.999333e+000
3.019751e-005	9.999333e+000
3.162067e-005	9.999333e+000
3.311090e-005	9.999333e+000
3.467138e-005	9.999333e+000
3.630539e-005	9.999333e+000
3.801641e-005	9.999333e+000
3.980806e-005	9.999333e+000
4.168416e-005	9.999333e+000
4.364867e-005	9.999333e+000
4.570577e-005	9.999333e+000
4.785982e-005	9.999333e+000
5.011538e-005	9.999333e+000
5.247725e-005	9.999333e+000
5.495043e-005	9.999333e+000
5.754016e-005	9.999333e+000
6.025194e-005	9.999333e+000
6.309153e-005	9.999333e+000
6.606494e-005	9.999333e+000
