V(out)	I(R_load)
1.138473e-008	9.915682e+000
1.192127e-008	9.915682e+000
1.248310e-008	9.915682e+000
1.307141e-008	9.915682e+000
1.368745e-008	9.915682e+000
1.433252e-008	9.915682e+000
1.500799e-008	9.915682e+000
1.571530e-008	9.915682e+000
1.645594e-008	9.915682e+000
1.723148e-008	9.915682e+000
1.804357e-008	9.915682e+000
1.889394e-008	9.915682e+000
1.978439e-008	9.915682e+000
2.071680e-008	9.915682e+000
2.169315e-008	9.915682e+000
2.271551e-008	9.915682e+000
2.378606e-008	9.915682e+000
2.490707e-008	9.915682e+000
2.608090e-008	9.915682e+000
2.731005e-008	9.915682e+000
2.859714e-008	9.915682e+000
2.994488e-008	9.915682e+000
3.135614e-008	9.915682e+000
3.283391e-008	9.915682e+000
3.438132e-008	9.915682e+000
3.600166e-008	9.915682e+000
3.769837e-008	9.915682e+000
3.947504e-008	9.915682e+000
4.133544e-008	9.915682e+000
4.328352e-008	9.915682e+000
4.532341e-008	9.915682e+000
4.745944e-008	9.915682e+000
4.969613e-008	9.915682e+000
5.203824e-008	9.915682e+000
5.449072e-008	9.915682e+000
5.705879e-008	9.915682e+000
5.974789e-008	9.915682e+000
6.256372e-008	9.915682e+000
6.551226e-008	9.915682e+000
6.859975e-008	9.915682e+000
7.183277e-008	9.915682e+000
7.521814e-008	9.915682e+000
7.876306e-008	9.915682e+000
8.247505e-008	9.915682e+000
8.636198e-008	9.915682e+000
9.043209e-008	9.915682e+000
9.469402e-008	9.915682e+000
9.915681e-008	9.915682e+000
1.038299e-007	9.915682e+000
1.087233e-007	9.915682e+000
1.138473e-007	9.915682e+000
1.192127e-007	9.915682e+000
1.248310e-007	9.915682e+000
1.307141e-007	9.915682e+000
1.368745e-007	9.915682e+000
1.433252e-007	9.915682e+000
1.500799e-007	9.915682e+000
1.571530e-007	9.915682e+000
1.645594e-007	9.915682e+000
1.723148e-007	9.915682e+000
1.804357e-007	9.915682e+000
1.889394e-007	9.915682e+000
1.978439e-007	9.915682e+000
2.071680e-007	9.915682e+000
2.169315e-007	9.915682e+000
2.271551e-007	9.915682e+000
2.378606e-007	9.915682e+000
2.490707e-007	9.915682e+000
2.608090e-007	9.915682e+000
2.731005e-007	9.915682e+000
2.859714e-007	9.915682e+000
2.994488e-007	9.915682e+000
3.135614e-007	9.915682e+000
3.283391e-007	9.915682e+000
3.438132e-007	9.915682e+000
3.600166e-007	9.915682e+000
3.769837e-007	9.915682e+000
3.947504e-007	9.915682e+000
4.133544e-007	9.915682e+000
4.328352e-007	9.915682e+000
4.532341e-007	9.915682e+000
4.745944e-007	9.915682e+000
4.969613e-007	9.915682e+000
5.203823e-007	9.915682e+000
5.449072e-007	9.915682e+000
5.705879e-007	9.915682e+000
5.974789e-007	9.915682e+000
6.256372e-007	9.915682e+000
