V(out)	I(R_load)
3.133833e-016	8.631293e+000
3.281526e-016	8.631293e+000
3.436180e-016	8.631293e+000
3.598122e-016	8.631293e+000
3.767696e-016	8.631293e+000
3.945262e-016	8.631293e+000
4.131197e-016	8.631293e+000
4.325894e-016	8.631293e+000
4.529767e-016	8.631293e+000
4.743248e-016	8.631293e+000
4.966791e-016	8.631293e+000
5.200869e-016	8.631293e+000
5.445978e-016	8.631293e+000
5.702639e-016	8.631293e+000
5.971396e-016	8.631293e+000
6.252819e-016	8.631293e+000
6.547506e-016	8.631293e+000
6.856080e-016	8.631293e+000
7.179197e-016	8.631293e+000
7.517542e-016	8.631293e+000
7.871833e-016	8.631293e+000
8.242821e-016	8.631293e+000
8.631293e-016	8.631293e+000
9.038073e-016	8.631293e+000
9.464025e-016	8.631293e+000
9.910050e-016	8.631293e+000
1.037710e-015	8.631293e+000
1.086615e-015	8.631293e+000
1.137826e-015	8.631293e+000
1.191450e-015	8.631293e+000
1.247601e-015	8.631293e+000
1.306399e-015	8.631293e+000
1.367968e-015	8.631293e+000
1.432438e-015	8.631293e+000
1.499947e-015	8.631293e+000
1.570637e-015	8.631293e+000
1.644659e-015	8.631293e+000
1.722169e-015	8.631293e+000
1.803333e-015	8.631293e+000
1.888321e-015	8.631293e+000
1.977315e-015	8.631293e+000
2.070503e-015	8.631293e+000
2.168083e-015	8.631293e+000
2.270262e-015	8.631293e+000
2.377256e-015	8.631293e+000
2.489292e-015	8.631293e+000
2.606609e-015	8.631293e+000
2.729455e-015	8.631293e+000
2.858090e-015	8.631293e+000
2.992787e-015	8.631293e+000
3.133833e-015	8.631293e+000
3.281526e-015	8.631293e+000
3.436180e-015	8.631293e+000
3.598122e-015	8.631293e+000
3.767696e-015	8.631293e+000
3.945262e-015	8.631293e+000
4.131197e-015	8.631293e+000
4.325894e-015	8.631293e+000
4.529767e-015	8.631293e+000
4.743249e-015	8.631293e+000
4.966791e-015	8.631293e+000
5.200869e-015	8.631293e+000
5.445978e-015	8.631293e+000
5.702639e-015	8.631293e+000
5.971396e-015	8.631293e+000
6.252819e-015	8.631293e+000
6.547506e-015	8.631293e+000
6.856080e-015	8.631293e+000
7.179197e-015	8.631293e+000
7.517543e-015	8.631293e+000
7.871833e-015	8.631293e+000
8.242822e-015	8.631293e+000
8.631294e-015	8.631293e+000
9.038074e-015	8.631293e+000
9.464025e-015	8.631293e+000
9.910051e-015	8.631293e+000
1.037710e-014	8.631293e+000
1.086615e-014	8.631293e+000
1.137826e-014	8.631293e+000
1.191450e-014	8.631293e+000
1.247602e-014	8.631293e+000
1.306399e-014	8.631293e+000
1.367968e-014	8.631293e+000
1.432438e-014	8.631293e+000
1.499947e-014	8.631293e+000
1.570637e-014	8.631293e+000
1.644659e-014	8.631293e+000
1.722169e-014	8.631293e+000
1.803333e-014	8.631293e+000
1.888321e-014	8.631293e+000
1.977315e-014	8.631293e+000
2.070503e-014	8.631293e+000
2.168083e-014	8.631293e+000
2.270262e-014	8.631293e+000
2.377256e-014	8.631293e+000
2.489292e-014	8.631293e+000
2.606609e-014	8.631293e+000
2.729455e-014	8.631293e+000
2.858090e-014	8.631293e+000
2.992788e-014	8.631293e+000
3.133833e-014	8.631293e+000
3.281526e-014	8.631293e+000
3.436180e-014	8.631293e+000
3.598122e-014	8.631293e+000
3.767696e-014	8.631293e+000
3.945262e-014	8.631293e+000
4.131197e-014	8.631293e+000
4.325894e-014	8.631293e+000
4.529767e-014	8.631293e+000
4.743249e-014	8.631293e+000
4.966791e-014	8.631293e+000
5.200869e-014	8.631293e+000
5.445978e-014	8.631293e+000
5.702639e-014	8.631293e+000
5.971396e-014	8.631293e+000
6.252820e-014	8.631293e+000
6.547506e-014	8.631293e+000
6.856080e-014	8.631293e+000
7.179197e-014	8.631293e+000
7.517542e-014	8.631293e+000
7.871833e-014	8.631293e+000
8.242821e-014	8.631293e+000
8.631294e-014	8.631293e+000
9.038074e-014	8.631293e+000
9.464025e-014	8.631293e+000
9.910051e-014	8.631293e+000
1.037710e-013	8.631293e+000
1.086615e-013	8.631293e+000
1.137826e-013	8.631293e+000
1.191450e-013	8.631293e+000
1.247601e-013	8.631293e+000
1.306399e-013	8.631293e+000
1.367968e-013	8.631293e+000
1.432438e-013	8.631293e+000
1.499947e-013	8.631293e+000
1.570637e-013	8.631293e+000
1.644659e-013	8.631293e+000
1.722169e-013	8.631293e+000
1.803333e-013	8.631293e+000
1.888321e-013	8.631293e+000
1.977315e-013	8.631293e+000
2.070503e-013	8.631293e+000
2.168083e-013	8.631293e+000
2.270261e-013	8.631293e+000
2.377256e-013	8.631293e+000
2.489292e-013	8.631293e+000
2.606609e-013	8.631293e+000
2.729455e-013	8.631293e+000
2.858090e-013	8.631293e+000
2.992787e-013	8.631293e+000
3.133833e-013	8.631293e+000
3.281526e-013	8.631293e+000
3.436180e-013	8.631293e+000
3.598122e-013	8.631293e+000
3.767696e-013	8.631293e+000
3.945262e-013	8.631293e+000
4.131197e-013	8.631293e+000
4.325894e-013	8.631293e+000
4.529767e-013	8.631293e+000
4.743248e-013	8.631293e+000
4.966791e-013	8.631293e+000
5.200868e-013	8.631293e+000
5.445978e-013	8.631293e+000
5.702639e-013	8.631293e+000
5.971396e-013	8.631293e+000
6.252819e-013	8.631293e+000
6.547506e-013	8.631293e+000
6.856080e-013	8.631293e+000
7.179197e-013	8.631293e+000
7.517542e-013	8.631293e+000
7.871833e-013	8.631293e+000
8.242821e-013	8.631293e+000
8.631293e-013	8.631293e+000
9.038074e-013	8.631293e+000
9.464025e-013	8.631293e+000
9.910051e-013	8.631293e+000
1.037710e-012	8.631293e+000
1.086615e-012	8.631293e+000
1.137826e-012	8.631293e+000
1.191450e-012	8.631293e+000
1.247602e-012	8.631293e+000
1.306399e-012	8.631293e+000
1.367968e-012	8.631293e+000
1.432438e-012	8.631293e+000
1.499947e-012	8.631293e+000
1.570637e-012	8.631293e+000
1.644659e-012	8.631293e+000
1.722169e-012	8.631293e+000
1.803333e-012	8.631293e+000
1.888321e-012	8.631293e+000
1.977315e-012	8.631293e+000
2.070503e-012	8.631293e+000
2.168083e-012	8.631293e+000
2.270261e-012	8.631293e+000
2.377256e-012	8.631293e+000
2.489292e-012	8.631293e+000
2.606609e-012	8.631293e+000
2.729455e-012	8.631293e+000
2.858090e-012	8.631293e+000
2.992787e-012	8.631293e+000
3.133833e-012	8.631293e+000
3.281526e-012	8.631293e+000
3.436180e-012	8.631293e+000
3.598122e-012	8.631293e+000
3.767696e-012	8.631293e+000
3.945263e-012	8.631293e+000
4.131197e-012	8.631293e+000
4.325894e-012	8.631293e+000
4.529767e-012	8.631293e+000
4.743249e-012	8.631293e+000
4.966791e-012	8.631293e+000
5.200869e-012	8.631293e+000
5.445978e-012	8.631293e+000
5.702639e-012	8.631293e+000
5.971396e-012	8.631293e+000
6.252819e-012	8.631293e+000
6.547506e-012	8.631293e+000
6.856080e-012	8.631293e+000
7.179197e-012	8.631293e+000
7.517542e-012	8.631293e+000
7.871833e-012	8.631293e+000
8.242821e-012	8.631293e+000
8.631294e-012	8.631293e+000
9.038074e-012	8.631293e+000
9.464025e-012	8.631293e+000
9.910051e-012	8.631293e+000
1.037710e-011	8.631293e+000
1.086615e-011	8.631293e+000
1.137826e-011	8.631293e+000
1.191450e-011	8.631293e+000
1.247602e-011	8.631293e+000
1.306399e-011	8.631293e+000
1.367968e-011	8.631293e+000
1.432438e-011	8.631293e+000
1.499947e-011	8.631293e+000
1.570637e-011	8.631293e+000
1.644659e-011	8.631293e+000
1.722169e-011	8.631293e+000
1.803333e-011	8.631293e+000
1.888321e-011	8.631293e+000
1.977315e-011	8.631293e+000
2.070503e-011	8.631293e+000
2.168083e-011	8.631293e+000
2.270262e-011	8.631293e+000
2.377256e-011	8.631293e+000
2.489292e-011	8.631293e+000
2.606609e-011	8.631293e+000
2.729455e-011	8.631293e+000
2.858090e-011	8.631293e+000
2.992788e-011	8.631293e+000
3.133833e-011	8.631293e+000
3.281526e-011	8.631293e+000
3.436180e-011	8.631293e+000
3.598122e-011	8.631293e+000
3.767696e-011	8.631293e+000
3.945262e-011	8.631293e+000
4.131197e-011	8.631293e+000
4.325894e-011	8.631293e+000
4.529767e-011	8.631293e+000
4.743249e-011	8.631293e+000
4.966791e-011	8.631293e+000
5.200869e-011	8.631293e+000
5.445978e-011	8.631293e+000
5.702639e-011	8.631293e+000
5.971396e-011	8.631293e+000
6.252819e-011	8.631293e+000
6.547506e-011	8.631293e+000
6.856080e-011	8.631293e+000
7.179198e-011	8.631293e+000
7.517542e-011	8.631293e+000
7.871833e-011	8.631293e+000
8.242821e-011	8.631293e+000
8.631294e-011	8.631293e+000
9.038074e-011	8.631293e+000
9.464025e-011	8.631293e+000
9.910051e-011	8.631293e+000
1.037710e-010	8.631293e+000
1.086615e-010	8.631293e+000
1.137826e-010	8.631293e+000
1.191450e-010	8.631293e+000
1.247601e-010	8.631293e+000
1.306399e-010	8.631293e+000
1.367968e-010	8.631293e+000
1.432438e-010	8.631293e+000
1.499947e-010	8.631293e+000
1.570637e-010	8.631293e+000
1.644659e-010	8.631293e+000
1.722169e-010	8.631293e+000
1.803333e-010	8.631293e+000
1.888321e-010	8.631293e+000
1.977315e-010	8.631293e+000
2.070503e-010	8.631293e+000
2.168083e-010	8.631293e+000
2.270261e-010	8.631293e+000
2.377256e-010	8.631293e+000
2.489292e-010	8.631293e+000
2.606609e-010	8.631293e+000
2.729455e-010	8.631293e+000
2.858090e-010	8.631293e+000
2.992787e-010	8.631293e+000
3.133833e-010	8.631293e+000
3.281526e-010	8.631293e+000
3.436180e-010	8.631293e+000
3.598122e-010	8.631293e+000
3.767696e-010	8.631293e+000
3.945262e-010	8.631293e+000
4.131197e-010	8.631293e+000
4.325894e-010	8.631293e+000
4.529767e-010	8.631293e+000
4.743249e-010	8.631293e+000
4.966791e-010	8.631293e+000
5.200869e-010	8.631293e+000
5.445978e-010	8.631293e+000
5.702639e-010	8.631293e+000
5.971396e-010	8.631293e+000
6.252819e-010	8.631293e+000
6.547506e-010	8.631293e+000
6.856080e-010	8.631293e+000
7.179197e-010	8.631293e+000
7.517542e-010	8.631293e+000
7.871833e-010	8.631293e+000
8.242821e-010	8.631293e+000
8.631293e-010	8.631293e+000
9.038074e-010	8.631293e+000
9.464025e-010	8.631293e+000
9.910051e-010	8.631293e+000
1.037710e-009	8.631293e+000
1.086615e-009	8.631293e+000
1.137826e-009	8.631293e+000
1.191450e-009	8.631293e+000
1.247601e-009	8.631293e+000
1.306399e-009	8.631293e+000
1.367968e-009	8.631293e+000
1.432438e-009	8.631293e+000
1.499947e-009	8.631293e+000
1.570637e-009	8.631293e+000
1.644659e-009	8.631293e+000
1.722170e-009	8.631293e+000
1.803333e-009	8.631293e+000
1.888321e-009	8.631293e+000
1.977315e-009	8.631293e+000
2.070503e-009	8.631293e+000
2.168083e-009	8.631293e+000
2.270262e-009	8.631293e+000
2.377256e-009	8.631293e+000
2.489292e-009	8.631293e+000
2.606609e-009	8.631293e+000
2.729455e-009	8.631293e+000
2.858090e-009	8.631293e+000
2.992788e-009	8.631293e+000
3.133833e-009	8.631293e+000
3.281526e-009	8.631293e+000
3.436180e-009	8.631293e+000
3.598122e-009	8.631293e+000
3.767696e-009	8.631293e+000
3.945262e-009	8.631293e+000
4.131197e-009	8.631293e+000
4.325894e-009	8.631293e+000
4.529767e-009	8.631293e+000
4.743248e-009	8.631293e+000
4.966791e-009	8.631293e+000
5.200869e-009	8.631293e+000
5.445978e-009	8.631293e+000
5.702639e-009	8.631293e+000
5.971396e-009	8.631293e+000
6.252820e-009	8.631293e+000
6.547506e-009	8.631293e+000
6.856080e-009	8.631293e+000
7.179197e-009	8.631293e+000
7.517542e-009	8.631293e+000
7.871833e-009	8.631293e+000
8.242822e-009	8.631293e+000
8.631294e-009	8.631293e+000
9.038073e-009	8.631293e+000
9.464025e-009	8.631293e+000
9.910051e-009	8.631293e+000
1.037710e-008	8.631293e+000
1.086616e-008	8.631293e+000
1.137826e-008	8.631293e+000
1.191450e-008	8.631293e+000
1.247601e-008	8.631293e+000
1.306399e-008	8.631293e+000
1.367968e-008	8.631293e+000
1.432438e-008	8.631293e+000
1.499947e-008	8.631293e+000
1.570637e-008	8.631293e+000
1.644659e-008	8.631293e+000
1.722169e-008	8.631293e+000
1.803333e-008	8.631293e+000
1.888321e-008	8.631293e+000
1.977315e-008	8.631293e+000
2.070503e-008	8.631293e+000
2.168083e-008	8.631293e+000
2.270261e-008	8.631293e+000
2.377256e-008	8.631293e+000
2.489292e-008	8.631293e+000
2.606609e-008	8.631293e+000
2.729455e-008	8.631293e+000
2.858090e-008	8.631293e+000
2.992788e-008	8.631293e+000
3.133833e-008	8.631293e+000
3.281526e-008	8.631293e+000
3.436180e-008	8.631293e+000
3.598122e-008	8.631293e+000
3.767696e-008	8.631293e+000
3.945262e-008	8.631293e+000
4.131197e-008	8.631293e+000
4.325894e-008	8.631293e+000
4.529767e-008	8.631293e+000
4.743249e-008	8.631293e+000
4.966791e-008	8.631293e+000
5.200869e-008	8.631293e+000
5.445978e-008	8.631293e+000
5.702639e-008	8.631293e+000
5.971396e-008	8.631293e+000
6.252819e-008	8.631293e+000
6.547506e-008	8.631293e+000
6.856080e-008	8.631293e+000
7.179197e-008	8.631293e+000
7.517542e-008	8.631293e+000
7.871833e-008	8.631293e+000
8.242822e-008	8.631293e+000
8.631294e-008	8.631293e+000
9.038074e-008	8.631293e+000
9.464025e-008	8.631293e+000
9.910051e-008	8.631293e+000
1.037710e-007	8.631293e+000
1.086615e-007	8.631293e+000
1.137826e-007	8.631293e+000
1.191450e-007	8.631293e+000
1.247601e-007	8.631293e+000
1.306399e-007	8.631293e+000
1.367968e-007	8.631293e+000
1.432438e-007	8.631293e+000
1.499947e-007	8.631293e+000
1.570637e-007	8.631293e+000
1.644659e-007	8.631293e+000
1.722169e-007	8.631293e+000
1.803333e-007	8.631293e+000
1.888321e-007	8.631293e+000
1.977315e-007	8.631293e+000
2.070503e-007	8.631293e+000
2.168083e-007	8.631293e+000
2.270261e-007	8.631293e+000
2.377256e-007	8.631293e+000
2.489292e-007	8.631293e+000
2.606609e-007	8.631293e+000
2.729455e-007	8.631293e+000
2.858090e-007	8.631293e+000
2.992788e-007	8.631293e+000
3.133833e-007	8.631293e+000
3.281526e-007	8.631293e+000
3.436180e-007	8.631293e+000
3.598122e-007	8.631293e+000
3.767696e-007	8.631293e+000
3.945262e-007	8.631293e+000
4.131197e-007	8.631293e+000
4.325894e-007	8.631293e+000
4.529767e-007	8.631293e+000
4.743248e-007	8.631293e+000
4.966791e-007	8.631293e+000
5.200869e-007	8.631293e+000
5.445978e-007	8.631293e+000
5.702639e-007	8.631293e+000
5.971396e-007	8.631293e+000
6.252819e-007	8.631293e+000
6.547506e-007	8.631293e+000
6.856080e-007	8.631293e+000
7.179197e-007	8.631293e+000
7.517542e-007	8.631293e+000
7.871833e-007	8.631293e+000
8.242821e-007	8.631293e+000
8.631293e-007	8.631293e+000
9.038073e-007	8.631293e+000
9.464025e-007	8.631293e+000
9.910051e-007	8.631293e+000
1.037710e-006	8.631293e+000
1.086615e-006	8.631293e+000
1.137826e-006	8.631293e+000
1.191450e-006	8.631293e+000
1.247602e-006	8.631293e+000
1.306399e-006	8.631293e+000
1.367968e-006	8.631293e+000
1.432438e-006	8.631293e+000
1.499947e-006	8.631293e+000
1.570637e-006	8.631293e+000
1.644659e-006	8.631293e+000
1.722169e-006	8.631293e+000
1.803333e-006	8.631293e+000
1.888321e-006	8.631293e+000
1.977315e-006	8.631293e+000
2.070503e-006	8.631293e+000
2.168083e-006	8.631293e+000
2.270261e-006	8.631293e+000
2.377255e-006	8.631293e+000
2.489292e-006	8.631293e+000
2.606609e-006	8.631293e+000
2.729455e-006	8.631293e+000
2.858090e-006	8.631293e+000
2.992787e-006	8.631293e+000
3.133833e-006	8.631293e+000
3.281526e-006	8.631293e+000
3.436180e-006	8.631293e+000
3.598122e-006	8.631293e+000
3.767696e-006	8.631293e+000
3.945262e-006	8.631293e+000
4.131196e-006	8.631293e+000
4.325894e-006	8.631293e+000
4.529767e-006	8.631293e+000
4.743248e-006	8.631293e+000
4.966791e-006	8.631293e+000
5.200868e-006	8.631292e+000
5.445977e-006	8.631292e+000
5.702639e-006	8.631292e+000
5.971396e-006	8.631292e+000
6.252819e-006	8.631292e+000
6.547505e-006	8.631292e+000
6.856079e-006	8.631292e+000
7.179196e-006	8.631292e+000
7.517542e-006	8.631292e+000
7.871832e-006	8.631292e+000
8.242821e-006	8.631292e+000
8.631292e-006	8.631292e+000
9.038073e-006	8.631292e+000
9.464024e-006	8.631292e+000
9.910049e-006	8.631292e+000
1.037710e-005	8.631292e+000
1.086615e-005	8.631292e+000
1.137826e-005	8.631292e+000
1.191450e-005	8.631292e+000
1.247601e-005	8.631291e+000
1.306399e-005	8.631291e+000
1.367968e-005	8.631291e+000
1.432438e-005	8.631291e+000
1.499947e-005	8.631291e+000
1.570637e-005	8.631291e+000
1.644659e-005	8.631291e+000
1.722169e-005	8.631291e+000
1.803332e-005	8.631291e+000
1.888321e-005	8.631291e+000
1.977314e-005	8.631290e+000
2.070502e-005	8.631290e+000
2.168082e-005	8.631290e+000
2.270261e-005	8.631290e+000
2.377255e-005	8.631290e+000
2.489291e-005	8.631290e+000
2.606608e-005	8.631290e+000
2.729453e-005	8.631289e+000
2.858089e-005	8.631289e+000
2.992786e-005	8.631289e+000
3.133832e-005	8.631289e+000
3.281525e-005	8.631289e+000
3.436178e-005	8.631289e+000
3.598120e-005	8.631289e+000
3.767694e-005	8.631289e+000
3.945260e-005	8.631289e+000
4.131194e-005	8.631288e+000
4.325891e-005	8.631288e+000
4.529764e-005	8.631288e+000
4.743245e-005	8.631288e+000
4.966787e-005	8.631287e+000
5.200864e-005	8.631287e+000
5.445974e-005	8.631287e+000
5.702634e-005	8.631286e+000
5.971390e-005	8.631286e+000
6.252813e-005	8.631285e+000
6.547499e-005	8.631285e+000
6.856073e-005	8.631285e+000
7.179189e-005	8.631284e+000
7.517533e-005	8.631284e+000
7.871824e-005	8.631283e+000
8.242811e-005	8.631283e+000
8.631282e-005	8.631282e+000
9.038061e-005	8.631281e+000
9.464011e-005	8.631281e+000
9.910035e-005	8.631280e+000
1.037708e-004	8.631280e+000
1.086614e-004	8.631279e+000
1.137824e-004	8.631278e+000
1.191448e-004	8.631277e+000
1.247599e-004	8.631277e+000
1.306396e-004	8.631276e+000
1.367965e-004	8.631275e+000
1.432435e-004	8.631274e+000
1.499943e-004	8.631273e+000
1.570633e-004	8.631272e+000
1.644655e-004	8.631271e+000
1.722165e-004	8.631270e+000
1.803328e-004	8.631269e+000
1.888316e-004	8.631268e+000
1.977309e-004	8.631267e+000
2.070496e-004	8.631266e+000
2.168076e-004	8.631265e+000
2.270253e-004	8.631263e+000
2.377247e-004	8.631262e+000
2.489283e-004	8.631260e+000
2.606598e-004	8.631258e+000
2.729443e-004	8.631257e+000
2.858077e-004	8.631255e+000
2.992774e-004	8.631253e+000
3.133818e-004	8.631251e+000
3.281510e-004	8.631249e+000
3.436161e-004	8.631248e+000
3.598102e-004	8.631245e+000
3.767674e-004	8.631243e+000
3.945238e-004	8.631240e+000
4.131170e-004	8.631238e+000
4.325865e-004	8.631235e+000
4.529735e-004	8.631232e+000
4.743213e-004	8.631229e+000
4.966753e-004	8.631227e+000
5.200827e-004	8.631224e+000
5.445931e-004	8.631220e+000
5.702588e-004	8.631217e+000
5.971341e-004	8.631213e+000
6.252758e-004	8.631209e+000
6.547439e-004	8.631206e+000
6.856007e-004	8.631201e+000
7.179117e-004	8.631197e+000
7.517454e-004	8.631192e+000
7.871736e-004	8.631187e+000
8.242715e-004	8.631183e+000
8.631177e-004	8.631177e+000
9.037946e-004	8.631171e+000
9.463885e-004	8.631166e+000
9.909897e-004	8.631160e+000
1.037693e-003	8.631153e+000
1.086597e-003	8.631146e+000
1.137806e-003	8.631140e+000
1.191428e-003	8.631133e+000
1.247577e-003	8.631125e+000
1.306372e-003	8.631117e+000
1.367939e-003	8.631109e+000
1.432406e-003	8.631101e+000
1.499912e-003	8.631091e+000
1.570599e-003	8.631082e+000
1.644617e-003	8.631072e+000
1.722123e-003	8.631062e+000
1.803282e-003	8.631050e+000
1.888265e-003	8.631039e+000
1.977254e-003	8.631026e+000
2.070436e-003	8.631014e+000
2.168010e-003	8.631001e+000
2.270181e-003	8.630987e+000
2.377167e-003	8.630973e+000
2.489195e-003	8.630958e+000
2.606503e-003	8.630941e+000
2.729338e-003	8.630925e+000
2.857962e-003	8.630908e+000
2.992647e-003	8.630890e+000
3.133680e-003	8.630871e+000
3.281358e-003	8.630851e+000
3.435995e-003	8.630830e+000
3.597920e-003	8.630808e+000
3.767474e-003	8.630785e+000
3.945019e-003	8.630761e+000
4.130930e-003	8.630736e+000
4.325602e-003	8.630710e+000
4.529446e-003	8.630682e+000
4.742897e-003	8.630653e+000
4.966405e-003	8.630624e+000
5.200446e-003	8.630591e+000
5.445514e-003	8.630559e+000
5.702130e-003	8.630524e+000
5.970839e-003	8.630487e+000
6.252208e-003	8.630450e+000
6.546835e-003	8.630410e+000
6.855345e-003	8.630368e+000
7.178391e-003	8.630325e+000
7.516659e-003	8.630280e+000
7.870864e-003	8.630232e+000
8.241760e-003	8.630181e+000
8.630129e-003	8.630129e+000
9.036797e-003	8.630075e+000
9.462625e-003	8.630016e+000
9.908516e-003	8.629956e+000
1.037541e-002	8.629893e+000
1.086431e-002	8.629827e+000
1.137624e-002	8.629758e+000
1.191228e-002	8.629686e+000
1.247358e-002	8.629610e+000
1.306132e-002	8.629531e+000
1.367675e-002	8.629448e+000
1.432117e-002	8.629361e+000
1.499595e-002	8.629270e+000
1.570252e-002	8.629174e+000
1.644236e-002	8.629074e+000
1.721706e-002	8.628970e+000
1.802824e-002	8.628860e+000
1.887764e-002	8.628746e+000
1.976704e-002	8.628626e+000
2.069833e-002	8.628500e+000
2.167348e-002	8.628368e+000
2.269456e-002	8.628230e+000
2.376372e-002	8.628086e+000
