V(out)	power output	
1.380292e-017	1.3801997e-16	
1.445343e-017	1.44524663e-16	
1.513460e-017	1.51335886e-16	
1.584788e-017	1.58468283e-16	
1.659476e-017	1.65936505e-16	
1.737685e-017	1.73756876e-16	
1.819580e-017	1.81945874e-16	
1.905334e-017	1.90520741e-16	
1.995129e-017	1.99499635e-16	
2.089157e-017	2.08901779e-16	
2.187616e-017	2.1874701e-16	
2.290715e-017	2.29056227e-16	
2.398673e-017	2.39851253e-16	
2.511719e-017	2.51155125e-16	
2.630093e-017	2.629918e-16	
2.754045e-017	2.75386145e-16	
2.883839e-017	2.88364711e-16	
3.019751e-017	3.0195496e-16	
3.162067e-017	3.16185579e-16	
3.311091e-017	3.31087082e-16	
3.467137e-017	3.46690594e-16	
3.630539e-017	3.63029684e-16	
3.801641e-017	3.80138681e-16	
3.980806e-017	3.98054051e-16	
4.168416e-017	4.16813788e-16	
4.364867e-017	4.36457558e-16	
4.570577e-017	4.5702717e-16	
4.785982e-017	4.78566261e-16	
5.011538e-017	5.01120451e-16	
5.247725e-017	5.24737498e-16	
5.495043e-017	5.494676e-16	
5.754016e-017	5.75363242e-16	
6.025194e-017	6.024792e-16	
6.309153e-017	6.30873303e-16	
6.606494e-017	6.6060536e-16	
6.917848e-017	6.91738692e-16	
7.243877e-017	7.24339362e-16	
7.585270e-017	7.5847649e-16	
7.942753e-017	7.94222397e-16	
8.317083e-017	8.31652914e-16	
8.709056e-017	8.70847536e-16	
9.119501e-017	9.11889262e-16	
9.549289e-017	9.54865218e-16	
9.999334e-017	9.99866794e-16	
1.047059e-016	1.0469898e-15	
1.096405e-016	1.09633191e-15	
1.148077e-016	1.14800082e-15	
1.202184e-016	1.20210336e-15	
1.258842e-016	1.25875851e-15	
1.318169e-016	1.31808073e-15	
1.380292e-016	1.3801997e-15	
1.445343e-016	1.44524663e-15	
1.513460e-016	1.51335886e-15	
1.584788e-016	1.58468283e-15	
1.659476e-016	1.65936505e-15	
1.737685e-016	1.73756876e-15	
1.819580e-016	1.81945874e-15	
1.905334e-016	1.90520741e-15	
1.995129e-016	1.99499635e-15	
2.089157e-016	2.08901779e-15	
2.187616e-016	2.1874701e-15	
2.290715e-016	2.29056227e-15	
2.398673e-016	2.39851253e-15	
2.511719e-016	2.51155125e-15	
2.630093e-016	2.629918e-15	
2.754045e-016	2.75386145e-15	
2.883839e-016	2.88364711e-15	
3.019751e-016	3.0195496e-15	
3.162067e-016	3.16185579e-15	
3.311091e-016	3.31087082e-15	
3.467137e-016	3.46690594e-15	
3.630539e-016	3.63029684e-15	
3.801641e-016	3.80138681e-15	
3.980807e-016	3.98054204e-15	
4.168416e-016	4.16813788e-15	
4.364867e-016	4.36457558e-15	
4.570578e-016	4.57027322e-15	
4.785982e-016	4.78566261e-15	
5.011538e-016	5.01120451e-15	
5.247725e-016	5.24737498e-15	
5.495043e-016	5.494676e-15	
5.754016e-016	5.75363242e-15	
6.025194e-016	6.024792e-15	
6.309153e-016	6.30873303e-15	
6.606494e-016	6.6060536e-15	
6.917849e-016	6.91738843e-15	
7.243877e-016	7.24339362e-15	
7.585271e-016	7.5847649e-15	
7.942753e-016	7.94222397e-15	
8.317084e-016	8.31652914e-15	
8.709056e-016	8.70847536e-15	
9.119501e-016	9.11889262e-15	
9.549290e-016	9.5486537e-15	
9.999334e-016	9.99866794e-15	
1.047059e-015	1.0469898e-14	
1.096405e-015	1.09633191e-14	
1.148077e-015	1.14800082e-14	
1.202184e-015	1.20210336e-14	
1.258842e-015	1.25875851e-14	
1.318169e-015	1.31808073e-14	
1.380292e-015	1.3801997e-14	
1.445343e-015	1.44524663e-14	
1.513460e-015	1.51335886e-14	
1.584788e-015	1.58468283e-14	
1.659476e-015	1.65936505e-14	
1.737685e-015	1.73756876e-14	
1.819580e-015	1.81945874e-14	
1.905334e-015	1.90520741e-14	
1.995129e-015	1.99499635e-14	
2.089157e-015	2.08901779e-14	
2.187616e-015	2.1874701e-14	
2.290715e-015	2.29056227e-14	
2.398673e-015	2.39851253e-14	
2.511719e-015	2.51155125e-14	
2.630093e-015	2.629918e-14	
2.754045e-015	2.75386145e-14	
2.883839e-015	2.88364711e-14	
3.019751e-015	3.0195496e-14	
3.162067e-015	3.16185579e-14	
3.311091e-015	3.31087082e-14	
3.467138e-015	3.46690747e-14	
3.630539e-015	3.63029684e-14	
3.801641e-015	3.80138681e-14	
3.980806e-015	3.98054051e-14	
4.168416e-015	4.16813788e-14	
4.364868e-015	4.3645771e-14	
4.570578e-015	4.57027322e-14	
4.785982e-015	4.78566261e-14	
5.011538e-015	5.01120451e-14	
5.247725e-015	5.24737498e-14	
5.495042e-015	5.494676e-14	
5.754016e-015	5.75363242e-14	
6.025194e-015	6.024792e-14	
6.309153e-015	6.30873303e-14	
6.606494e-015	6.6060536e-14	
6.917849e-015	6.91738843e-14	
7.243877e-015	7.24339362e-14	
7.585271e-015	7.5847649e-14	
7.942753e-015	7.94222397e-14	
8.317083e-015	8.31652914e-14	
8.709056e-015	8.70847536e-14	
9.119501e-015	9.11889262e-14	
9.549289e-015	9.54865218e-14	
9.999334e-015	9.99866794e-14	
1.047059e-014	1.0469898e-13	
1.096405e-014	1.09633191e-13	
1.148077e-014	1.14800082e-13	
1.202184e-014	1.20210336e-13	
1.258842e-014	1.25875851e-13	
1.318169e-014	1.31808073e-13	
1.380292e-014	1.3801997e-13	
1.445343e-014	1.44524663e-13	
1.513460e-014	1.51335886e-13	
1.584788e-014	1.58468283e-13	
1.659476e-014	1.65936505e-13	
1.737685e-014	1.73756876e-13	
1.819580e-014	1.81945874e-13	
1.905334e-014	1.90520741e-13	
1.995129e-014	1.99499635e-13	
2.089157e-014	2.08901779e-13	
2.187616e-014	2.1874701e-13	
2.290715e-014	2.29056227e-13	
2.398673e-014	2.39851253e-13	
2.511719e-014	2.51155125e-13	
2.630093e-014	2.629918e-13	
2.754045e-014	2.75386145e-13	
2.883839e-014	2.88364711e-13	
3.019750e-014	3.01954808e-13	
3.162067e-014	3.16185579e-13	
3.311091e-014	3.31087082e-13	
3.467138e-014	3.46690747e-13	
3.630539e-014	3.63029684e-13	
3.801641e-014	3.80138681e-13	
3.980807e-014	3.98054204e-13	
4.168416e-014	4.16813788e-13	
4.364868e-014	4.3645771e-13	
4.570577e-014	4.5702717e-13	
4.785982e-014	4.78566261e-13	
5.011539e-014	5.01120451e-13	
5.247725e-014	5.24737498e-13	
5.495043e-014	5.494676e-13	
5.754016e-014	5.75363242e-13	
6.025195e-014	6.02479353e-13	
6.309153e-014	6.30873303e-13	
6.606494e-014	6.6060536e-13	
6.917849e-014	6.91738843e-13	
7.243877e-014	7.24339362e-13	
7.585270e-014	7.5847649e-13	
7.942753e-014	7.94222397e-13	
8.317084e-014	8.31652914e-13	
8.709056e-014	8.70847536e-13	
9.119501e-014	9.11889262e-13	
9.549290e-014	9.5486537e-13	
9.999334e-014	9.99866794e-13	
1.047059e-013	1.0469898e-12	
1.096405e-013	1.09633191e-12	
1.148077e-013	1.14800082e-12	
1.202184e-013	1.20210336e-12	
1.258842e-013	1.25875851e-12	
1.318169e-013	1.31808073e-12	
1.380292e-013	1.3801997e-12	
1.445343e-013	1.44524663e-12	
1.513460e-013	1.51335886e-12	
1.584788e-013	1.58468283e-12	
1.659476e-013	1.65936505e-12	
1.737685e-013	1.73756876e-12	
1.819580e-013	1.81945874e-12	
1.905334e-013	1.90520741e-12	
1.995129e-013	1.99499635e-12	
2.089157e-013	2.08901779e-12	
2.187616e-013	2.1874701e-12	
2.290715e-013	2.29056227e-12	
2.398673e-013	2.39851253e-12	
2.511719e-013	2.51155125e-12	
2.630093e-013	2.629918e-12	
2.754045e-013	2.75386145e-12	
2.883839e-013	2.88364711e-12	
3.019751e-013	3.0195496e-12	
3.162067e-013	3.16185579e-12	
3.311091e-013	3.31087082e-12	
3.467138e-013	3.46690747e-12	
3.630539e-013	3.63029684e-12	
3.801641e-013	3.80138681e-12	
3.980807e-013	3.98054204e-12	
4.168416e-013	4.16813788e-12	
4.364868e-013	4.3645771e-12	
4.570577e-013	4.5702717e-12	
4.785982e-013	4.78566261e-12	
5.011539e-013	5.01120451e-12	
5.247725e-013	5.24737498e-12	
5.495042e-013	5.494676e-12	
5.754016e-013	5.75363242e-12	
6.025194e-013	6.024792e-12	
6.309153e-013	6.30873303e-12	
6.606494e-013	6.6060536e-12	
6.917849e-013	6.91738843e-12	
7.243877e-013	7.24339362e-12	
7.585270e-013	7.5847649e-12	
7.942753e-013	7.94222397e-12	
8.317083e-013	8.31652914e-12	
8.709056e-013	8.70847536e-12	
9.119501e-013	9.11889262e-12	
9.549290e-013	9.5486537e-12	
9.999334e-013	9.99866794e-12	
1.047059e-012	1.0469898e-11	
1.096405e-012	1.09633191e-11	
1.148077e-012	1.14800082e-11	
1.202184e-012	1.20210336e-11	
1.258842e-012	1.25875851e-11	
1.318169e-012	1.31808073e-11	
1.380292e-012	1.3801997e-11	
1.445343e-012	1.44524663e-11	
1.513460e-012	1.51335886e-11	
1.584788e-012	1.58468283e-11	
1.659476e-012	1.65936505e-11	
1.737685e-012	1.73756876e-11	
1.819580e-012	1.81945874e-11	
1.905334e-012	1.90520741e-11	
1.995129e-012	1.99499635e-11	
2.089157e-012	2.08901779e-11	
2.187616e-012	2.1874701e-11	
2.290715e-012	2.29056227e-11	
2.398673e-012	2.39851253e-11	
2.511719e-012	2.51155125e-11	
2.630093e-012	2.629918e-11	
2.754045e-012	2.75386145e-11	
2.883839e-012	2.88364711e-11	
3.019750e-012	3.01954808e-11	
3.162067e-012	3.16185579e-11	
3.311091e-012	3.31087082e-11	
3.467137e-012	3.46690594e-11	
3.630539e-012	3.63029684e-11	
3.801641e-012	3.80138681e-11	
3.980807e-012	3.98054204e-11	
4.168416e-012	4.16813788e-11	
4.364867e-012	4.36457558e-11	
4.570577e-012	4.5702717e-11	
4.785982e-012	4.78566261e-11	
5.011538e-012	5.01120451e-11	
5.247725e-012	5.24737498e-11	
5.495043e-012	5.494676e-11	
5.754016e-012	5.75363242e-11	
6.025194e-012	6.024792e-11	
6.309153e-012	6.30873303e-11	
6.606494e-012	6.6060536e-11	
6.917849e-012	6.91738843e-11	
7.243877e-012	7.24339362e-11	
7.585270e-012	7.5847649e-11	
7.942753e-012	7.94222397e-11	
8.317083e-012	8.31652914e-11	
8.709055e-012	8.70847383e-11	
9.119501e-012	9.11889262e-11	
9.549289e-012	9.54865218e-11	
9.999334e-012	9.99866794e-11	
1.047059e-011	1.0469898e-10	
1.096405e-011	1.09633191e-10	
1.148077e-011	1.14800082e-10	
1.202184e-011	1.20210336e-10	
1.258842e-011	1.25875851e-10	
1.318169e-011	1.31808073e-10	
1.380292e-011	1.3801997e-10	
1.445343e-011	1.44524663e-10	
1.513460e-011	1.51335886e-10	
1.584788e-011	1.58468283e-10	
1.659476e-011	1.65936505e-10	
1.737685e-011	1.73756876e-10	
1.819580e-011	1.81945874e-10	
1.905334e-011	1.90520741e-10	
1.995129e-011	1.99499635e-10	
2.089157e-011	2.08901779e-10	
2.187616e-011	2.1874701e-10	
2.290715e-011	2.29056227e-10	
2.398673e-011	2.39851253e-10	
2.511719e-011	2.51155125e-10	
2.630093e-011	2.629918e-10	
2.754045e-011	2.75386145e-10	
2.883839e-011	2.88364711e-10	
3.019750e-011	3.01954808e-10	
3.162067e-011	3.16185579e-10	
3.311091e-011	3.31087082e-10	
3.467137e-011	3.46690594e-10	
3.630539e-011	3.63029684e-10	
3.801641e-011	3.80138681e-10	
3.980806e-011	3.98054051e-10	
4.168416e-011	4.16813788e-10	
4.364867e-011	4.36457558e-10	
4.570577e-011	4.5702717e-10	
4.785982e-011	4.78566261e-10	
5.011538e-011	5.01120451e-10	
5.247725e-011	5.24737498e-10	
5.495043e-011	5.494676e-10	
5.754016e-011	5.75363242e-10	
6.025194e-011	6.024792e-10	
6.309153e-011	6.30873303e-10	
6.606495e-011	6.60605513e-10	
6.917849e-011	6.91738843e-10	
7.243877e-011	7.24339362e-10	
7.585271e-011	7.5847649e-10	
7.942753e-011	7.94222397e-10	
8.317084e-011	8.31652914e-10	
8.709056e-011	8.70847536e-10	
9.119501e-011	9.11889262e-10	
9.549290e-011	9.5486537e-10	
9.999334e-011	9.99866794e-10	
1.047059e-010	1.0469898e-9	
1.096405e-010	1.09633191e-9	
1.148077e-010	1.14800082e-9	
1.202184e-010	1.20210336e-9	
1.258842e-010	1.25875851e-9	
1.318169e-010	1.31808073e-9	
1.380292e-010	1.3801997e-9	
1.445343e-010	1.44524663e-9	
1.513460e-010	1.51335886e-9	
1.584788e-010	1.58468283e-9	
1.659476e-010	1.65936505e-9	
1.737685e-010	1.73756876e-9	
1.819580e-010	1.81945874e-9	
1.905334e-010	1.90520741e-9	
1.995129e-010	1.99499635e-9	
2.089157e-010	2.08901779e-9	
2.187616e-010	2.1874701e-9	
2.290715e-010	2.29056227e-9	
2.398673e-010	2.39851253e-9	
2.511719e-010	2.51155125e-9	
2.630093e-010	2.629918e-9	
2.754045e-010	2.75386145e-9	
2.883839e-010	2.88364711e-9	
3.019751e-010	3.0195496e-9	
3.162067e-010	3.16185579e-9	
3.311091e-010	3.31087082e-9	
3.467137e-010	3.46690594e-9	
3.630539e-010	3.63029684e-9	
3.801641e-010	3.80138681e-9	
3.980807e-010	3.98054204e-9	
4.168416e-010	4.16813788e-9	
4.364867e-010	4.36457558e-9	
4.570577e-010	4.5702717e-9	
4.785982e-010	4.78566261e-9	
5.011538e-010	5.01120451e-9	
5.247725e-010	5.24737498e-9	
5.495043e-010	5.494676e-9	
5.754016e-010	5.75363242e-9	
6.025194e-010	6.024792e-9	
6.309153e-010	6.30873303e-9	
6.606494e-010	6.6060536e-9	
6.917849e-010	6.91738843e-9	
7.243877e-010	7.24339362e-9	
7.585270e-010	7.5847649e-9	
7.942753e-010	7.94222397e-9	
8.317084e-010	8.31652914e-9	
8.709056e-010	8.70847536e-9	
9.119501e-010	9.11889262e-9	
9.549289e-010	9.54865218e-9	
9.999334e-010	9.99866794e-9	
1.047059e-009	1.0469898e-8	
1.096405e-009	1.09633191e-8	
1.148077e-009	1.14800082e-8	
1.202184e-009	1.20210336e-8	
1.258842e-009	1.25875851e-8	
1.318169e-009	1.31808073e-8	
1.380292e-009	1.3801997e-8	
1.445344e-009	1.44524815e-8	
1.513460e-009	1.51335886e-8	
1.584788e-009	1.58468283e-8	
1.659476e-009	1.65936505e-8	
1.737685e-009	1.73756876e-8	
1.819580e-009	1.81945874e-8	
1.905334e-009	1.90520741e-8	
1.995129e-009	1.99499635e-8	
2.089157e-009	2.08901779e-8	
2.187616e-009	2.1874701e-8	
2.290715e-009	2.29056227e-8	
2.398673e-009	2.39851253e-8	
2.511719e-009	2.51155125e-8	
2.630093e-009	2.629918e-8	
2.754045e-009	2.75386145e-8	
2.883839e-009	2.88364711e-8	
3.019750e-009	3.01954808e-8	
3.162067e-009	3.16185579e-8	
3.311091e-009	3.31087082e-8	
3.467137e-009	3.46690594e-8	
3.630539e-009	3.63029684e-8	
3.801641e-009	3.80138681e-8	
3.980806e-009	3.98054051e-8	
4.168416e-009	4.16813788e-8	
4.364868e-009	4.3645771e-8	
4.570577e-009	4.5702717e-8	
4.785982e-009	4.78566261e-8	
5.011538e-009	5.01120451e-8	
5.247725e-009	5.24737498e-8	
5.495043e-009	5.494676e-8	
5.754016e-009	5.75363242e-8	
6.025195e-009	6.02479353e-8	
6.309153e-009	6.30873303e-8	
6.606494e-009	6.6060536e-8	
6.917849e-009	6.91738843e-8	
7.243877e-009	7.24339362e-8	
7.585270e-009	7.5847649e-8	
7.942753e-009	7.94222397e-8	
8.317084e-009	8.31652914e-8	
8.709056e-009	8.70847536e-8	
9.119501e-009	9.11889262e-8	
9.549289e-009	9.54865218e-8	
9.999334e-009	9.99866794e-8	
1.047059e-008	1.0469898e-7	
1.096405e-008	1.09633191e-7	
1.148077e-008	1.14800082e-7	
1.202184e-008	1.20210336e-7	
1.258842e-008	1.25875851e-7	
1.318169e-008	1.31808073e-7	
1.380292e-008	1.3801997e-7	
1.445343e-008	1.44524663e-7	
1.513460e-008	1.51335886e-7	
1.584788e-008	1.58468283e-7	
1.659476e-008	1.65936505e-7	
1.737685e-008	1.73756876e-7	
1.819580e-008	1.81945874e-7	
1.905334e-008	1.90520741e-7	
1.995129e-008	1.99499635e-7	
2.089157e-008	2.08901779e-7	
2.187616e-008	2.1874701e-7	
2.290715e-008	2.29056227e-7	
2.398673e-008	2.39851253e-7	
2.511719e-008	2.51155125e-7	
2.630093e-008	2.629918e-7	
2.754045e-008	2.75386145e-7	
2.883839e-008	2.88364711e-7	
3.019750e-008	3.01954808e-7	
3.162067e-008	3.16185579e-7	
3.311090e-008	3.3108693e-7	
3.467137e-008	3.46690594e-7	
3.630539e-008	3.63029684e-7	
3.801641e-008	3.80138681e-7	
3.980806e-008	3.98054051e-7	
4.168416e-008	4.16813788e-7	
4.364868e-008	4.3645771e-7	
4.570578e-008	4.57027322e-7	
4.785982e-008	4.78566261e-7	
5.011539e-008	5.01120451e-7	
5.247725e-008	5.24737498e-7	
5.495043e-008	5.494676e-7	
5.754016e-008	5.75363242e-7	
6.025194e-008	6.024792e-7	
6.309153e-008	6.30873303e-7	
6.606494e-008	6.6060536e-7	
6.917849e-008	6.91738843e-7	
7.243877e-008	7.24339362e-7	
7.585270e-008	7.5847649e-7	
7.942753e-008	7.94222397e-7	
8.317083e-008	8.31652914e-7	
8.709056e-008	8.70847536e-7	
9.119501e-008	9.11889262e-7	
9.549289e-008	9.54865218e-7	
9.999334e-008	9.99866794e-7	
1.047059e-007	1.0469898e-6	
1.096405e-007	1.09633191e-6	
1.148077e-007	1.14800082e-6	
1.202184e-007	1.20210336e-6	
1.258842e-007	1.25875851e-6	
1.318169e-007	1.31808073e-6	
1.380292e-007	1.3801997e-6	
1.445343e-007	1.44524663e-6	
1.513460e-007	1.51335886e-6	
1.584788e-007	1.58468283e-6	
1.659476e-007	1.65936505e-6	
1.737685e-007	1.73756876e-6	
1.819580e-007	1.81945874e-6	
1.905334e-007	1.90520741e-6	
1.995129e-007	1.99499635e-6	
2.089157e-007	2.08901779e-6	
2.187616e-007	2.1874701e-6	
2.290715e-007	2.29056227e-6	
2.398673e-007	2.39851253e-6	
2.511719e-007	2.51155125e-6	
2.630093e-007	2.629918e-6	
2.754045e-007	2.75386145e-6	
2.883839e-007	2.88364711e-6	
3.019751e-007	3.0195496e-6	
3.162067e-007	3.16185579e-6	
3.311090e-007	3.3108693e-6	
3.467138e-007	3.46690747e-6	
3.630539e-007	3.63029684e-6	
3.801641e-007	3.80138681e-6	
3.980807e-007	3.98054204e-6	
4.168416e-007	4.16813788e-6	
4.364867e-007	4.36457558e-6	
4.570577e-007	4.5702717e-6	
4.785982e-007	4.78566261e-6	
5.011539e-007	5.01120451e-6	
5.247725e-007	5.24737498e-6	
5.495043e-007	5.494676e-6	
5.754016e-007	5.75363242e-6	
6.025194e-007	6.024792e-6	
6.309153e-007	6.30873303e-6	
6.606494e-007	6.6060536e-6	
6.917849e-007	6.91738843e-6	
7.243877e-007	7.24339362e-6	
7.585271e-007	7.5847649e-6	
7.942753e-007	7.94222397e-6	
8.317083e-007	8.31652914e-6	
8.709056e-007	8.70847536e-6	
9.119501e-007	9.11889262e-6	
9.549290e-007	9.5486537e-6	
9.999334e-007	9.99866794e-6	
1.047059e-006	1.0469898e-5	
1.096405e-006	1.09633191e-5	
1.148077e-006	1.14800082e-5	
1.202184e-006	1.20210336e-5	
1.258842e-006	1.25875851e-5	
1.318169e-006	1.31808073e-5	
1.380292e-006	1.3801997e-5	
1.445344e-006	1.44524815e-5	
1.513460e-006	1.51335886e-5	
1.584788e-006	1.58468283e-5	
1.659476e-006	1.65936505e-5	
1.737685e-006	1.73756876e-5	
1.819580e-006	1.81945874e-5	
1.905334e-006	1.90520741e-5	
1.995129e-006	1.99499635e-5	
2.089157e-006	2.08901779e-5	
2.187616e-006	2.1874701e-5	
2.290715e-006	2.29056227e-5	
2.398673e-006	2.39851253e-5	
2.511719e-006	2.51155125e-5	
2.630093e-006	2.629918e-5	
2.754045e-006	2.75386145e-5	
2.883839e-006	2.88364711e-5	
3.019750e-006	3.01954808e-5	
3.162067e-006	3.16185579e-5	
3.311090e-006	3.3108693e-5	
3.467138e-006	3.46690747e-5	
3.630539e-006	3.63029684e-5	
3.801641e-006	3.80138681e-5	
3.980806e-006	3.98054051e-5	
4.168416e-006	4.16813788e-5	
4.364867e-006	4.36457558e-5	
4.570577e-006	4.5702717e-5	
4.785982e-006	4.78566261e-5	
5.011538e-006	5.01120451e-5	
5.247725e-006	5.24737498e-5	
5.495042e-006	5.494676e-5	
5.754016e-006	5.75363242e-5	
6.025195e-006	6.02479353e-5	
6.309153e-006	6.30873303e-5	
6.606494e-006	6.6060536e-5	
6.917849e-006	6.91738843e-5	
7.243877e-006	7.24339362e-5	
7.585270e-006	7.5847649e-5	
7.942753e-006	7.94222397e-5	
8.317083e-006	8.31652914e-5	
8.709056e-006	8.70847536e-5	
9.119501e-006	9.11889262e-5	
9.549290e-006	9.5486537e-5	
9.999334e-006	9.99866794e-5	
1.047059e-005	1.0469898e-4	
1.096405e-005	1.09633191e-4	
1.148077e-005	1.14800082e-4	
1.202184e-005	1.20210336e-4	
1.258842e-005	1.25875851e-4	
1.318169e-005	1.31808073e-4	
1.380292e-005	1.3801997e-4	
1.445343e-005	1.44524663e-4	
1.513460e-005	1.51335886e-4	
1.584788e-005	1.58468283e-4	
1.659476e-005	1.65936505e-4	
1.737685e-005	1.73756876e-4	
1.819580e-005	1.81945874e-4	
1.905334e-005	1.90520741e-4	
1.995129e-005	1.99499635e-4	
2.089157e-005	2.08901779e-4	
2.187616e-005	2.1874701e-4	
2.290715e-005	2.29056227e-4	
2.398673e-005	2.39851253e-4	
2.511719e-005	2.51155125e-4	
2.630093e-005	2.629918e-4	
2.754045e-005	2.75386145e-4	
2.883839e-005	2.88364711e-4	
3.019751e-005	3.0195496e-4	
3.162067e-005	3.16185579e-4	
3.311090e-005	3.3108693e-4	
3.467138e-005	3.46690747e-4	
3.630539e-005	3.63029684e-4	
3.801641e-005	3.80138681e-4	
3.980806e-005	3.98054051e-4	
4.168416e-005	4.16813788e-4	
4.364867e-005	4.36457558e-4	
4.570577e-005	4.5702717e-4	
4.785982e-005	4.78566261e-4	
5.011538e-005	5.01120451e-4	
5.247725e-005	5.24737498e-4	
5.495043e-005	5.494676e-4	
5.754016e-005	5.75363242e-4	
6.025194e-005	6.024792e-4	
6.309153e-005	6.30873303e-4	
6.606494e-005	6.6060536e-4	
6.917849e-005	6.91738843e-4	
7.243876e-005	7.24339362e-4	
7.585270e-005	7.5847649e-4	
7.942753e-005	7.94222397e-4	
8.317083e-005	8.31652914e-4	
8.709056e-005	8.70847536e-4	
9.119500e-005	9.11889262e-4	
9.549289e-005	9.54865218e-4	
9.999333e-005	9.99866641e-4	
1.047059e-004	1.0469898e-3	
1.096405e-004	1.09633191e-3	
1.148077e-004	1.14800082e-3	
1.202184e-004	1.20210336e-3	
1.258842e-004	1.25875851e-3	
1.318169e-004	1.31808073e-3	
1.380292e-004	1.3801997e-3	
1.445343e-004	1.44524663e-3	
1.513460e-004	1.51335886e-3	
1.584788e-004	1.58468283e-3	
1.659476e-004	1.65936505e-3	
1.737685e-004	1.73756876e-3	
1.819579e-004	1.81945721e-3	
1.905334e-004	1.90520741e-3	
1.995129e-004	1.99499635e-3	
2.089157e-004	2.08901779e-3	
2.187616e-004	2.1874701e-3	
2.290715e-004	2.29056227e-3	
2.398673e-004	2.39851253e-3	
2.511719e-004	2.51155125e-3	
2.630092e-004	2.62991647e-3	
2.754045e-004	2.75386145e-3	
2.883839e-004	2.88364711e-3	
3.019750e-004	3.01954762e-3	
3.162067e-004	3.16185532e-3	
3.311090e-004	3.31086879e-3	
3.467137e-004	3.46690541e-3	
3.630538e-004	3.63029477e-3	
