V(out)	power output	
2.994487e-004	2.969237e-3	
3.135613e-004	3.1091725e-3	
3.283390e-004	3.25570322e-3	
3.438131e-004	3.40914084e-3	
3.600165e-004	3.56980762e-3	
3.769836e-004	3.73804855e-3	
3.947503e-004	3.91421768e-3	
4.133543e-004	4.09868869e-3	
4.328350e-004	4.29185196e-3	
4.532340e-004	4.49412206e-3	
4.745942e-004	4.70592413e-3	
4.969611e-004	4.92770604e-3	
5.203822e-004	5.15994286e-3	
5.449070e-004	5.4031233e-3	
5.705877e-004	5.65776393e-3	
5.974786e-004	5.9244051e-3	
6.256370e-004	6.20361487e-3	
6.551223e-004	6.49598178e-3	
6.859972e-004	6.80212514e-3	
7.183272e-004	7.1226991e-3	
7.521809e-004	7.45838199e-3	
7.876302e-004	7.80988493e-3	
8.247500e-004	8.17795384e-3	
8.636192e-004	8.56336794e-3	
9.043203e-004	8.96694724e-3	
9.469396e-004	9.38954366e-3	
9.915674e-004	9.83205875e-3	
1.038298e-003	1.02954245e-2	
1.087232e-003	1.07806306e-2	
1.138472e-003	1.1288715e-2	
1.192126e-003	1.18207353e-2	
1.248309e-003	1.23778261e-2	
1.307140e-003	1.29611678e-2	
1.368744e-003	1.35720137e-2	
1.433250e-003	1.42116393e-2	
1.500797e-003	1.48814017e-2	
1.571528e-003	1.5582758e-2	
1.645592e-003	1.63171432e-2	
1.723146e-003	1.70861462e-2	
1.804355e-003	1.78913832e-2	
1.889392e-003	1.8734584e-2	
1.978436e-003	1.96175166e-2	
2.071676e-003	2.0542057e-2	
2.169311e-003	2.15101689e-2	
2.271548e-003	2.25239128e-2	
2.378602e-003	2.35854257e-2	
2.490702e-003	2.46969588e-2	
2.608085e-003	2.58608984e-2	
2.731000e-003	2.70796693e-2	
2.859708e-003	2.83558932e-2	
2.994481e-003	2.96922546e-2	
3.135607e-003	3.10916022e-2	
3.283383e-003	3.25569064e-2	
3.438124e-003	3.4091254e-2	
3.600157e-003	3.56979182e-2	
3.769827e-003	3.73803027e-2	
3.947493e-003	3.91419684e-2	
4.133531e-003	4.09866524e-2	
4.328338e-003	4.29182883e-2	
4.532326e-003	4.49409462e-2	
4.745927e-003	4.7058938e-2	
4.969595e-003	4.92767499e-2	
5.203804e-003	5.15990643e-2	
5.449051e-003	5.40308368e-2	
5.705855e-003	5.65772035e-2	
5.974763e-003	5.92435962e-2	
6.256343e-003	6.20356186e-2	
6.551194e-003	6.49592354e-2	
6.859941e-003	6.80206453e-2	
7.183238e-003	7.12263293e-2	
7.521772e-003	7.45830743e-2	
7.876260e-003	7.80980322e-2	
8.247455e-003	8.17786441e-2	
8.636143e-003	8.56327075e-2	
9.043149e-003	8.96683757e-2	
9.469336e-003	9.3894254e-2	
9.915609e-003	9.83193164e-2	
1.038291e-002	1.02952792e-1	
1.087224e-002	1.07804787e-1	
1.138463e-002	1.1288541e-1	
1.192117e-002	1.18205518e-1	
1.248299e-002	1.23776173e-1	
1.307129e-002	1.29609482e-1	
1.368731e-002	1.35717715e-1	
1.433237e-002	1.42113698e-1	
1.500783e-002	1.4881119e-1	
1.571511e-002	1.55824133e-1	
1.645574e-002	1.6316786e-1	
1.723126e-002	1.7085755e-1	
1.804333e-002	1.78909566e-1	
1.889368e-002	1.87341084e-1	
1.978410e-002	1.96169998e-1	
2.071648e-002	2.05414851e-1	
2.169280e-002	2.150954e-1	
2.271513e-002	2.25232286e-1	
2.378565e-002	2.35846736e-1	
2.490661e-002	2.4696155e-1	
2.608040e-002	2.5859995e-1	
2.730951e-002	2.70786935e-1	
2.859654e-002	2.83548225e-1	
2.994422e-002	2.96910706e-1	
3.135541e-002	3.10903058e-1	
3.283311e-002	3.2555484e-1	
3.438045e-002	3.40896909e-1	
3.600071e-002	3.5696214e-1	
3.769732e-002	3.73784271e-1	
3.947389e-002	3.91399156e-1	
4.133418e-002	4.09844101e-1	
4.328214e-002	4.29158125e-1	
4.532189e-002	4.49382289e-1	
4.745777e-002	4.70559557e-1	
4.969430e-002	4.92734856e-1	
5.203623e-002	5.15954774e-1	
5.448852e-002	5.40269077e-1	
5.705638e-002	5.65729045e-1	
5.974525e-002	5.92388748e-1	
6.256083e-002	6.20304594e-1	
6.550908e-002	6.49535571e-1	
6.859627e-002	6.80144093e-1	
7.182894e-002	7.12194904e-1	
7.521395e-002	7.45755959e-1	
7.875846e-002	7.80898068e-1	
8.247000e-002	8.17696303e-1	
8.635644e-002	8.56228186e-1	
9.042602e-002	8.96575504e-1	
9.468736e-002	9.38823842e-1	
9.914951e-002	9.83062445e-1	
1.038219e-001	1.02938504e0	
1.087145e-001	1.07789073e0	
1.138376e-001	1.12868169e0	
1.192021e-001	1.18186545e0	
1.248194e-001	1.23755373e0	
1.307014e-001	1.29586766e0	
1.368605e-001	1.3569267e0	
1.433099e-001	1.4208637e0	
1.500631e-001	1.4878119e0	
1.571345e-001	1.55791321e0	
1.645391e-001	1.63131577e0	
1.722926e-001	1.70817856e0	
1.804114e-001	1.78866003e0	
1.889127e-001	1.87293254e0	
1.978145e-001	1.96117442e0	
2.071357e-001	2.0535731e0	
2.168961e-001	2.15032172e0	
2.271163e-001	2.25162762e0	
2.378180e-001	2.35770506e0	
2.490239e-001	2.46877766e0	
2.607577e-001	2.5850819e0	
2.730442e-001	2.7068599e0	
2.859095e-001	2.83437338e0	
2.993809e-001	2.96789279e0	
3.134868e-001	3.10769559e0	
3.282572e-001	3.25408131e0	
3.437233e-001	3.4073591e0	
3.599178e-001	3.5678506e0	
3.768752e-001	3.73589801e0	
3.946312e-001	3.91185577e0	
4.132235e-001	4.09609567e0	
4.326914e-001	4.28900409e0	
4.530761e-001	4.4909931e0	
4.744207e-001	4.70248305e0	
4.967705e-001	4.92392656e0	
5.201727e-001	5.15578912e0	
5.446767e-001	5.39855559e0	
5.703345e-001	5.65274338e0	
5.972003e-001	5.9188861e0	
6.253309e-001	6.19754643e0	
6.547857e-001	6.489309e0	
6.856270e-001	6.79478665e0	
7.179199e-001	7.1146252e0	
7.517328e-001	7.44949803e0	
7.871370e-001	7.8001077e0	
8.242071e-001	8.16719162e0	
8.630216e-001	8.55151952e0	
9.036623e-001	8.9539009e0	
9.462149e-001	9.3751783e0	
9.907690e-001	9.81623296e0	
1.037419e+000	1.02779938e1	
1.086262e+000	1.07614194e1	
1.137403e+000	1.12675203e1	
1.190947e+000	1.17973639e1	
1.247009e+000	1.23520554e1	
1.305705e+000	1.2932734e1	
1.367160e+000	1.35406253e1	
1.431502e+000	1.4176983e1	
1.498866e+000	1.48431352e1	
1.569393e+000	1.55404427e1	
1.643232e+000	1.6270391e1	
1.720536e+000	1.70344228e1	
1.801468e+000	1.78341748e1	
1.886195e+000	1.86712447e1	
1.974895e+000	1.95473563e1	
2.067753e+000	2.04643272e1	
2.164961e+000	2.14239821e1	
2.266721e+000	2.24282828e1	
2.373243e+000	2.34792696e1	
2.484748e+000	2.45790251e1	
2.601466e+000	2.57297948e1	
2.723635e+000	2.69338078e1	
2.851506e+000	2.81934784e1	
2.985341e+000	2.95112671e1	
3.125410e+000	3.08897244e1	
3.271997e+000	3.23315009e1	
3.425398e+000	3.38393555e1	
3.585917e+000	3.54160912e1	
3.753876e+000	3.70646368e1	
3.929603e+000	3.87880042e1	
4.113443e+000	4.05892493e1	
4.305751e+000	4.24715271e1	
4.506895e+000	4.44380399e1	
4.717252e+000	4.64919923e1	
4.937215e+000	4.86366946e1	
5.167182e+000	5.08753618e1	
5.407567e+000	5.32112877e1	
5.658785e+000	5.56475865e1	
5.921264e+000	5.81873938e1	
6.195433e+000	6.0833573e1	
6.481726e+000	6.35889015e1	
6.780574e+000	6.64558023e1	
7.092406e+000	6.94363898e1	
7.417642e+000	7.2532353e1	
7.756692e+000	7.5744855e1	
8.109948e+000	7.90744502e1	
8.477781e+000	8.25210031e1	
8.860537e+000	8.60835391e1	
9.258527e+000	8.97601976e1	
9.672029e+000	9.35481471e1	
1.010128e+001	9.7443433e1	
1.054648e+001	1.01441315e2	
1.100776e+001	1.0553545e2	
1.148525e+001	1.09718663e2	
1.197897e+001	1.13982776e2	
1.248896e+001	1.18318399e2	
1.301517e+001	1.22715553e2	
1.355752e+001	1.27163016e2	
1.411591e+001	1.31648978e2	
1.469017e+001	1.36161241e2	
1.528011e+001	1.4068667e2	
1.588553e+001	1.45212312e2	
1.650616e+001	1.49724306e2	
1.714173e+001	1.54208788e2	
1.779192e+001	1.58651976e2	
1.845638e+001	1.63039526e2	
1.913474e+001	1.67357428e2	
1.982658e+001	1.71591495e2	
2.053147e+001	1.75727599e2	
2.124893e+001	1.79752164e2	
2.197844e+001	1.83651129e2	
2.271945e+001	1.87411246e2	
2.347139e+001	1.91019456e2	
2.423363e+001	1.94462988e2	
2.500553e+001	1.97729758e2	
2.578641e+001	2.00808302e2	
2.657553e+001	2.03687276e2	
2.737217e+001	2.0635667e2	
2.817555e+001	2.08806912e2	
2.898484e+001	2.11028786e2	
2.979927e+001	2.1301554e2	
3.061795e+001	2.1475944e2	
3.144006e+001	2.16255305e2	
3.226471e+001	2.17498091e2	
3.309101e+001	2.18484187e2	
3.391809e+001	2.1921124e2	
3.474506e+001	2.19677759e2	
3.557102e+001	2.19883482e2	
3.639510e+001	2.19829355e2	
3.721641e+001	2.1951745e2	
3.803402e+001	2.18949792e2	
3.884721e+001	2.1813212e2	
3.965508e+001	2.17068877e2	
4.045685e+001	2.15766502e2	
4.125172e+001	2.14231944e2	
4.203896e+001	2.12473064e2	
4.276226e+001	2.09952638e2	
4.298519e+001	2.02599161e2	
4.313213e+001	1.94805756e2	
4.325923e+001	1.87136111e2	
4.337387e+001	1.79662044e2	
4.347888e+001	1.72407738e2	
4.357585e+001	1.65383308e2	
4.366582e+001	1.58592747e2	
4.374959e+001	1.52036493e2	
4.382778e+001	1.4571317e2	
4.390092e+001	1.39619891e2	
4.396945e+001	1.33752582e2	
4.403376e+001	1.281066e2	
4.409418e+001	1.22676828e2	
4.415102e+001	1.17457697e2	
4.420447e+001	1.12443024e2	
4.425489e+001	1.076273e2	
4.430244e+001	1.03004265e2	
4.434733e+001	9.85678e1	
4.438973e+001	9.4311569e1	
4.442980e+001	9.022951e1	
4.446770e+001	8.6315547e1	
4.450356e+001	8.2563751e1	
4.453751e+001	7.8968105e1	
4.456967e+001	7.5522932e1	
4.460014e+001	7.2222478e1	
4.462903e+001	6.9061337e1	
4.465643e+001	6.6034024e1	
4.468242e+001	6.3135461e1	
4.470709e+001	6.0360509e1	
4.473051e+001	5.7704247e1	
4.475275e+001	5.5161911e1	
4.477388e+001	5.2729004e1	
4.479396e+001	5.0400928e1	
4.481303e+001	4.8173532e1	
4.483117e+001	4.6042664e1	
4.484842e+001	4.40042197e1	
4.486483e+001	4.20544522e1	
4.488043e+001	4.0189634e1	
4.489528e+001	3.84062067e1	
4.490941e+001	3.67007298e1	
4.492286e+001	3.50699281e1	
4.493567e+001	3.3510616e1	
4.494786e+001	3.2019761e1	
4.495947e+001	3.05944354e1	
4.497053e+001	2.9231836e1	
4.498107e+001	2.79292624e1	
4.499111e+001	2.66841472e1	
4.500068e+001	2.54940123e1	
4.500971e+001	2.43563654e1	
4.501839e+001	2.32691191e1	
4.502677e+001	2.22301027e1	
4.503467e+001	2.12370316e1	
4.504220e+001	2.0288003e1	
4.504921e+001	1.9380921e1	
4.505604e+001	1.85142424e1	
4.506255e+001	1.76860727e1	
4.506875e+001	1.68947249e1	
4.507467e+001	1.61385788e1	
4.508032e+001	1.54160793e1	
4.508570e+001	1.47257527e1	
4.509084e+001	1.40661926e1	
4.509573e+001	1.34360252e1	
4.510041e+001	1.28339673e1	
4.510486e+001	1.22587675e1	
4.510911e+001	1.1709235e1	
4.511317e+001	1.1184248e1	
4.511704e+001	1.06827054e1	
4.512073e+001	1.0203573e1	
4.512426e+001	9.7458598e0	
4.512762e+001	9.3086122e0	
4.513083e+001	8.8909164e0	
4.513388e+001	8.4919063e0	
4.513681e+001	8.1107616e0	
4.513960e+001	7.7466806e0	
4.514226e+001	7.3988914e0	
4.514479e+001	7.0666792e0	
4.514722e+001	6.749349e0	
4.514953e+001	6.4462439e0	
4.515174e+001	6.1567119e0	
4.515385e+001	5.8801636e0	
4.515586e+001	5.616018e0	
4.515778e+001	5.3637123e0	
4.515961e+001	5.122717e0	
4.516136e+001	4.8925404e0	
4.516303e+001	4.6726805e0	
4.516463e+001	4.46269118e0	
4.516615e+001	4.26212494e0	
4.516760e+001	4.07055925e0	
4.516899e+001	3.8875927e0	
4.517031e+001	3.71283888e0	
4.517158e+001	3.54593358e0	
4.517279e+001	3.38652144e0	
4.517394e+001	3.23426721e0	
4.517504e+001	3.08885118e0	
4.517609e+001	2.94996756e0	
4.517709e+001	2.81732285e0	
4.517805e+001	2.69063663e0	
4.517896e+001	2.5696413e0	
4.517984e+001	2.45408376e0	
4.518067e+001	2.3437173e0	
4.518147e+001	2.2383126e0	
4.518222e+001	2.13764313e0	
4.518295e+001	2.04149922e0	
