time	V(receiver)
0.000000000000000e+000	9.131476e-004
9.765624753299562e-009	3.463803e-003
1.953124950659912e-008	8.727962e-003
2.929687450659912e-008	1.814276e-002
3.906249950659912e-008	3.435506e-002
4.882812450659912e-008	6.092918e-002
5.859374950659912e-008	1.011826e-001
6.835937450659912e-008	1.582564e-001
7.812499950659912e-008	2.348714e-001
8.789062450659912e-008	3.331465e-001
9.765624950659912e-008	4.544723e-001
1.074218745065991e-007	5.994327e-001
1.171874995065991e-007	7.677695e-001
1.269531245065991e-007	9.583840e-001
1.367187495065991e-007	1.169374e+000
1.464843745065991e-007	1.398097e+000
1.562499995065991e-007	1.641261e+000
1.660156245065991e-007	1.895031e+000
1.757812495065991e-007	2.155155e+000
1.855468745065991e-007	2.417094e+000
1.953124995065991e-007	2.676159e+000
2.050781245065991e-007	2.927652e+000
2.148437495065991e-007	3.166997e+000
2.246093745065991e-007	3.389864e+000
2.343749995065991e-007	3.592286e+000
2.441406245065991e-007	3.770751e+000
2.539062495065991e-007	3.922291e+000
2.636718745065991e-007	4.044536e+000
2.734374995065992e-007	4.135761e+000
2.832031245065992e-007	4.194908e+000
2.929687495065992e-007	4.221582e+000
3.027343745065992e-007	4.216040e+000
3.124999995065993e-007	4.179147e+000
3.222656245065993e-007	4.112333e+000
3.320312495065993e-007	4.017521e+000
3.417968745065993e-007	3.897053e+000
3.515624995065994e-007	3.753603e+000
3.613281245065994e-007	3.590090e+000
3.710937495065994e-007	3.409586e+000
3.808593745065994e-007	3.215223e+000
3.906249995065995e-007	3.010104e+000
4.003906245065995e-007	2.797225e+000
4.101562495065995e-007	2.579397e+000
4.199218745065995e-007	2.359188e+000
4.394531245065996e-007	1.920359e+000
4.589843745065996e-007	1.494691e+000
4.785156245065997e-007	1.090220e+000
4.882812495065997e-007	8.968573e-001
4.980468745065997e-007	7.092522e-001
5.078124995065998e-007	5.269464e-001
5.175781245065998e-007	3.492665e-001
5.273437495065998e-007	1.753782e-001
5.371093745065999e-007	4.342203e-003
5.468749995065999e-007	-1.648282e-001
5.566406245065999e-007	-3.331117e-001
5.664062495065999e-007	-5.014251e-001
5.761718745066000e-007	-6.705753e-001
5.859374995066000e-007	-8.412158e-001
6.054687495066000e-007	-1.188612e+000
6.152343745066001e-007	-1.365628e+000
6.249999995066001e-007	-1.544627e+000
6.347656245066001e-007	-1.725126e+000
6.445312495066001e-007	-1.906402e+000
6.542968745066002e-007	-2.087504e+000
6.640624995066002e-007	-2.267279e+000
6.738281245066002e-007	-2.444394e+000
6.835937495066002e-007	-2.617377e+000
6.933593745066003e-007	-2.784650e+000
7.031249995066003e-007	-2.944567e+000
7.128906245066003e-007	-3.095464e+000
7.226562495066003e-007	-3.235692e+000
7.324218745066004e-007	-3.363662e+000
7.421874995066004e-007	-3.477880e+000
7.519531245066004e-007	-3.576988e+000
7.617187495066004e-007	-3.659787e+000
7.714843745066005e-007	-3.725265e+000
7.812499995066005e-007	-3.772619e+000
7.910156245066005e-007	-3.801268e+000
8.007812495066005e-007	-3.810856e+000
8.105468745066006e-007	-3.801263e+000
8.203124995066006e-007	-3.772592e+000
8.300781245066006e-007	-3.725165e+000
8.398437495066006e-007	-3.659506e+000
8.496093745066007e-007	-3.576323e+000
8.593749995066007e-007	-3.476485e+000
8.691406245066007e-007	-3.361001e+000
8.789062495066007e-007	-3.230986e+000
8.886718745066008e-007	-3.087640e+000
8.984374995066008e-007	-2.932218e+000
9.082031245066008e-007	-2.766000e+000
9.179687495066009e-007	-2.590270e+000
9.277343745066009e-007	-2.406290e+000
9.472656245066009e-007	-2.018394e+000
9.667968745066010e-007	-1.611263e+000
9.863281245066010e-007	-1.192527e+000
1.015624999506601e-006	-5.557280e-001
1.035156249506601e-006	-1.318873e-001
1.044921874506601e-006	7.856072e-002
1.054687499506601e-006	2.875700e-001
1.074218749506601e-006	7.000202e-001
1.093749999506601e-006	1.102936e+000
1.113281249506601e-006	1.493483e+000
1.132812499506601e-006	1.868211e+000
1.152343749506602e-006	2.222887e+000
1.162109374506602e-006	2.391161e+000
