time	V(receiver)
0.000000000000000e+000	5.888049e-005
9.765624073287960e-012	5.887989e-005
1.953124814657592e-011	5.888124e-005
3.906249629315184e-011	5.888118e-005
7.812499258630368e-011	5.888216e-005
1.562499851726074e-010	5.888359e-005
3.124999703452147e-010	5.888155e-005
6.249999406904294e-010	5.888060e-005
1.249999881380859e-009	5.888150e-005
2.499999762761718e-009	5.889685e-005
4.999999525523435e-009	5.914108e-005
9.999999051046871e-009	6.287965e-005
1.976562405104687e-008	9.083591e-005
2.953124905104687e-008	1.714990e-004
3.929687405104687e-008	3.575057e-004
4.906249905104687e-008	7.162756e-004
5.882812405104687e-008	1.327980e-003
6.859374905104687e-008	2.281287e-003
7.835937405104687e-008	3.668629e-003
8.812499905104686e-008	5.581222e-003
9.789062405104686e-008	8.104078e-003
1.076562490510469e-007	1.131124e-002
1.174218740510469e-007	1.526150e-002
1.271874990510469e-007	1.999473e-002
1.369531240510469e-007	2.552912e-002
1.467187490510469e-007	3.185930e-002
1.564843740510469e-007	3.895566e-002
1.662499990510469e-007	4.676462e-002
1.760156240510469e-007	5.521007e-002
1.857812490510469e-007	6.419584e-002
1.955468740510469e-007	7.360907e-002
2.053124990510469e-007	8.332424e-002
2.150781240510469e-007	9.320794e-002
2.248437490510469e-007	1.031238e-001
2.346093740510469e-007	1.129378e-001
2.443749990510469e-007	1.225228e-001
2.541406240510469e-007	1.317638e-001
2.639062490510469e-007	1.405616e-001
2.736718740510469e-007	1.488361e-001
2.834374990510470e-007	1.565288e-001
2.932031240510470e-007	1.636044e-001
3.029687490510470e-007	1.700505e-001
3.127343740510470e-007	1.758774e-001
3.224999990510471e-007	1.811160e-001
3.322656240510471e-007	1.858149e-001
3.420312490510471e-007	1.900373e-001
3.615624990510472e-007	1.973504e-001
3.713281240510472e-007	2.005989e-001
3.810937490510472e-007	2.036768e-001
3.908593740510472e-007	2.066503e-001
4.006249990510473e-007	2.095730e-001
4.103906240510473e-007	2.124822e-001
4.201562490510473e-007	2.153966e-001
4.299218740510473e-007	2.183145e-001
4.396874990510474e-007	2.212135e-001
4.494531240510474e-007	2.240510e-001
4.592187490510474e-007	2.267653e-001
4.689843740510474e-007	2.292791e-001
4.787499990510475e-007	2.315018e-001
4.982812490510475e-007	2.346730e-001
5.080468740510475e-007	2.354155e-001
5.178124990510476e-007	2.354646e-001
5.275781240510476e-007	2.347331e-001
5.373437490510476e-007	2.331487e-001
5.471093740510476e-007	2.306570e-001
5.568749990510477e-007	2.272247e-001
5.666406240510477e-007	2.228416e-001
5.764062490510477e-007	2.175214e-001
5.861718740510478e-007	2.113016e-001
5.959374990510478e-007	2.042426e-001
6.057031240510478e-007	1.964250e-001
6.154687490510478e-007	1.879472e-001
6.252343740510479e-007	1.789210e-001
6.447656240510479e-007	1.597124e-001
6.545312490510479e-007	1.497808e-001
6.642968740510480e-007	1.397925e-001
6.740624990510480e-007	1.298577e-001
6.838281240510480e-007	1.200727e-001
6.935937490510480e-007	1.105166e-001
7.033593740510481e-007	1.012492e-001
7.131249990510481e-007	9.230893e-002
7.228906240510481e-007	8.371306e-002
7.326562490510481e-007	7.545775e-002
7.424218740510482e-007	6.751989e-002
7.521874990510482e-007	5.985955e-002
7.619531240510482e-007	5.242329e-002
7.717187490510482e-007	4.514816e-002
7.814843740510483e-007	3.796601e-002
7.912499990510483e-007	3.080818e-002
8.010156240510483e-007	2.361007e-002
8.107812490510483e-007	1.631557e-002
8.205468740510484e-007	8.880999e-003
8.303124990510484e-007	1.278474e-003
8.400781240510484e-007	-6.501575e-003
8.498437490510484e-007	-1.444875e-002
8.596093740510485e-007	-2.253206e-002
8.693749990510485e-007	-3.070029e-002
8.791406240510485e-007	-3.888341e-002
8.889062490510485e-007	-4.699494e-002
8.986718740510486e-007	-5.493509e-002
9.084374990510486e-007	-6.259465e-002
9.182031240510486e-007	-6.985939e-002
9.279687490510486e-007	-7.661472e-002
9.377343740510487e-007	-8.275044e-002
9.474999990510487e-007	-8.816540e-002
9.572656240510487e-007	-9.277173e-002
9.670312490510488e-007	-9.649856e-002
9.767968740510488e-007	-9.929498e-002
9.865624990510488e-007	-1.011322e-001
9.963281240510488e-007	-1.020045e-001
1.006093749051049e-006	-1.019296e-001
1.015859374051049e-006	-1.009478e-001
1.025624999051049e-006	-9.911954e-002
1.035390624051049e-006	-9.652341e-002
1.045156249051049e-006	-9.325206e-002
1.054921874051049e-006	-8.940832e-002
1.064687499051049e-006	-8.510070e-002
1.074453124051049e-006	-8.043859e-002
1.084218749051049e-006	-7.552779e-002
1.093984374051049e-006	-7.046597e-002
1.103749999051049e-006	-6.533886e-002
1.113515624051049e-006	-6.021694e-002
1.123281249051049e-006	-5.515296e-002
1.133046874051049e-006	-5.018041e-002
1.142812499051049e-006	-4.531290e-002
1.152578124051049e-006	-4.054461e-002
1.162343749051049e-006	-3.585166e-002
1.172109374051049e-006	-3.119443e-002
1.181874999051049e-006	-2.652066e-002
1.191640624051049e-006	-2.176913e-002
1.201406249051049e-006	-1.687388e-002
1.211171874051049e-006	-1.176862e-002
1.220937499051049e-006	-6.391214e-003
1.230703124051049e-006	-6.879426e-004
1.240468749051050e-006	5.382591e-003
1.250234374051050e-006	1.184615e-002
1.259999999051050e-006	1.871030e-002
1.269765624051050e-006	2.596267e-002
1.279531249051050e-006	3.357025e-002
1.289296874051050e-006	4.147958e-002
1.299062499051050e-006	4.961797e-002
1.308828124051050e-006	5.789569e-002
1.318593749051050e-006	6.620891e-002
1.328359374051050e-006	7.444336e-002
1.338124999051050e-006	8.247854e-002
1.347890624051050e-006	9.019227e-002
1.357656249051050e-006	9.746528e-002
1.367421874051050e-006	1.041857e-001
1.377187499051050e-006	1.102535e-001
1.386953124051050e-006	1.155839e-001
1.396718749051050e-006	1.201105e-001
1.406484374051050e-006	1.237879e-001
1.416249999051050e-006	1.265924e-001
1.426015624051050e-006	1.285227e-001
1.435781249051050e-006	1.295991e-001
1.445546874051050e-006	1.298621e-001
1.455312499051050e-006	1.293695e-001
1.465078124051050e-006	1.281938e-001
1.484609374051050e-006	1.241306e-001
1.494374999051050e-006	1.214233e-001
1.504140624051050e-006	1.183842e-001
1.513906249051050e-006	1.150949e-001
1.523671874051050e-006	1.116265e-001
1.533437499051050e-006	1.080361e-001
1.543203124051050e-006	1.043647e-001
1.552968749051050e-006	1.006351e-001
1.562734374051050e-006	9.685202e-002
1.572499999051050e-006	9.300144e-002
1.582265624051050e-006	8.905257e-002
1.592031249051050e-006	8.495963e-002
1.601796874051050e-006	8.066483e-002
1.611562499051050e-006	7.610190e-002
1.621328124051051e-006	7.120010e-002
1.631093749051051e-006	6.588849e-002
1.640859374051051e-006	6.010023e-002
1.650624999051051e-006	5.377683e-002
1.660390624051051e-006	4.687198e-002
1.670156249051051e-006	3.935483e-002
1.679921874051051e-006	3.121266e-002
1.689687499051051e-006	2.245263e-002
1.699453124051051e-006	1.310270e-002
1.709218749051051e-006	3.211562e-003
1.718984374051051e-006	-7.152404e-003
1.728749999051051e-006	-1.790303e-002
1.738515624051051e-006	-2.893914e-002
1.748281249051051e-006	-4.014798e-002
1.758046874051051e-006	-5.140920e-002
1.767812499051051e-006	-6.259920e-002
1.777578124051051e-006	-7.359564e-002
1.787343749051051e-006	-8.428176e-002
1.797109374051051e-006	-9.455070e-002
1.806874999051051e-006	-1.043091e-001
1.816640624051051e-006	-1.134801e-001
1.826406249051051e-006	-1.220059e-001
1.836171874051051e-006	-1.298490e-001
1.845937499051051e-006	-1.369929e-001
1.855703124051051e-006	-1.434414e-001
1.865468749051051e-006	-1.492175e-001
1.875234374051051e-006	-1.543610e-001
1.884999999051051e-006	-1.589258e-001
1.894765624051051e-006	-1.629760e-001
1.914296874051051e-006	-1.698174e-001
1.924062499051051e-006	-1.727524e-001
1.933828124051051e-006	-1.754517e-001
1.943593749051051e-006	-1.779706e-001
1.953359374051051e-006	-1.803509e-001
1.963124999051051e-006	-1.826195e-001
1.972890624051051e-006	-1.847861e-001
1.982656249051051e-006	-1.868428e-001
1.992421874051051e-006	-1.887639e-001
2.002187499051051e-006	-1.905076e-001
2.011953124051051e-006	-1.920175e-001
2.021718749051051e-006	-1.932253e-001
2.041249999051051e-006	-1.944242e-001
2.051015624051051e-006	-1.942527e-001
2.060781249051051e-006	-1.934626e-001
2.070546874051051e-006	-1.919842e-001
2.080312499051052e-006	-1.897596e-001
2.090078124051052e-006	-1.867462e-001
2.099843749051052e-006	-1.829188e-001
2.109609374051052e-006	-1.782723e-001
2.119374999051052e-006	-1.728222e-001
2.129140624051052e-006	-1.666048e-001
2.138906249051052e-006	-1.596764e-001
2.148671874051052e-006	-1.521119e-001
2.158437499051052e-006	-1.440017e-001
2.168203124051052e-006	-1.354492e-001
