time	V(receiver)

%Step Information: Cload=1µ  (Run: 4/5)
0.000000000000000e+000	1.648116e+000
2.929687381580948e-009	1.648116e+000
5.859374763161895e-009	1.648116e+000
1.171874952632379e-008	1.648115e+000
2.343749905264758e-008	1.648113e+000
4.687499810529516e-008	1.648076e+000
9.374999621059033e-008	1.647699e+000
1.874999924211807e-007	1.645404e+000
3.749999848423613e-007	1.637723e+000
6.679687348423612e-007	1.624233e+000
9.609374848423611e-007	1.610254e+000
1.253906234842361e-006	1.595332e+000
1.546874984842361e-006	1.580535e+000
1.839843734842361e-006	1.565521e+000
2.132812484842361e-006	1.549795e+000
2.425781234842361e-006	1.534193e+000
2.718749984842361e-006	1.517880e+000
3.011718734842361e-006	1.500890e+000
3.304687484842361e-006	1.483651e+000
3.597656234842360e-006	1.465102e+000
3.890624984842360e-006	1.445552e+000
4.183593734842360e-006	1.424508e+000
4.476562484842360e-006	1.400512e+000
4.707031250000001e-006	1.378449e+000
5.000000000000000e-006	1.346243e+000
5.029296875000000e-006	1.349755e+000
5.087890625000000e-006	1.376567e+000
5.205078125000001e-006	1.470818e+000
5.295997229019726e-006	1.525557e+000
5.409447406831075e-006	1.515241e+000
5.526101587871435e-006	1.459422e+000
5.624336937038938e-006	1.450848e+000
5.737921125015292e-006	1.496006e+000
5.827799466891858e-006	1.508433e+000
5.951105693918842e-006	1.457243e+000
6.056902679857972e-006	1.419091e+000
6.185614842374558e-006	1.436858e+000
6.308917324640479e-006	1.462324e+000
6.435812449892409e-006	1.432118e+000
6.564738487560794e-006	1.387557e+000
6.687712269309922e-006	1.397985e+000
6.814806209055830e-006	1.426288e+000
6.937946541058369e-006	1.403897e+000
7.067102957347634e-006	1.359986e+000
7.185945418124994e-006	1.365548e+000
7.312874102931223e-006	1.396269e+000
7.429785275881506e-006	1.382957e+000
7.558769202901313e-006	1.338474e+000
7.669615900278038e-006	1.336239e+000
7.797568991734761e-006	1.369478e+000
7.905256399419725e-006	1.367955e+000
8.037138358230834e-006	1.324523e+000
8.141629472066357e-006	1.312922e+000
