time	V(receiver)

%Step Information: Rload=1K  (Run: 3/4)
0.000000000000000e+000	1.648116e+000
2.929687570081712e-011	1.648116e+000
1.029296875700817e-009	1.648116e+000
2.029296877563463e-009	1.648116e+000
3.029296879426108e-009	1.648116e+000
4.060546879426108e-009	1.648116e+000
5.060546879426108e-009	1.648116e+000
7.060546879426108e-009	1.648116e+000
1.106054687942611e-008	1.648116e+000
1.906054687942611e-008	1.648115e+000
3.506054687942611e-008	1.648104e+000
6.706054687942612e-008	1.647986e+000
1.310605468794261e-007	1.647030e+000
2.590605468794262e-007	1.642731e+000
5.150605468794262e-007	1.631059e+000
8.080292968794261e-007	1.616762e+000
1.100998046879426e-006	1.600799e+000
1.393966796879426e-006	1.583165e+000
1.686935546879426e-006	1.564266e+000
1.979904296879426e-006	1.542804e+000
2.272873046879426e-006	1.518974e+000
2.565841796879426e-006	1.492669e+000
2.858810546879426e-006	1.462862e+000
3.151779296879426e-006	1.430211e+000
3.444748046879425e-006	1.394250e+000
3.737716796879425e-006	1.354594e+000
4.030685546879425e-006	1.311971e+000
4.323654296879425e-006	1.265490e+000
4.616623046879425e-006	1.215598e+000
4.707031250000001e-006	1.199610e+000
4.819183593758850e-006	1.178283e+000
5.000000000000000e-006	1.141197e+000
5.018081640624116e-006	1.139387e+000
5.054244921872346e-006	1.144050e+000
5.126571484368806e-006	1.180474e+000
5.236162081617573e-006	1.248747e+000
5.333808941919514e-006	1.260791e+000
5.440125578680388e-006	1.200370e+000
5.523219929552943e-006	1.148968e+000
5.616306173931263e-006	1.144091e+000
5.713567002117512e-006	1.176916e+000
5.796284237922600e-006	1.178339e+000
5.900301782699720e-006	1.121388e+000
5.985968711870229e-006	1.072152e+000
6.080248083906451e-006	1.065460e+000
6.178763600159563e-006	1.094610e+000
6.261559806612412e-006	1.096700e+000
6.368215103365554e-006	1.046395e+000
6.457074037132130e-006	1.003054e+000
6.555408343105443e-006	9.987713e-001
6.657196261581782e-006	1.023715e+000
6.745422147457930e-006	1.021156e+000
6.853105326697220e-006	9.726596e-001
6.935629415475107e-006	9.399123e-001
7.041403274915356e-006	9.407633e-001
7.148653489819180e-006	9.596356e-001
7.248823817790262e-006	9.478465e-001
7.358434085337860e-006	9.015695e-001
7.443175600997889e-006	8.801957e-001
7.559010308880768e-006	8.916301e-001
7.659504785595560e-006	8.995712e-001
7.782527447817389e-006	8.721433e-001
7.901587843722443e-006	8.366237e-001
8.014365939918751e-006	8.327766e-001
8.132003639522202e-006	8.448909e-001
8.239436084888010e-006	8.320236e-001
8.359289178138477e-006	7.963350e-001
8.456482584760971e-006	7.845677e-001
8.577112188282618e-006	7.961171e-001
8.673928104099982e-006	7.954195e-001
8.803610467037928e-006	7.685299e-001
8.910899820843294e-006	7.525816e-001
9.043782821585081e-006	7.560112e-001
9.167460386523350e-006	7.563003e-001
9.310481355670235e-006	7.394484e-001
9.446091162347554e-006	7.286471e-001
9.601391944018587e-006	7.302924e-001
9.749980199190108e-006	7.263842e-001
