time	V(receiver)

%Step Information: Cload=10n  (Run: 2/5)
0.000000000000000e+000	1.648116e+000
2.929687570081712e-011	1.648116e+000
1.029296875700817e-009	1.648116e+000
1.044921994910107e-009	1.648116e+000
2.044921996772752e-009	1.648116e+000
3.044921996772752e-009	1.648116e+000
3.044921998635397e-009	1.648116e+000
3.044922475472555e-009	1.648116e+000
3.044922490373717e-009	1.648116e+000
4.044922490373716e-009	1.648116e+000
5.044922490373716e-009	1.648116e+000
7.044922520176039e-009	1.648116e+000
7.169922522038685e-009	1.648116e+000
8.169922523901331e-009	1.648116e+000
8.294922523901330e-009	1.648116e+000
8.294922643110620e-009	1.648116e+000
8.294923119947778e-009	1.648116e+000
8.294923121810423e-009	1.648116e+000
9.294923123673069e-009	1.648116e+000
1.029492360051023e-008	1.648116e+000
1.129492360051023e-008	1.648116e+000
1.229492360051023e-008	1.648116e+000
1.429492360051023e-008	1.648116e+000
1.829492360051023e-008	1.648115e+000
2.629492360051023e-008	1.648113e+000
4.229492360051024e-008	1.648098e+000
7.429492360051023e-008	1.647954e+000
1.382949236005102e-007	1.646900e+000
2.662949236005103e-007	1.642226e+000
5.222949236005103e-007	1.628461e+000
8.152636736005103e-007	1.607630e+000
1.108232423600510e-006	1.577913e+000
1.401201173600510e-006	1.536790e+000
1.694169923600510e-006	1.482944e+000
1.987138673600510e-006	1.415060e+000
2.280107423600510e-006	1.335353e+000
2.573076173600510e-006	1.247587e+000
2.866044923600510e-006	1.156141e+000
3.159013673600510e-006	1.066550e+000
3.451982423600510e-006	9.818301e-001
3.744951173600510e-006	9.036310e-001
4.037919923600509e-006	8.338768e-001
4.330888673600509e-006	7.761490e-001
4.623857423600509e-006	7.327208e-001
4.707031250000001e-006	7.241943e-001
4.833652347201018e-006	7.148041e-001
5.000000000000000e-006	7.040363e-001
5.016634765279899e-006	7.038419e-001
5.049904295839696e-006	7.050740e-001
5.116443356959289e-006	7.101955e-001
5.249521479198474e-006	7.131064e-001
5.378044859226907e-006	7.031714e-001
5.526238242635227e-006	6.932196e-001
5.691243188975206e-006	6.934406e-001
5.876067812618094e-006	6.916929e-001
6.079475654421822e-006	6.860290e-001
6.364577012196405e-006	6.844087e-001
6.641920671843066e-006	6.828136e-001
6.934889421843066e-006	6.797769e-001
7.227858171843066e-006	6.794769e-001
7.520826921843066e-006	6.770353e-001
7.813795671843067e-006	6.745223e-001
8.106764421843067e-006	6.733328e-001
8.399733171843067e-006	6.697705e-001
8.692701921843067e-006	6.675327e-001
8.909558447417186e-006	6.661050e-001
9.075980677913635e-006	6.632169e-001
9.242624440199026e-006	6.615679e-001
9.441361372646178e-006	6.608343e-001
9.722984194016164e-006	6.576295e-001
9.971669278253520e-006	6.556609e-001
1.017703674346781e-005	6.547136e-001
1.039206165567469e-005	6.526897e-001
1.063726242857400e-005	6.511508e-001
1.091199550903968e-005	6.502620e-001
1.120496425903968e-005	6.487609e-001
1.149793300903968e-005	6.481938e-001
1.179090175903968e-005	6.478563e-001
1.208387050903968e-005	6.474296e-001
1.237683925903968e-005	6.480222e-001
1.261717115445840e-005	6.480917e-001
1.280943156936211e-005	6.481686e-001
1.297246382181044e-005	6.492336e-001
1.313415452116700e-005	6.498714e-001
1.329515241840026e-005	6.497312e-001
1.345687289306174e-005	6.505157e-001
1.368265895611116e-005	6.520979e-001
1.390158975032088e-005	6.526291e-001
1.412821947074307e-005	6.538042e-001
1.438067901532943e-005	6.555436e-001
1.465263731581401e-005	6.565542e-001
1.494560606581401e-005	6.582581e-001
1.523857481581401e-005	6.597096e-001
1.553154356581401e-005	6.604381e-001
1.582451231581402e-005	6.617252e-001
1.611748106581402e-005	6.620917e-001
1.641044981581402e-005	6.620932e-001
1.666432770254091e-005	6.625727e-001
1.688296486657165e-005	6.618185e-001
1.709468637341400e-005	6.611430e-001
1.732139370648905e-005	6.611628e-001
1.756221219206602e-005	6.600980e-001
1.785518094206603e-005	6.588453e-001
1.814814969206603e-005	6.580545e-001
1.844111844206603e-005	6.565633e-001
1.873408719206603e-005	6.555674e-001
1.902705594206603e-005	6.546391e-001
1.932002469206603e-005	6.534126e-001
1.961299344206604e-005	6.529123e-001
1.990596219206604e-005	6.522346e-001
2.019893094206604e-005	6.516528e-001
2.049189969206604e-005	6.516443e-001
2.078486844206604e-005	6.512961e-001
2.106512252266554e-005	6.513907e-001
2.133730470914639e-005	6.517847e-001
2.163027345914639e-005	6.518863e-001
2.192324220914639e-005	6.525375e-001
2.221621095914639e-005	6.531247e-001
2.250917970914639e-005	6.535802e-001
