time	V(receiver)

%Step Information: Rload=10  (Run: 1/4)
0.000000000000000e+000	1.648115e+000
2.929687395458736e-011	1.648115e+000
5.859374790917471e-011	1.648115e+000
1.171874958183494e-010	1.648115e+000
2.343749916366988e-010	1.648115e+000
4.687499832733977e-010	1.648115e+000
9.374999665467954e-010	1.648115e+000
1.874999933093591e-009	1.648115e+000
3.749999866187181e-009	1.648115e+000
7.499999732374363e-009	1.648115e+000
1.499999946474873e-008	1.648115e+000
2.999999892949745e-008	1.648108e+000
5.999999785899490e-008	1.648021e+000
1.199999957179898e-007	1.647248e+000
2.399999914359796e-007	1.643470e+000
4.799999828719592e-007	1.633523e+000
7.729687328719591e-007	1.625503e+000
1.065937482871959e-006	1.626159e+000
1.358906232871959e-006	1.634185e+000
1.540303235627499e-006	1.641223e+000
1.703053807641151e-006	1.647783e+000
1.867869501247539e-006	1.654262e+000
2.039112533525470e-006	1.660545e+000
2.279514163136692e-006	1.667309e+000
2.555461933361812e-006	1.671679e+000
2.848430683361812e-006	1.672439e+000
3.071116330262874e-006	1.669849e+000
3.254516689289221e-006	1.665668e+000
3.441921568898113e-006	1.660160e+000
3.671947598232843e-006	1.652174e+000
3.932155366887084e-006	1.642848e+000
4.225124116887083e-006	1.633797e+000
4.518092866887083e-006	1.626985e+000
4.707031250000001e-006	1.624887e+000
5.000000000000000e-006	1.624910e+000
5.029296875000000e-006	1.625212e+000
5.087890625000000e-006	1.625889e+000
5.205078125000001e-006	1.627865e+000
5.439453125000000e-006	1.633601e+000
5.617766281457094e-006	1.638963e+000
5.776485861750530e-006	1.644154e+000
5.935938678013282e-006	1.649583e+000
6.150450695040060e-006	1.656638e+000
6.403806500841868e-006	1.663328e+000
6.696775250841868e-006	1.668377e+000
6.937045918002454e-006	1.669973e+000
7.128872984308812e-006	1.668977e+000
7.325834117802471e-006	1.666051e+000
7.554918843372531e-006	1.660908e+000
7.817964911725201e-006	1.653321e+000
8.110933661725201e-006	1.644324e+000
8.403902411725201e-006	1.636296e+000
8.696871161725200e-006	1.630503e+000
